#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_1089	chr3	100401231	100401631	+	1000	86.0	[11.7800665]	[114]	[]	[]	[100401442]	[]
562_1095	chr19	32971977	32972377	+	1000	85.5	[11.7800665]	[138]	[]	[]	[32972192]	[]
562_1096	chr19	49641767	49642167	+	1000	85.5	[]	[]	[5.570742]	[102]	[]	[49641943]
562_1097	chr6	32178116	32178516	+	1000	85.5	[]	[]	[11.665144]	[109]	[]	[32178318]
562_1099	chr1	180533504	180533904	+	1000	85.0	[]	[]	[11.665144]	[136]	[]	[180533724]
562_110	chr12	54279995	54280395	+	1000	319.5	[]	[]	[11.7800665]	[120]	[]	[54280207]
562_1103	chr12	9448008	9448408	+	1000	85.0	[10.589524]	[140]	[]	[]	[9448246]	[]
562_1117	chr2	135985758	135986158	+	1000	84.5	[]	[]	[11.665144]	[115]	[]	[135985965]
562_1119	chr11	57741134	57741534	+	1000	84.0	[]	[]	[11.665144, 11.665144]	[149, 159]	[]	[57741370, 57741380]
562_112	chr15	41283717	41284117	+	1000	318.5	[10.704447]	[100]	[]	[]	[41283916]	[]
562_1122	chr17	81394013	81394413	+	1000	84.0	[11.7800665, 11.7800665]	[81, 87]	[6.051324]	[76]	[81394180, 81394186]	[81394175]
562_1125	chr2	45611038	45611438	+	1000	84.0	[]	[]	[11.665144, 11.665144]	[100, 157]	[]	[45611220, 45611277]
562_1127	chr20	50730570	50730970	+	1000	84.0	[11.665144]	[137]	[]	[]	[50730793]	[]
562_113	chr22	21651874	21652274	+	1000	318.5	[9.302818]	[175]	[]	[]	[21652117]	[]
562_1131	chr1	153670818	153671218	+	1000	83.5	[]	[]	[11.7800665]	[128]	[]	[153671035]
562_1136	chr19	44500334	44500734	+	1000	83.5	[6.051324]	[88]	[]	[]	[44500501]	[]
562_1139	chr1	53838304	53838704	+	1000	83.0	[9.302818]	[142]	[6.051324]	[65]	[53838540]	[53838463]
562_114	chr11	59144582	59144982	+	1000	317.5	[]	[]	[11.665144]	[117]	[]	[59144798]
562_1140	chr19	38849092	38849492	+	1000	83.0	[11.665144]	[157]	[11.665144]	[115]	[38849339]	[38849297]
562_1141	chr2	177264768	177265168	+	1000	83.0	[]	[]	[5.667835]	[146]	[]	[177264997]
562_1142	chr3	156554985	156555385	+	1000	83.0	[6.051324]	[163]	[]	[]	[156555209]	[]
562_1144	chr5	109410200	109410600	+	1000	83.0	[]	[]	[9.302818]	[162]	[]	[109410442]
562_1149	chr1	203290424	203290824	+	1000	82.5	[]	[]	[11.665144, 11.7800665]	[110, 117]	[]	[203290607, 203290614]
562_115	chr1	47313984	47314384	+	1000	317.0	[11.665144, 10.2635145]	[75, 87]	[]	[]	[47314139, 47314151]	[]
562_1153	chr14	21269743	21270143	+	1000	82.5	[10.589524]	[120]	[]	[]	[21269917]	[]
562_1154	chr2	96305430	96305830	+	1000	82.5	[6.051324]	[140]	[]	[]	[96305664]	[]
562_1156	chr22	38569931	38570331	+	1000	82.5	[]	[]	[9.187896]	[152]	[]	[38570179]
562_1161	chr9	133348000	133348400	+	1000	82.5	[]	[]	[5.667835, 11.7800665]	[70, 129]	[]	[133348170, 133348229]
562_1164	chr12	104288681	104289081	+	1000	82.0	[]	[]	[11.665144]	[94]	[]	[104288869]
562_1165	chr19	10194419	10194819	+	1000	82.0	[9.187896]	[110]	[9.187896]	[107]	[10194628]	[10194625]
562_1168	chr2	156341536	156341936	+	1000	82.0	[10.589524]	[68]	[]	[]	[156341692]	[]
562_117	chr11	71928247	71928647	+	1000	315.0	[]	[]	[11.7800665]	[84]	[]	[71928425]
562_1175	chr1	149927579	149927979	+	1000	81.5	[]	[]	[6.051324]	[93]	[]	[149927770]
562_1178	chr13	32315667	32316067	+	1000	81.5	[]	[]	[11.665144]	[117]	[]	[32315879]
562_1183	chr3	44338054	44338454	+	1000	81.5	[]	[]	[10.704447]	[190]	[]	[44338266]
562_1186	chr1	156212978	156213378	+	1000	81.0	[]	[]	[6.051324]	[155]	[]	[156213227]
562_1187	chr1	184974373	184974773	+	1000	81.0	[]	[]	[11.665144]	[102]	[]	[184974568]
562_1189	chr13	31162276	31162676	+	1000	81.0	[5.667835]	[109]	[9.302818]	[135]	[31162461]	[31162487]
562_119	chr1	46247525	46247925	+	1000	312.0	[11.7800665]	[96]	[]	[]	[46247712]	[]
562_1190	chr16	30400439	30400839	+	1000	81.0	[]	[]	[11.665144]	[174]	[]	[30400664]
562_1191	chr16	30610247	30610647	+	1000	81.0	[]	[]	[5.552912]	[63]	[]	[30610403]
562_1192	chr17	75289433	75289833	+	1000	81.0	[10.704447]	[104]	[]	[]	[75289634]	[]
562_1193	chr2	9630910	9631310	+	1000	81.0	[5.570742, 11.7800665]	[124, 148]	[6.051324]	[82]	[9631122, 9631146]	[9631080]
562_1194	chr22	20507441	20507841	+	1000	81.0	[6.051324, 11.7800665]	[137, 151]	[]	[]	[20507645, 20507659]	[]
562_1196	chr3	14178594	14178994	+	1000	81.0	[5.667835, 11.665144]	[166, 173]	[5.552912]	[161]	[14178828, 14178835]	[14178823]
562_1198	chr6	28864022	28864422	+	1000	81.0	[]	[]	[11.665144]	[142]	[]	[28864201]
562_1199	chr1	27725493	27725893	+	1000	80.5	[5.552912, 11.665144]	[63, 109]	[]	[]	[27725645, 27725691]	[]
562_12	chr6	30717091	30717491	+	1000	725.5	[]	[]	[10.378438]	[162]	[]	[30717339]
562_1200	chr1	91021970	91022370	+	1000	80.5	[]	[]	[11.665144, 10.589524]	[86, 145]	[]	[91022145, 91022204]
562_1202	chr12	949724	950124	+	1000	80.5	[]	[]	[10.378438, 11.665144]	[68, 101]	[]	[949889, 949922]
562_1207	chr3	39406610	39407010	+	1000	80.5	[]	[]	[9.302818]	[132]	[]	[39406785]
562_1208	chr7	99472573	99472973	+	1000	80.5	[]	[]	[10.704447]	[146]	[]	[99472783]
562_1210	chr1	150067080	150067480	+	1000	80.0	[]	[]	[11.665144]	[86]	[]	[150067264]
562_1211	chr1	153633767	153634167	+	1000	80.0	[]	[]	[11.665144]	[127]	[]	[153633983]
562_1212	chr11	74949074	74949474	+	1000	80.0	[10.378438, 11.7800665]	[146, 162]	[]	[]	[74949292, 74949308]	[]
562_1213	chr15	74100003	74100403	+	1000	80.0	[10.704447]	[117]	[11.665144, 6.051324]	[67, 154]	[74100210]	[74100160, 74100247]
562_1217	chr17	36534623	36535023	+	1000	80.0	[11.665144]	[123]	[]	[]	[36534838]	[]
562_1219	chr20	49046152	49046552	+	1000	80.0	[10.378438]	[106]	[]	[]	[49046352]	[]
562_1220	chr22	20393957	20394357	+	1000	80.0	[]	[]	[10.589524, 11.665144]	[81, 97]	[]	[20394130, 20394146]
562_1221	chr22	20981993	20982393	+	1000	80.0	[5.570742]	[130]	[]	[]	[20982209]	[]
562_1223	chr3	48558025	48558425	+	1000	80.0	[]	[]	[11.665144]	[138]	[]	[48558240]
562_1225	chr11	83156579	83156979	+	1000	79.5	[11.7800665]	[62]	[]	[]	[83156733]	[]
562_1226	chr16	29815877	29816277	+	1000	79.5	[]	[]	[11.7800665]	[110]	[]	[29816084]
562_1229	chr3	196568294	196568694	+	1000	79.5	[9.302818]	[114]	[11.665144]	[135]	[196568504]	[196568525]
562_1230	chr7	30897023	30897423	+	1000	79.5	[11.665144]	[129]	[]	[]	[30897234]	[]
562_1232	chr19	48963725	48964125	+	1000	79.0	[]	[]	[11.665144]	[97]	[]	[48963922]
562_1241	chr13	94601518	94601918	+	1000	78.5	[11.665144]	[77]	[6.051324]	[126]	[94601691]	[94601740]
562_1245	chr22	36388036	36388436	+	1000	78.5	[11.7800665]	[151]	[]	[]	[36388247]	[]
562_1246	chr3	47380507	47380907	+	1000	78.5	[6.051324]	[151]	[]	[]	[47380738]	[]
562_1248	chr16	72664938	72665338	+	1000	78.0	[11.665144]	[153]	[]	[]	[72665164]	[]
562_125	chr6	27146861	27147261	+	1000	305.0	[]	[]	[10.589524]	[110]	[]	[27147058]
562_1250	chr17	48996205	48996605	+	1000	78.0	[]	[]	[11.7800665, 11.665144]	[68, 76]	[]	[48996358, 48996366]
562_1254	chr3	38496189	38496589	+	1000	78.0	[]	[]	[11.665144]	[103]	[]	[38496388]
562_1255	chr4	24583380	24583780	+	1000	78.0	[11.7800665, 5.570742]	[85, 104]	[]	[]	[24583560, 24583579]	[]
562_1258	chr1	179081529	179081929	+	1000	77.5	[11.665144]	[98]	[]	[]	[179081696]	[]
562_126	chr15	48811061	48811461	+	1000	304.0	[9.302818, 11.665144]	[95, 107]	[]	[]	[48811254, 48811266]	[]
562_1262	chr11	57530553	57530953	+	1000	77.5	[5.570742]	[98]	[6.051324]	[130]	[57530743]	[57530775]
562_1263	chr13	21176353	21176753	+	1000	77.5	[]	[]	[11.7800665, 5.667835]	[105, 168]	[]	[21176537, 21176600]
562_1265	chr15	88467221	88467621	+	1000	77.5	[11.7800665, 10.2635145]	[116, 122]	[]	[]	[88467425, 88467431]	[]
562_1267	chr19	50679352	50679752	+	1000	77.5	[]	[]	[11.7800665]	[70]	[]	[50679519]
562_1268	chr2	197499808	197500208	+	1000	77.5	[10.704447]	[94]	[]	[]	[197499976]	[]
562_1269	chr22	24555302	24555702	+	1000	77.5	[]	[]	[6.051324]	[120]	[]	[24555475]
562_127	chr22	20079727	20080127	+	1000	303.5	[]	[]	[11.665144]	[160]	[]	[20079962]
562_128	chr6	31541818	31542218	+	1000	302.5	[10.378438]	[63]	[11.7800665]	[133]	[31541972]	[31542042]
562_1282	chr1	228139775	228140175	+	1000	76.5	[6.051324]	[151]	[10.589524]	[197]	[228139978]	[228140024]
562_1286	chr19	1876061	1876461	+	1000	76.5	[]	[]	[5.552912, 10.704447]	[87, 89]	[]	[1876233, 1876235]
562_1287	chr19	46028909	46029309	+	1000	76.5	[]	[]	[10.589524, 11.7800665]	[89, 103]	[]	[46029096, 46029110]
562_1288	chr5	138575518	138575918	+	1000	76.5	[11.7800665]	[123]	[9.187896]	[140]	[138575740]	[138575757]
562_129	chr20	2470536	2470936	+	1000	301.5	[]	[]	[11.665144]	[143]	[]	[2470765]
562_1291	chr9	92293559	92293959	+	1000	76.5	[6.051324]	[75]	[]	[]	[92293723]	[]
562_1292	chr1	19210262	19210662	+	1000	76.0	[11.7800665]	[125]	[]	[]	[19210475]	[]
562_1294	chr1	205238154	205238554	+	1000	76.0	[]	[]	[11.665144]	[91]	[]	[205238343]
562_1295	chr11	65858140	65858540	+	1000	76.0	[]	[]	[11.665144]	[84]	[]	[65858322]
562_1296	chr16	67846502	67846902	+	1000	76.0	[9.187896]	[127]	[9.302818, 5.570742]	[124, 152]	[67846683]	[67846680, 67846708]
562_1298	chr17	40113227	40113627	+	1000	76.0	[]	[]	[5.552912]	[61]	[]	[40113378]
562_1299	chr17	41530188	41530588	+	1000	76.0	[11.665144]	[113]	[]	[]	[41530375]	[]
562_130	chr10	102151919	102152319	+	1000	300.5	[11.665144]	[97]	[11.665144]	[114]	[102152103]	[102152120]
562_1300	chr17	51121715	51122115	+	1000	76.0	[]	[]	[10.378438]	[126]	[]	[51121915]
562_1304	chr2	73071222	73071622	+	1000	76.0	[9.187896]	[86]	[]	[]	[73071387]	[]
562_1307	chr9	129036265	129036665	+	1000	76.0	[11.7800665]	[143]	[10.589524]	[107]	[129036483]	[129036447]
562_1310	chr10	99620540	99620940	+	1000	75.5	[11.7800665]	[70]	[]	[]	[99620698]	[]
562_1311	chr12	22544355	22544755	+	1000	75.5	[5.570742]	[80]	[]	[]	[22544524]	[]
562_1312	chr12	31659074	31659474	+	1000	75.5	[6.051324, 11.665144]	[121, 148]	[]	[]	[31659262, 31659289]	[]
562_1324	chr1	246931877	246932277	+	1000	75.0	[11.665144]	[125]	[5.552912]	[90]	[246932075]	[246932040]
562_1325	chr10	101060547	101060947	+	1000	75.0	[]	[]	[5.552912]	[152]	[]	[101060775]
562_1326	chr11	65911730	65912130	+	1000	75.0	[11.665144]	[121]	[]	[]	[65911932]	[]
562_1327	chr17	42798613	42799013	+	1000	75.0	[11.7800665]	[113]	[]	[]	[42798824]	[]
562_1332	chr2	55617581	55617981	+	1000	75.0	[11.7800665]	[100]	[5.667835, 9.187896]	[73, 166]	[55617761]	[55617734, 55617827]
562_1335	chr3	157088767	157089167	+	1000	75.0	[11.665144, 11.665144]	[66, 110]	[]	[]	[157088933, 157088977]	[]
562_1339	chr5	95646746	95647146	+	1000	75.0	[]	[]	[5.570742]	[178]	[]	[95646985]
562_134	chr17	43125201	43125601	+	1000	296.5	[]	[]	[5.667835, 11.665144, 5.570742]	[71, 108, 144]	[]	[43125368, 43125405, 43125441]
562_1344	chr1	75796686	75797086	+	1000	74.5	[]	[]	[11.7800665]	[114]	[]	[75796890]
562_1345	chr1	150507857	150508257	+	1000	74.5	[11.7800665]	[105]	[]	[]	[150508057]	[]
562_1346	chr10	17643929	17644329	+	1000	74.5	[9.187896]	[71]	[10.2635145, 10.378438]	[132, 150]	[17644098]	[17644159, 17644177]
562_1347	chr10	43455610	43456010	+	1000	74.5	[9.302818]	[107]	[9.187896]	[88]	[43455791]	[43455772]
562_135	chr17	40287664	40288064	+	1000	293.0	[11.7800665, 10.704447]	[98, 133]	[9.187896]	[130]	[40287855, 40287890]	[40287887]
562_1351	chr15	65869349	65869749	+	1000	74.5	[]	[]	[11.7800665]	[136]	[]	[65869557]
562_1352	chr17	7484066	7484466	+	1000	74.5	[11.665144]	[152]	[]	[]	[7484301]	[]
562_1360	chr6	30721128	30721528	+	1000	74.5	[11.7800665]	[147]	[]	[]	[30721375]	[]
562_1364	chr1	235161037	235161437	+	1000	74.0	[9.302818]	[134]	[]	[]	[235161259]	[]
562_1372	chr7	92134421	92134821	+	1000	74.0	[6.051324]	[133]	[]	[]	[92134596]	[]
562_1377	chr1	211675629	211676029	+	1000	73.5	[11.7800665, 10.378438]	[94, 108]	[9.302818]	[115]	[211675801, 211675815]	[211675822]
562_1385	chr17	18314855	18315255	+	1000	73.5	[]	[]	[5.570742, 6.051324, 11.665144]	[100, 151, 191]	[]	[18315013, 18315064, 18315104]
562_1387	chr2	67397095	67397495	+	1000	73.5	[5.570742]	[72]	[]	[]	[67397246]	[]
562_1390	chr7	43729318	43729718	+	1000	73.5	[9.302818]	[99]	[]	[]	[43729516]	[]
562_1391	chr7	159030494	159030894	+	1000	73.5	[11.7800665, 11.7800665]	[80, 122]	[]	[]	[159030655, 159030697]	[]
562_1394	chr1	179882493	179882893	+	1000	73.0	[9.302818, 11.665144]	[136, 148]	[]	[]	[179882652, 179882664]	[]
562_1399	chr17	81222827	81223227	+	1000	73.0	[]	[]	[5.552912, 11.7800665]	[145, 151]	[]	[81223044, 81223050]
562_14	chr6	26103657	26104057	+	1000	713.5	[9.187896]	[112]	[]	[]	[26103860]	[]
562_140	chr19	40750470	40750870	+	1000	289.5	[10.704447]	[88]	[]	[]	[40750635]	[]
562_1401	chr19	49453289	49453689	+	1000	73.0	[5.570742]	[125]	[]	[]	[49453506]	[]
562_1405	chr1	144546486	144546886	+	1000	72.5	[11.665144]	[138]	[]	[]	[144546712]	[]
562_1409	chr16	2603086	2603486	+	1000	72.5	[]	[]	[9.187896]	[99]	[]	[2603275]
562_1412	chr18	5296779	5297179	+	1000	72.5	[]	[]	[11.7800665, 11.7800665]	[139, 145]	[]	[5296986, 5296992]
562_1415	chr4	82430255	82430655	+	1000	72.5	[]	[]	[5.667835, 10.704447, 11.7800665, 11.665144]	[93, 95, 108, 128]	[]	[82430426, 82430428, 82430441, 82430461]
562_1423	chr15	74461070	74461470	+	1000	72.0	[]	[]	[5.570742]	[180]	[]	[74461300]
562_1425	chr19	6424826	6425226	+	1000	72.0	[11.7800665]	[62]	[]	[]	[6424978]	[]
562_1430	chr6	14706375	14706775	+	1000	72.0	[]	[]	[11.665144]	[108]	[]	[14706573]
562_1435	chr1	174999333	174999733	+	1000	71.5	[]	[]	[5.552912]	[167]	[]	[174999570]
562_1437	chr10	94545630	94546030	+	1000	71.5	[]	[]	[11.665144]	[65]	[]	[94545781]
562_1438	chr12	92145797	92146197	+	1000	71.5	[11.665144]	[118]	[]	[]	[92145981]	[]
562_1440	chr17	28854765	28855165	+	1000	71.5	[]	[]	[11.665144]	[168]	[]	[28855011]
562_1441	chr2	37231322	37231722	+	1000	71.5	[9.187896]	[135]	[]	[]	[37231517]	[]
562_1442	chr2	121596279	121596679	+	1000	71.5	[11.665144]	[102]	[]	[]	[121596459]	[]
562_1446	chr6	39114779	39115179	+	1000	71.5	[]	[]	[5.570742]	[179]	[]	[39114981]
562_1449	chr1	93079093	93079493	+	1000	71.0	[11.665144]	[109]	[]	[]	[93079288]	[]
562_145	chr15	64381283	64381683	+	1000	279.5	[]	[]	[6.051324, 11.665144]	[73, 100]	[]	[64381453, 64381480]
562_1450	chr1	223992457	223992857	+	1000	71.0	[]	[]	[5.667835]	[165]	[]	[223992690]
562_1456	chr19	19385426	19385826	+	1000	71.0	[]	[]	[6.051324]	[63]	[]	[19385589]
562_1459	chr21	14383254	14383654	+	1000	71.0	[]	[]	[6.051324]	[125]	[]	[14383421]
562_1460	chr3	15601508	15601908	+	1000	71.0	[9.302818, 6.051324]	[124, 145]	[10.589524]	[119]	[15601713, 15601734]	[15601708]
562_1461	chr4	169757650	169758050	+	1000	71.0	[9.302818]	[147]	[11.665144]	[115]	[169757890]	[169757858]
562_1465	chr6	43014038	43014438	+	1000	71.0	[]	[]	[9.187896]	[183]	[]	[43014278]
562_1467	chr1	45750531	45750931	+	1000	70.5	[11.7800665]	[94]	[]	[]	[45750699]	[]
562_1468	chr11	67277450	67277850	+	1000	70.5	[]	[]	[9.187896]	[109]	[]	[67277638]
562_147	chr7	148884553	148884953	+	1000	277.5	[11.665144]	[62]	[]	[]	[148884708]	[]
562_1472	chr19	39390874	39391274	+	1000	70.5	[]	[]	[10.378438]	[141]	[]	[39391091]
562_1475	chr22	20080987	20081387	+	1000	70.5	[6.051324, 11.7800665, 11.7800665]	[63, 129, 142]	[10.378438]	[114]	[20081144, 20081210, 20081223]	[20081195]
562_1476	chr7	5428848	5429248	+	1000	70.5	[11.665144]	[105]	[10.589524]	[118]	[5429049]	[5429062]
562_1477	chr8	73008500	73008900	+	1000	70.5	[10.2635145]	[126]	[]	[]	[73008681]	[]
562_148	chr4	184734086	184734486	+	1000	277.0	[9.302818]	[191]	[10.589524]	[161]	[184734331]	[184734301]
562_1482	chr1	229508152	229508552	+	1000	70.0	[]	[]	[11.7800665]	[148]	[]	[229508374]
562_1483	chr19	49640364	49640764	+	1000	70.0	[]	[]	[10.704447]	[166]	[]	[49640544]
562_1484	chr2	28870240	28870640	+	1000	70.0	[11.7800665]	[122]	[]	[]	[28870452]	[]
562_1485	chr2	126673996	126674396	+	1000	70.0	[11.7800665]	[105]	[]	[]	[126674200]	[]
562_1489	chr4	189940548	189940948	+	1000	70.0	[10.589524, 9.302818]	[117, 146]	[]	[]	[189940726, 189940755]	[]
562_149	chr17	59565243	59565643	+	1000	276.5	[11.665144]	[150]	[]	[]	[59565473]	[]
562_1490	chr5	43514873	43515273	+	1000	70.0	[9.187896]	[121]	[]	[]	[43515058]	[]
562_1492	chr7	157401535	157401935	+	1000	70.0	[]	[]	[11.665144]	[124]	[]	[157401742]
562_1493	chr8	41792411	41792811	+	1000	70.0	[]	[]	[11.7800665]	[107]	[]	[41792607]
562_1494	chr9	96854467	96854867	+	1000	70.0	[]	[]	[11.7800665]	[120]	[]	[96854680]
562_1500	chr18	22933572	22933972	+	1000	69.5	[11.7800665]	[69]	[11.7800665]	[107]	[22933737]	[22933775]
562_1503	chr19	55259225	55259625	+	1000	69.5	[]	[]	[5.667835, 10.704447]	[117, 119]	[]	[55259431, 55259433]
562_1504	chr2	19901806	19902206	+	1000	69.5	[]	[]	[9.187896]	[102]	[]	[19901964]
562_1505	chr2	84459406	84459806	+	1000	69.5	[11.665144, 10.378438]	[93, 115]	[]	[]	[84459591, 84459613]	[]
562_1509	chr5	75511750	75512150	+	1000	69.5	[]	[]	[6.051324]	[78]	[]	[75511921]
562_151	chr19	17337215	17337615	+	1000	276.0	[]	[]	[11.7800665, 11.7800665]	[108, 114]	[]	[17337412, 17337418]
562_1518	chr11	75814628	75815028	+	1000	69.0	[5.570742]	[88]	[11.7800665]	[131]	[75814789]	[75814832]
562_1519	chr12	49323003	49323403	+	1000	69.0	[11.7800665]	[132]	[]	[]	[49323221]	[]
562_1521	chr13	25301464	25301864	+	1000	69.0	[5.667835]	[150]	[11.665144]	[129]	[25301678]	[25301657]
562_1522	chr15	42273229	42273629	+	1000	69.0	[6.051324]	[157]	[6.051324]	[127]	[42273479]	[42273449]
562_1524	chr16	56451138	56451538	+	1000	69.0	[10.378438]	[144]	[]	[]	[56451368]	[]
562_1534	chr6	170554198	170554598	+	1000	69.0	[9.302818]	[100]	[5.570742]	[171]	[170554356]	[170554427]
562_1535	chr7	100586153	100586553	+	1000	69.0	[]	[]	[6.051324]	[115]	[]	[100586360]
562_1536	chr7	143902094	143902494	+	1000	69.0	[6.051324, 9.187896, 9.302818]	[56, 115, 141]	[]	[]	[143902246, 143902305, 143902331]	[]
562_154	chr1	35769772	35770172	+	1000	274.5	[]	[]	[11.7800665, 11.665144]	[78, 115]	[]	[35769940, 35769977]
562_1541	chr1	70354662	70355062	+	1000	68.5	[]	[]	[11.7800665]	[165]	[]	[70354898]
562_1546	chr11	119107003	119107403	+	1000	68.5	[]	[]	[6.051324, 11.7800665]	[115, 162]	[]	[119107201, 119107248]
562_1548	chr15	56465014	56465414	+	1000	68.5	[11.665144]	[189]	[]	[]	[56465245]	[]
562_155	chr7	7640242	7640642	+	1000	274.5	[11.665144]	[103]	[]	[]	[7640443]	[]
562_1550	chr16	66880227	66880627	+	1000	68.5	[]	[]	[6.051324]	[106]	[]	[66880404]
562_1554	chr18	2655162	2655562	+	1000	68.5	[]	[]	[11.665144]	[106]	[]	[2655354]
562_1556	chr2	70190825	70191225	+	1000	68.5	[10.2635145]	[180]	[10.378438]	[105]	[70191063]	[70190988]
562_1557	chr2	135530307	135530707	+	1000	68.5	[]	[]	[11.7800665]	[166]	[]	[135530553]
562_1559	chr5	34929180	34929580	+	1000	68.5	[]	[]	[6.051324, 11.7800665]	[84, 158]	[]	[34929346, 34929420]
562_156	chr3	10026231	10026631	+	1000	274.0	[11.665144]	[113]	[]	[]	[10026435]	[]
562_1560	chr5	80654292	80654692	+	1000	68.5	[11.7800665]	[132]	[]	[]	[80654497]	[]
562_1562	chr7	39949390	39949790	+	1000	68.5	[5.552912]	[144]	[11.665144]	[96]	[39949618]	[39949570]
562_1566	chr1	28736580	28736980	+	1000	68.0	[]	[]	[10.589524, 5.570742]	[134, 148]	[]	[28736785, 28736799]
562_1568	chr1	53460145	53460545	+	1000	68.0	[]	[]	[11.665144]	[138]	[]	[53460377]
