#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_10314	chr13	97256370	97256770	+	1000	140.0	[]	[]	[6.7712426, 6.8758135]	[73, 132]	[]	[97256530, 97256589]
171_10330	chr19	11091694	11092094	+	1000	140.0	[]	[]	[10.314102]	[98]	[]	[11091880]
171_10332	chr19	38930182	38930582	+	1000	140.0	[8.9615]	[93]	[]	[]	[38930367]	[]
171_10338	chr20	31720134	31720534	+	1000	140.0	[11.970033]	[102]	[]	[]	[31720328]	[]
171_10341	chr21	33641823	33642223	+	1000	140.0	[10.370207]	[75]	[]	[]	[33641988]	[]
171_10362	chr6	134064105	134064505	+	1000	140.0	[]	[]	[7.030897]	[111]	[]	[134064298]
171_10368	chr7	26234074	26234474	+	1000	140.0	[]	[]	[6.729318]	[152]	[]	[26234303]
171_10376	chr8	11682984	11683384	+	1000	140.0	[8.913587]	[112]	[]	[]	[11683190]	[]
171_10377	chr8	58801384	58801784	+	1000	140.0	[]	[]	[10.603825]	[91]	[]	[58801564]
171_10378	chr8	85903084	85903484	+	1000	140.0	[8.962336]	[73]	[]	[]	[85903257]	[]
171_1038	chr2	53668502	53668902	+	1000	485.0	[9.174619]	[84]	[]	[]	[53668684]	[]
171_10393	chr1	46446815	46447215	+	1000	139.0	[6.7683716]	[78]	[]	[]	[46446992]	[]
171_10401	chr10	31947593	31947993	+	1000	139.0	[14.352782]	[90]	[]	[]	[31947765]	[]
171_10422	chr15	40108858	40109258	+	1000	139.0	[9.395648]	[76]	[]	[]	[40109029]	[]
171_10439	chr17	42311486	42311886	+	1000	139.0	[]	[]	[10.314102]	[52]	[]	[42311637]
171_10470	chr5	14268210	14268610	+	1000	139.0	[6.910793]	[124]	[10.370207]	[67]	[14268426]	[14268369]
171_10472	chr5	96657120	96657520	+	1000	139.0	[7.3083315]	[151]	[7.5245605]	[116]	[96657350]	[96657315]
171_10485	chr6	163579893	163580293	+	1000	139.0	[]	[]	[9.605281]	[149]	[]	[163580141]
171_10488	chr7	26156337	26156737	+	1000	139.0	[]	[]	[8.9795]	[92]	[]	[26156522]
171_1049	chr3	46549296	46549696	+	1000	484.0	[11.970033]	[72]	[]	[]	[46549465]	[]
171_10492	chr7	140223760	140224160	+	1000	139.0	[9.112068]	[71]	[]	[]	[140223926]	[]
171_10493	chr8	41746783	41747183	+	1000	139.0	[8.9795, 7.3616753]	[150, 158]	[]	[]	[41747026, 41747034]	[]
171_10508	chr1	38745449	38745849	+	1000	138.0	[11.970033]	[87]	[]	[]	[38745628]	[]
171_10516	chr1	186212570	186212970	+	1000	138.0	[]	[]	[14.352782]	[92]	[]	[186212752]
171_10518	chr1	222283229	222283629	+	1000	138.0	[]	[]	[6.9442596]	[88]	[]	[222283411]
171_10519	chr10	5449866	5450266	+	1000	138.0	[]	[]	[9.605281]	[73]	[]	[5450031]
171_10538	chr12	122894570	122894970	+	1000	138.0	[7.3083315, 6.747317]	[160, 164]	[]	[]	[122894817, 122894821]	[]
171_10556	chr19	44890293	44890693	+	1000	138.0	[]	[]	[7.9874573]	[78]	[]	[44890454]
171_10562	chr2	148881559	148881959	+	1000	138.0	[]	[]	[10.0733185]	[95]	[]	[148881754]
171_10571	chr21	33304682	33305082	+	1000	138.0	[9.174619]	[128]	[]	[]	[33304900]	[]
171_10579	chr3	46987712	46988112	+	1000	138.0	[6.7503724]	[93]	[]	[]	[46987891]	[]
171_10589	chr5	88934347	88934747	+	1000	138.0	[9.112068]	[61]	[]	[]	[88934501]	[]
171_106	chr12	117042269	117042669	+	1000	704.0	[10.314102]	[93]	[]	[]	[117042453]	[]
171_10608	chr7	13850088	13850488	+	1000	138.0	[]	[]	[6.938982]	[150]	[]	[13850334]
171_10616	chr7	108236994	108237394	+	1000	138.0	[6.6825495, 6.9442596]	[70, 121]	[9.303733]	[92]	[108237150, 108237201]	[108237172]
171_10619	chr7	117119436	117119836	+	1000	138.0	[7.3616753]	[146]	[]	[]	[117119674]	[]
171_10654	chr11	57778472	57778872	+	1000	137.0	[]	[]	[11.988031]	[109]	[]	[57778677]
171_10670	chr18	26255810	26256210	+	1000	137.0	[8.9615]	[134]	[]	[]	[26256015]	[]
171_10671	chr19	11089254	11089654	+	1000	137.0	[]	[]	[7.5425596]	[90]	[]	[11089434]
171_10672	chr19	12628058	12628458	+	1000	137.0	[]	[]	[11.970033]	[115]	[]	[12628269]
171_1068	chr2	159497278	159497678	+	1000	482.0	[7.6905684]	[107]	[]	[]	[159497479]	[]
171_10695	chr3	14410628	14411028	+	1000	137.0	[]	[]	[9.303733, 6.660366]	[123, 169]	[]	[14410800, 14410846]
171_10699	chr3	191328580	191328980	+	1000	137.0	[8.913587, 6.7918687]	[77, 162]	[]	[]	[191328740, 191328825]	[]
171_107	chr5	160260941	160261341	+	1000	704.0	[11.970033]	[145]	[]	[]	[160261183]	[]
171_10726	chr9	37336077	37336477	+	1000	137.0	[9.605281]	[151]	[]	[]	[37336317]	[]
171_10734	chr1	46303241	46303641	+	1000	136.0	[9.303733]	[152]	[6.910793]	[109]	[46303457]	[46303414]
171_10735	chr1	67570464	67570864	+	1000	136.0	[11.970033]	[152]	[6.920983]	[88]	[67570705]	[67570641]
171_10754	chr12	110269528	110269928	+	1000	136.0	[11.988031]	[107]	[]	[]	[110269732]	[]
171_10755	chr12	122471615	122472015	+	1000	136.0	[]	[]	[14.352782]	[97]	[]	[122471796]
171_10758	chr14	78848233	78848633	+	1000	136.0	[]	[]	[7.3263307]	[109]	[]	[78848440]
171_1076	chr2	179787540	179787940	+	1000	480.0	[10.0733185]	[60]	[]	[]	[179787694]	[]
171_10760	chr14	99481199	99481599	+	1000	136.0	[14.352782]	[121]	[]	[]	[99481410]	[]
171_10766	chr16	21525284	21525684	+	1000	136.0	[9.9073105]	[68]	[]	[]	[21525450]	[]
171_10770	chr17	40139789	40140189	+	1000	136.0	[]	[]	[9.605281]	[144]	[]	[40140013]
171_10795	chr21	21137950	21138350	+	1000	136.0	[10.603825]	[117]	[]	[]	[21138167]	[]
171_10801	chr3	113746518	113746918	+	1000	136.0	[]	[]	[11.344251]	[112]	[]	[113746725]
171_10819	chr5	146042573	146042973	+	1000	136.0	[7.5952926]	[65]	[]	[]	[146042734]	[]
171_1082	chr16	88497767	88498167	+	1000	479.0	[10.370207]	[143]	[]	[]	[88497998]	[]
171_10820	chr6	7106653	7107053	+	1000	136.0	[10.0733185]	[130]	[]	[]	[7106866]	[]
171_10828	chr6	41920976	41921376	+	1000	136.0	[]	[]	[7.6905684]	[99]	[]	[41921174]
171_10842	chr1	39183731	39184131	+	1000	135.0	[]	[]	[8.9615]	[128]	[]	[39183951]
171_10852	chr1	183926987	183927387	+	1000	135.0	[]	[]	[14.352782]	[110]	[]	[183927195]
171_10853	chr1	203196407	203196807	+	1000	135.0	[]	[]	[14.352782]	[113]	[]	[203196610]
171_10856	chr1	236524311	236524711	+	1000	135.0	[9.395648]	[153]	[]	[]	[236524558]	[]
171_10864	chr11	32450341	32450741	+	1000	135.0	[]	[]	[9.9073105]	[65]	[]	[32450505]
171_10869	chr11	74138566	74138966	+	1000	135.0	[]	[]	[8.9795]	[140]	[]	[74138806]
171_10878	chr13	73465009	73465409	+	1000	135.0	[]	[]	[6.660366]	[150]	[]	[73465258]
171_109	chr2	168774080	168774480	+	1000	703.0	[11.970033]	[98]	[]	[]	[168774277]	[]
171_10902	chr19	28605568	28605968	+	1000	135.0	[11.344251]	[102]	[]	[]	[28605764]	[]
171_10904	chr19	46784652	46785052	+	1000	135.0	[]	[]	[9.605281]	[100]	[]	[46784816]
171_10907	chr2	10028977	10029377	+	1000	135.0	[6.938982]	[67]	[]	[]	[10029129]	[]
171_10942	chr7	130392553	130392953	+	1000	135.0	[9.043116]	[112]	[]	[]	[130392762]	[]
171_10952	chr9	259696	260096	+	1000	135.0	[]	[]	[7.9874573]	[125]	[]	[259909]
171_10956	chrX	66023109	66023509	+	1000	135.0	[10.603825]	[93]	[]	[]	[66023287]	[]
171_10968	chr1	112625700	112626100	+	1000	134.0	[6.910793]	[113]	[]	[]	[112625897]	[]
171_10982	chr11	61129753	61130153	+	1000	134.0	[7.3263307]	[138]	[]	[]	[61129982]	[]
171_10989	chr12	98516384	98516784	+	1000	134.0	[7.5952926]	[182]	[]	[]	[98516635]	[]
171_11004	chr16	57266075	57266475	+	1000	134.0	[]	[]	[7.5952926]	[115]	[]	[57266289]
171_11010	chr17	39281750	39282150	+	1000	134.0	[14.352782]	[105]	[]	[]	[39281952]	[]
171_11018	chr2	58834414	58834814	+	1000	134.0	[11.344251]	[102]	[9.174619]	[151]	[58834616]	[58834665]
171_11020	chr2	69816905	69817305	+	1000	134.0	[]	[]	[7.931352]	[116]	[]	[69817120]
171_1104	chr8	124651074	124651474	+	1000	477.0	[9.952792]	[106]	[]	[]	[124651274]	[]
171_11046	chr5	140107382	140107782	+	1000	134.0	[]	[]	[9.364644]	[131]	[]	[140107594]
171_11051	chr7	1537172	1537572	+	1000	134.0	[]	[]	[8.239074]	[62]	[]	[1537329]
171_11052	chr7	29842253	29842653	+	1000	134.0	[]	[]	[6.9287915]	[69]	[]	[29842420]
171_11064	chr8	95134522	95134922	+	1000	134.0	[14.352782]	[93]	[]	[]	[95134714]	[]
171_11075	chr1	10211910	10212310	+	1000	133.0	[9.364644]	[129]	[]	[]	[10212121]	[]
171_11105	chr11	72191923	72192323	+	1000	133.0	[9.605281]	[114]	[]	[]	[72192128]	[]
171_11115	chr13	50334845	50335245	+	1000	133.0	[8.9795]	[123]	[8.9795]	[121]	[50335053]	[50335051]
171_11119	chr15	92831619	92832019	+	1000	133.0	[8.9795]	[113]	[]	[]	[92831821]	[]
171_11142	chr4	75723933	75724333	+	1000	133.0	[]	[]	[10.370207]	[99]	[]	[75724131]
171_11149	chr5	141618044	141618444	+	1000	133.0	[11.970033]	[129]	[]	[]	[141618257]	[]
171_11156	chr6	16712788	16713188	+	1000	133.0	[7.5245605]	[90]	[]	[]	[16712978]	[]
171_11164	chr7	18175881	18176281	+	1000	133.0	[]	[]	[7.5245605]	[143]	[]	[18176109]
171_11190	chr1	24591777	24592177	+	1000	132.0	[]	[]	[11.988031]	[59]	[]	[24591931]
171_11194	chr1	156501208	156501608	+	1000	132.0	[6.910793]	[82]	[]	[]	[156501385]	[]
171_11206	chr10	27242091	27242491	+	1000	132.0	[6.6825495]	[116]	[7.5425596]	[114]	[27242290]	[27242288]
171_11212	chr11	34105402	34105802	+	1000	132.0	[]	[]	[6.729318]	[84]	[]	[34105565]
171_11215	chr11	118998906	118999306	+	1000	132.0	[]	[]	[8.5457]	[122]	[]	[118999124]
171_11220	chr12	55842815	55843215	+	1000	132.0	[]	[]	[7.5952926]	[62]	[]	[55842977]
171_11224	chr12	110270453	110270853	+	1000	132.0	[]	[]	[8.9615]	[123]	[]	[110270655]
171_1123	chr10	71635324	71635724	+	1000	473.0	[]	[]	[8.9795]	[133]	[]	[71635555]
171_11233	chr15	65818910	65819310	+	1000	132.0	[]	[]	[9.303733]	[78]	[]	[65819069]
171_11239	chr19	17405438	17405838	+	1000	132.0	[]	[]	[10.314102]	[88]	[]	[17405621]
171_11242	chr2	43041866	43042266	+	1000	132.0	[10.370207]	[176]	[7.6905684]	[99]	[43042107]	[43042030]
171_11255	chr21	44025918	44026318	+	1000	132.0	[]	[]	[7.5245605]	[73]	[]	[44026091]
171_11261	chr3	32780736	32781136	+	1000	132.0	[]	[]	[9.605281]	[108]	[]	[32780935]
171_11268	chr3	184347746	184348146	+	1000	132.0	[]	[]	[11.344251]	[122]	[]	[184347956]
171_11286	chr6	32048115	32048515	+	1000	132.0	[11.344251]	[84]	[9.043116]	[61]	[32048297]	[32048274]
171_1129	chr6	157515023	157515423	+	1000	473.0	[]	[]	[7.9874573]	[148]	[]	[157515269]
171_11295	chr7	12961931	12962331	+	1000	132.0	[7.3083315]	[93]	[]	[]	[12962112]	[]
171_11297	chr7	107998142	107998542	+	1000	132.0	[9.952792]	[135]	[]	[]	[107998351]	[]
171_1130	chr1	67688559	67688959	+	1000	472.0	[]	[]	[6.729318]	[134]	[]	[67688793]
171_11304	chr8	143333808	143334208	+	1000	132.0	[9.691082]	[121]	[]	[]	[143334028]	[]
171_11305	chr9	94867156	94867556	+	1000	132.0	[]	[]	[14.352782]	[102]	[]	[94867357]
171_11324	chr1	207241214	207241614	+	1000	131.0	[11.970033]	[58]	[]	[]	[207241369]	[]
171_1135	chr6	157811367	157811767	+	1000	472.0	[]	[]	[6.729318]	[70]	[]	[157811529]
171_11366	chr2	183078538	183078938	+	1000	131.0	[9.395648]	[129]	[]	[]	[183078747]	[]
171_11367	chr2	197852199	197852599	+	1000	131.0	[]	[]	[10.0733185]	[132]	[]	[197852429]
171_1137	chr10	11178544	11178944	+	1000	471.0	[]	[]	[6.9287915]	[106]	[]	[11178743]
171_11379	chr22	40928672	40929072	+	1000	131.0	[]	[]	[9.605281]	[142]	[]	[40928913]
171_11387	chr3	47380768	47381168	+	1000	131.0	[6.621249]	[117]	[6.6825495]	[108]	[47380980]	[47380971]
171_11389	chr3	60243450	60243850	+	1000	131.0	[]	[]	[7.9874573]	[140]	[]	[60243684]
171_11391	chr4	121800786	121801186	+	1000	131.0	[10.370207, 6.938982]	[68, 116]	[]	[]	[121800953, 121801001]	[]
171_11398	chr5	171533980	171534380	+	1000	131.0	[6.6825495]	[158]	[]	[]	[171534217]	[]
171_11399	chr6	7723030	7723430	+	1000	131.0	[14.352782]	[107]	[]	[]	[7723234]	[]
171_11401	chr6	30914069	30914469	+	1000	131.0	[8.5457]	[98]	[]	[]	[30914267]	[]
171_11409	chr6	158849872	158850272	+	1000	131.0	[]	[]	[9.293543]	[131]	[]	[158850098]
171_11410	chr7	21361466	21361866	+	1000	131.0	[7.5700417]	[58]	[]	[]	[21361620]	[]
171_11412	chr7	47218803	47219203	+	1000	131.0	[]	[]	[9.605281]	[102]	[]	[47219004]
171_11415	chr7	99408675	99409075	+	1000	131.0	[]	[]	[8.9795]	[112]	[]	[99408851]
171_11416	chr7	103347447	103347847	+	1000	131.0	[]	[]	[6.729318]	[126]	[]	[103347661]
171_11429	chr9	111644281	111644681	+	1000	131.0	[]	[]	[9.9073105]	[74]	[]	[111644439]
171_11431	chr9	131275293	131275693	+	1000	131.0	[6.660366]	[203]	[]	[]	[131275521]	[]
171_11433	chrX	135004124	135004524	+	1000	131.0	[9.364644, 9.364644]	[86, 110]	[]	[]	[135004304, 135004328]	[]
171_11442	chr1	207020059	207020459	+	1000	130.0	[9.952792]	[118]	[]	[]	[207020266]	[]
171_11456	chr12	25692068	25692468	+	1000	130.0	[]	[]	[6.910793]	[108]	[]	[25692266]
171_11457	chr12	46557133	46557533	+	1000	130.0	[]	[]	[7.012898]	[81]	[]	[46557314]
171_11458	chr12	52280193	52280593	+	1000	130.0	[11.970033]	[103]	[]	[]	[52280390]	[]
171_11470	chr15	32658002	32658402	+	1000	130.0	[]	[]	[8.9615]	[129]	[]	[32658222]
171_11471	chr15	44711336	44711736	+	1000	130.0	[9.605281]	[81]	[]	[]	[44711515]	[]
171_11475	chr16	73210692	73211092	+	1000	130.0	[6.747317]	[129]	[6.7683716]	[103]	[73210909]	[73210883]
171_11480	chr17	44587314	44587714	+	1000	130.0	[]	[]	[6.938982]	[137]	[]	[44587550]
171_11485	chr18	45384397	45384797	+	1000	130.0	[]	[]	[9.952792]	[118]	[]	[45384606]
171_11489	chr19	49813460	49813860	+	1000	130.0	[10.0733185]	[150]	[]	[]	[49813663]	[]
171_11501	chr21	45410457	45410857	+	1000	130.0	[]	[]	[10.314102]	[108]	[]	[45410658]
171_11502	chr22	17633337	17633737	+	1000	130.0	[7.931352]	[94]	[]	[]	[17633527]	[]
171_11509	chr3	41200716	41201116	+	1000	130.0	[]	[]	[7.588041]	[126]	[]	[41200929]
171_11512	chr3	142021092	142021492	+	1000	130.0	[6.729318, 6.7683716, 11.970033]	[66, 103, 145]	[]	[]	[142021252, 142021289, 142021331]	[]
171_11515	chr3	196287640	196288040	+	1000	130.0	[6.9442596]	[145]	[]	[]	[196287861]	[]
171_11534	chr6	26234698	26235098	+	1000	130.0	[]	[]	[7.6905684]	[131]	[]	[26234898]
171_11538	chr6	30722580	30722980	+	1000	130.0	[]	[]	[10.370207]	[154]	[]	[30722817]
171_11540	chr6	118896232	118896632	+	1000	130.0	[6.747317, 9.395648]	[106, 175]	[]	[]	[118896399, 118896468]	[]
171_1155	chr6	7165098	7165498	+	1000	470.0	[]	[]	[8.962336]	[94]	[]	[7165284]
171_11563	chrX	107628320	107628720	+	1000	130.0	[]	[]	[10.603825]	[97]	[]	[107628507]
171_11565	chr1	25247208	25247608	+	1000	129.0	[8.9795]	[114]	[]	[]	[25247415]	[]
171_11571	chr1	110403774	110404174	+	1000	129.0	[]	[]	[6.7712426]	[75]	[]	[110403945]
171_11572	chr1	113210261	113210661	+	1000	129.0	[]	[]	[7.9874573]	[128]	[]	[113210478]
171_11574	chr1	115179429	115179829	+	1000	129.0	[6.678365]	[77]	[]	[]	[115179599]	[]
171_11577	chr1	156773096	156773496	+	1000	129.0	[]	[]	[6.621249]	[109]	[]	[156773296]
171_11580	chr1	206738923	206739323	+	1000	129.0	[]	[]	[11.344251, 9.112068]	[114, 154]	[]	[206739125, 206739165]
171_11581	chr1	219910728	219911128	+	1000	129.0	[8.9615]	[143]	[]	[]	[219910967]	[]
171_1159	chr1	41882031	41882431	+	1000	469.0	[8.5457]	[92]	[]	[]	[41882223]	[]
171_11608	chr12	121326098	121326498	+	1000	129.0	[]	[]	[10.603825]	[62]	[]	[121326257]
171_11609	chr12	121802686	121803086	+	1000	129.0	[10.603825, 7.3616753]	[78, 120]	[]	[]	[121802846, 121802888]	[]
171_11615	chr17	28750059	28750459	+	1000	129.0	[]	[]	[7.5425596]	[140]	[]	[28750289]
171_11617	chr17	38799771	38800171	+	1000	129.0	[]	[]	[8.239074]	[88]	[]	[38799958]
171_11618	chr17	44344951	44345351	+	1000	129.0	[11.988031]	[130]	[]	[]	[44345171]	[]
171_11637	chr22	21726627	21727027	+	1000	129.0	[]	[]	[6.7683716]	[176]	[]	[21726877]
171_11643	chr3	47513351	47513751	+	1000	129.0	[9.364644]	[154]	[]	[]	[47513587]	[]
171_11665	chr6	164436991	164437391	+	1000	129.0	[7.6905684]	[101]	[]	[]	[164437178]	[]
171_11680	chr9	33290809	33291209	+	1000	129.0	[8.9795]	[101]	[]	[]	[33291005]	[]
171_11685	chrX	66728974	66729374	+	1000	129.0	[14.352782]	[113]	[]	[]	[66729177]	[]
171_11687	chr1	2290707	2291107	+	1000	128.0	[6.747317]	[59]	[]	[]	[2290860]	[]
171_11693	chr1	50969848	50970248	+	1000	128.0	[]	[]	[11.970033]	[146]	[]	[50970059]
171_11710	chr11	59142521	59142921	+	1000	128.0	[11.970033]	[113]	[]	[]	[59142724]	[]
171_11734	chr2	70785245	70785645	+	1000	128.0	[]	[]	[6.7712426]	[67]	[]	[70785402]
171_11740	chr21	46285648	46286048	+	1000	128.0	[11.970033]	[102]	[]	[]	[46285844]	[]
171_11741	chr22	20268248	20268648	+	1000	128.0	[9.605281]	[76]	[]	[]	[20268423]	[]
171_11745	chr3	4983973	4984373	+	1000	128.0	[6.938982]	[78]	[]	[]	[4984124]	[]
171_11752	chr4	7032028	7032428	+	1000	128.0	[]	[]	[9.174619]	[96]	[]	[7032208]
171_11757	chr4	128338618	128339018	+	1000	128.0	[14.352782]	[111]	[]	[]	[128338817]	[]
171_1176	chr5	150481925	150482325	+	1000	468.0	[10.603825]	[61]	[]	[]	[150482085]	[]
171_11764	chr5	141923934	141924334	+	1000	128.0	[]	[]	[11.344251]	[100]	[]	[141924124]
171_1178	chr1	213124544	213124944	+	1000	467.0	[]	[]	[7.5952926]	[90]	[]	[213124733]
171_11780	chr6	139219342	139219742	+	1000	128.0	[]	[]	[14.352782]	[128]	[]	[139219569]
171_11785	chr7	130025932	130026332	+	1000	128.0	[]	[]	[6.8938127]	[90]	[]	[130026107]
171_11786	chr7	130960366	130960766	+	1000	128.0	[6.6825495]	[129]	[]	[]	[130960585]	[]
171_11812	chr1	234602649	234603049	+	1000	127.0	[6.789242]	[172]	[]	[]	[234602853]	[]
171_11820	chr11	16291741	16292141	+	1000	127.0	[7.5245605]	[110]	[]	[]	[16291951]	[]
171_11825	chr12	14394410	14394810	+	1000	127.0	[]	[]	[14.352782]	[151]	[]	[14394659]
171_11835	chr12	92341331	92341731	+	1000	127.0	[7.5425596]	[125]	[]	[]	[92341521]	[]
171_11838	chr12	108826854	108827254	+	1000	127.0	[]	[]	[14.352782]	[96]	[]	[108827042]
171_11843	chr15	57324420	57324820	+	1000	127.0	[6.910793, 6.8987784]	[127, 158]	[]	[]	[57324638, 57324669]	[]
171_11865	chr2	133780099	133780499	+	1000	127.0	[]	[]	[7.6905684]	[107]	[]	[133780304]
171_11880	chr3	100261370	100261770	+	1000	127.0	[11.988031]	[129]	[]	[]	[100261582]	[]
171_11888	chr4	123444252	123444652	+	1000	127.0	[9.293543]	[151]	[]	[]	[123444457]	[]
171_11895	chr5	89396586	89396986	+	1000	127.0	[9.133122]	[110]	[]	[]	[89396771]	[]
171_11913	chr6	39228130	39228530	+	1000	127.0	[11.988031]	[109]	[]	[]	[39228334]	[]
171_11914	chr6	42547358	42547758	+	1000	127.0	[]	[]	[9.174619]	[118]	[]	[42547557]
171_11917	chr6	157764519	157764919	+	1000	127.0	[]	[]	[11.970033]	[111]	[]	[157764728]
171_11918	chr7	13981082	13981482	+	1000	127.0	[8.962336]	[151]	[]	[]	[13981328]	[]
171_11923	chr7	101882830	101883230	+	1000	127.0	[]	[]	[6.6825495]	[86]	[]	[101883002]
171_11926	chr7	135170428	135170828	+	1000	127.0	[11.344251]	[93]	[]	[]	[135170619]	[]
171_11933	chr9	108049060	108049460	+	1000	127.0	[]	[]	[7.931352]	[100]	[]	[108049240]
171_11935	chrX	47193428	47193828	+	1000	127.0	[11.988031]	[91]	[]	[]	[47193619]	[]
171_11936	chrX	66021849	66022249	+	1000	127.0	[]	[]	[6.9442596]	[154]	[]	[66022010]
171_11944	chr1	41109599	41109999	+	1000	126.0	[]	[]	[9.605281]	[129]	[]	[41109816]
171_11945	chr1	108830466	108830866	+	1000	126.0	[]	[]	[6.678365]	[65]	[]	[108830630]
171_11956	chr11	34064279	34064679	+	1000	126.0	[]	[]	[6.747317]	[143]	[]	[34064514]
171_11959	chr11	96243227	96243627	+	1000	126.0	[]	[]	[6.938982]	[110]	[]	[96243419]
171_11960	chr12	76033318	76033718	+	1000	126.0	[6.9287915]	[155]	[]	[]	[76033549]	[]
171_11969	chr13	51997939	51998339	+	1000	126.0	[8.9795]	[120]	[7.9493513]	[88]	[51998149]	[51998117]
171_11973	chr15	40847289	40847689	+	1000	126.0	[7.931352]	[100]	[]	[]	[40847485]	[]
