#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F8_idr.fa E2F8 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
672_10102	chr20	36138617	36139017	+	1000	42.5	[3.9392138]	[71]	[7.6505117]	[69]	[36138785]	[36138783]
672_10116	chr22	35371838	35372238	+	1000	42.5	[]	[]	[4.282936]	[59]	[]	[35371989]
672_10119	chr3	19931789	19932189	+	1000	42.5	[]	[]	[6.9420266]	[226]	[]	[19932034]
672_10122	chr3	45167565	45167965	+	1000	42.5	[]	[]	[4.0728397]	[169]	[]	[45167761]
672_10129	chr3	158570932	158571332	+	1000	42.5	[5.291748]	[173]	[6.6773014]	[97]	[158571169]	[158571093]
672_10130	chr3	160240683	160241083	+	1000	42.5	[18.581537]	[156]	[]	[]	[160240927]	[]
672_10131	chr3	183975964	183976364	+	1000	42.5	[]	[]	[6.1707196]	[136]	[]	[183976194]
672_10143	chr4	122700127	122700527	+	1000	42.5	[9.706333]	[110]	[]	[]	[122700318]	[]
672_10154	chr6	7173785	7174185	+	1000	42.5	[]	[]	[8.351413]	[136]	[]	[7173972]
672_10161	chr6	28684108	28684508	+	1000	42.5	[]	[]	[5.004238]	[157]	[]	[28684275]
672_10163	chr6	31087465	31087865	+	1000	42.5	[5.3179603]	[147]	[]	[]	[31087681]	[]
672_10164	chr6	33314477	33314877	+	1000	42.5	[]	[]	[5.307886]	[230]	[]	[33314725]
672_10170	chr6	52420869	52421269	+	1000	42.5	[]	[]	[9.420604]	[121]	[]	[52421058]
672_10172	chr6	107027935	107028335	+	1000	42.5	[]	[]	[3.9898152, 5.4781313]	[96, 109]	[]	[107028131, 107028144]
672_10175	chr6	136610209	136610609	+	1000	42.5	[]	[]	[5.307886]	[98]	[]	[136610407]
672_10188	chr7	30284093	30284493	+	1000	42.5	[6.216894]	[102]	[]	[]	[30284265]	[]
672_1019	chr18	35174254	35174654	+	1000	119.5	[]	[]	[5.307886, 6.1707196, 18.581537]	[90, 128, 146]	[]	[35174415, 35174453, 35174471]
672_10192	chr7	75639359	75639759	+	1000	42.5	[7.704606]	[63]	[]	[]	[75639512]	[]
672_10193	chr7	76317735	76318135	+	1000	42.5	[4.985858]	[190]	[]	[]	[76317986]	[]
672_10195	chr7	99466003	99466403	+	1000	42.5	[4.9486485]	[152]	[]	[]	[99466230]	[]
672_10201	chr7	128831267	128831667	+	1000	42.5	[5.4418597, 4.9784555]	[147, 149]	[]	[]	[128831496, 128831498]	[]
672_10208	chr7	158831633	158832033	+	1000	42.5	[]	[]	[5.366503]	[180]	[]	[158831815]
672_10212	chr8	37900213	37900613	+	1000	42.5	[9.492159]	[103]	[]	[]	[37900411]	[]
672_10215	chr8	134712424	134712824	+	1000	42.5	[8.574789]	[131]	[8.60836]	[102]	[134712640]	[134712611]
672_10237	chr1	16352619	16353019	+	1000	42.0	[8.714167]	[163]	[]	[]	[16352838]	[]
672_1024	chr1	213051031	213051431	+	1000	119.0	[5.7850933]	[90]	[]	[]	[213051205]	[]
672_10240	chr1	21368436	21368836	+	1000	42.0	[5.983672]	[117]	[]	[]	[21368632]	[]
672_10242	chr1	25796806	25797206	+	1000	42.0	[6.06024]	[116]	[]	[]	[25797012]	[]
672_10249	chr1	37992325	37992725	+	1000	42.0	[5.8775363]	[232]	[4.269971]	[159]	[37992559]	[37992486]
672_10256	chr1	89703504	89703904	+	1000	42.0	[8.714167]	[216]	[]	[]	[89703753]	[]
672_10266	chr1	173420294	173420694	+	1000	42.0	[6.083832]	[201]	[8.361487]	[152]	[173420530]	[173420481]
672_10278	chr10	24569259	24569659	+	1000	42.0	[8.47721]	[173]	[11.603344]	[160]	[24569493]	[24569480]
672_10300	chr12	46430396	46430796	+	1000	42.0	[6.20682]	[147]	[]	[]	[46430609]	[]
672_10312	chr15	40874167	40874567	+	1000	42.0	[]	[]	[6.4888096]	[90]	[]	[40874340]
672_10321	chr16	4313788	4314188	+	1000	42.0	[]	[]	[9.251231]	[110]	[]	[4313981]
672_10323	chr16	18983676	18984076	+	1000	42.0	[]	[]	[4.4751525]	[129]	[]	[18983840]
672_10325	chr16	30074529	30074929	+	1000	42.0	[6.1277184, 9.004913]	[120, 168]	[]	[]	[30074700, 30074748]	[]
672_10330	chr16	67892853	67893253	+	1000	42.0	[]	[]	[14.137341]	[131]	[]	[67893011]
672_10331	chr16	75509753	75510153	+	1000	42.0	[]	[]	[5.8180404]	[188]	[]	[75509968]
672_10336	chr17	30728495	30728895	+	1000	42.0	[5.4009843]	[176]	[]	[]	[30728696]	[]
672_1034	chr11	75399254	75399654	+	1000	118.5	[]	[]	[5.0265937]	[125]	[]	[75399478]
672_10340	chr17	45579958	45580358	+	1000	42.0	[6.835271]	[137]	[]	[]	[45580189]	[]
672_10343	chr17	64599229	64599629	+	1000	42.0	[5.356429]	[204]	[]	[]	[64599452]	[]
672_10347	chr17	76671571	76671971	+	1000	42.0	[6.168903]	[73]	[]	[]	[76671739]	[]
672_10356	chr19	480223	480623	+	1000	42.0	[9.458752]	[69]	[]	[]	[480390]	[]
672_1036	chr16	57185802	57186202	+	1000	118.5	[]	[]	[4.3996463]	[150]	[]	[57186026]
672_10370	chr19	46772935	46773335	+	1000	42.0	[]	[]	[11.923325]	[131]	[]	[46773131]
672_1038	chr17	63741784	63742184	+	1000	118.5	[]	[]	[14.339286]	[118]	[]	[63741996]
672_10395	chr22	19940164	19940564	+	1000	42.0	[9.420604]	[92]	[]	[]	[19940341]	[]
672_104	chr1	23531051	23531451	+	1000	390.0	[8.920512]	[133]	[8.787449, 6.4888096]	[116, 149]	[23531281]	[23531264, 23531297]
672_1040	chr5	82969215	82969615	+	1000	118.5	[18.581537]	[82]	[]	[]	[82969388]	[]
672_1041	chr5	173055983	173056383	+	1000	118.5	[]	[]	[12.865031]	[134]	[]	[173056196]
672_10418	chr3	142225623	142226023	+	1000	42.0	[5.8775363]	[91]	[]	[]	[142225813]	[]
672_10419	chr3	149273172	149273572	+	1000	42.0	[5.2881527, 8.361487]	[158, 178]	[]	[]	[149273372, 149273392]	[]
672_1042	chr7	44200692	44201092	+	1000	118.5	[]	[]	[7.064435]	[110]	[]	[44200887]
672_10424	chr3	177344303	177344703	+	1000	42.0	[]	[]	[9.004913, 4.955207]	[83, 94]	[]	[177344478, 177344489]
672_10436	chr5	34188021	34188421	+	1000	42.0	[6.216894]	[134]	[]	[]	[34188202]	[]
672_10438	chr5	43009457	43009857	+	1000	42.0	[11.603344]	[107]	[]	[]	[43009656]	[]
672_10439	chr5	57173766	57174166	+	1000	42.0	[]	[]	[4.9451327, 6.1707196, 9.220748]	[152, 176, 206]	[]	[57173957, 57173981, 57174011]
672_10476	chr7	99127023	99127423	+	1000	42.0	[]	[]	[8.938415]	[108]	[]	[99127211]
672_10479	chr7	106590409	106590809	+	1000	42.0	[5.341686]	[92]	[]	[]	[106590580]	[]
672_10491	chr8	11836693	11837093	+	1000	42.0	[4.955207]	[177]	[]	[]	[11836929]	[]
672_10493	chr8	23483853	23484253	+	1000	42.0	[]	[]	[5.5321345]	[75]	[]	[23484025]
672_10500	chr9	120839036	120839436	+	1000	42.0	[5.305839]	[170]	[]	[]	[120839229]	[]
672_10511	chrX	48539238	48539638	+	1000	42.0	[]	[]	[9.583502]	[112]	[]	[48539427]
672_10515	chr1	2195033	2195433	+	1000	41.5	[9.220748]	[134]	[]	[]	[2195199]	[]
672_10518	chr1	9540806	9541206	+	1000	41.5	[]	[]	[9.379878]	[82]	[]	[9540958]
672_10525	chr1	24705393	24705793	+	830	41.5	[]	[]	[6.878043]	[147]	[]	[24705637]
672_10528	chr1	28409663	28410063	+	1000	41.5	[]	[]	[8.351413]	[80]	[]	[28409837]
672_1053	chr9	129790329	129790729	+	1000	118.0	[]	[]	[8.364378]	[114]	[]	[129790543]
672_10533	chr1	39657968	39658368	+	1000	41.5	[5.87739]	[142]	[5.014556]	[140]	[39658193]	[39658191]
672_10542	chr1	107056281	107056681	+	1000	41.5	[8.714167]	[168]	[]	[]	[107056509]	[]
672_10550	chr1	194657598	194657998	+	1000	41.5	[6.1277184]	[143]	[]	[]	[194657825]	[]
672_10572	chr10	71208992	71209392	+	1000	41.5	[4.9451327, 4.5527005]	[121, 132]	[]	[]	[71209193, 71209204]	[]
672_10577	chr10	77846631	77847031	+	1000	41.5	[]	[]	[12.466178]	[164]	[]	[77846870]
672_10580	chr11	615765	616165	+	1000	41.5	[6.1836853, 8.348465, 6.51529, 4.5859857]	[96, 113, 151, 161]	[]	[]	[615932, 615949, 615987, 615997]	[]
672_10585	chr11	27362959	27363359	+	1000	41.5	[]	[]	[5.996568]	[233]	[]	[27363196]
672_1060	chr3	13650351	13650751	+	1000	117.5	[9.89509]	[123]	[]	[]	[13650546]	[]
672_10607	chr12	55742674	55743074	+	1000	41.5	[]	[]	[6.1050744]	[163]	[]	[55742895]
672_10616	chr13	45334311	45334711	+	1000	41.5	[]	[]	[5.8079667]	[162]	[]	[45334510]
672_10618	chr14	70600430	70600830	+	1000	41.5	[]	[]	[5.0479636]	[172]	[]	[70600664]
672_10632	chr16	30984995	30985395	+	1000	41.5	[4.9451327]	[103]	[]	[]	[30985187]	[]
672_10640	chr17	32350643	32351043	+	1000	41.5	[9.422651]	[136]	[]	[]	[32350863]	[]
672_1065	chr9	131057824	131058224	+	1000	117.5	[]	[]	[5.973598]	[120]	[]	[131058036]
672_10657	chr19	962229	962629	+	1000	41.5	[]	[]	[9.422651]	[137]	[]	[962454]
672_1066	chr1	11908055	11908455	+	1000	117.0	[5.341686]	[86]	[]	[]	[11908209]	[]
672_10674	chr19	54231553	54231953	+	1000	41.5	[8.60836]	[160]	[]	[]	[54231739]	[]
672_10675	chr19	55063198	55063598	+	1000	41.5	[5.341686]	[87]	[]	[]	[55063373]	[]
672_10681	chr2	65294650	65295050	+	1000	41.5	[5.366503]	[155]	[]	[]	[65294870]	[]
672_10684	chr2	101306627	101307027	+	1000	41.5	[]	[]	[5.2780786]	[92]	[]	[101306786]
672_10694	chr2	235444210	235444610	+	1000	41.5	[16.03809]	[88]	[]	[]	[235444366]	[]
672_1071	chr6	27545573	27545973	+	1000	117.0	[]	[]	[5.139306, 12.014641]	[96, 144]	[]	[27545738, 27545786]
672_10723	chr3	183636483	183636883	+	1000	41.5	[]	[]	[12.828931]	[149]	[]	[183636725]
672_1075	chr11	86244974	86245374	+	1000	116.5	[5.3211923, 4.0785995, 4.696164, 5.973598]	[75, 131, 134, 145]	[]	[]	[86245141, 86245197, 86245200, 86245211]	[]
672_10787	chr7	129066237	129066637	+	1000	41.5	[]	[]	[5.482226]	[180]	[]	[129066485]
672_10789	chr7	139107740	139108140	+	1000	41.5	[5.2751875]	[109]	[]	[]	[139107902]	[]
672_10792	chr7	153410861	153411261	+	1000	41.5	[]	[]	[6.119678]	[142]	[]	[153411012]
672_10796	chr8	26373937	26374337	+	1000	41.5	[]	[]	[12.763286]	[104]	[]	[26374132]
672_108	chr5	40755881	40756281	+	1000	385.5	[10.928183]	[97]	[]	[]	[40756075]	[]
672_10804	chr8	144074179	144074579	+	1000	41.5	[9.768302]	[139]	[]	[]	[144074355]	[]
672_10810	chr9	122159000	122159400	+	1000	41.5	[]	[]	[9.89509, 4.0728493]	[87, 156]	[]	[122159177, 122159246]
672_10814	chr9	131208411	131208811	+	1000	41.5	[5.540826, 4.955207]	[94, 131]	[5.8775363]	[180]	[131208562, 131208599]	[131208648]
672_10815	chr9	136787697	136788097	+	1000	41.5	[5.004238]	[147]	[]	[]	[136787936]	[]
672_10816	chrX	2252965	2253365	+	895	41.5	[4.4086547]	[63]	[]	[]	[2253125]	[]
672_10819	chrX	153928196	153928596	+	1000	41.5	[8.839963, 6.7496734]	[156, 232]	[5.1059036]	[140]	[153928371, 153928447]	[153928355]
672_10831	chr1	31181515	31181915	+	1000	41.0	[8.603686]	[196]	[]	[]	[31181713]	[]
672_10832	chr1	31906586	31906986	+	1000	41.0	[]	[]	[5.973598]	[159]	[]	[31906790]
672_10839	chr1	65232236	65232636	+	1000	41.0	[]	[]	[6.1050744]	[151]	[]	[65232402]
672_10846	chr1	144412486	144412886	+	1000	41.0	[]	[]	[5.305839, 6.1877255]	[103, 104]	[]	[144412670, 144412671]
672_10849	chr1	155835174	155835574	+	1000	41.0	[]	[]	[9.379878]	[191]	[]	[155835394]
672_10856	chr1	189149535	189149935	+	886	41.0	[16.03809]	[143]	[]	[]	[189149751]	[]
672_10858	chr1	201171413	201171813	+	1000	41.0	[]	[]	[4.9451327]	[146]	[]	[201171614]
672_10867	chr1	244844632	244845032	+	1000	41.0	[9.274025]	[120]	[]	[]	[244844825]	[]
672_10868	chr1	246576055	246576455	+	1000	41.0	[8.517044]	[163]	[]	[]	[246576279]	[]
672_10880	chr10	79019963	79020363	+	1000	41.0	[]	[]	[5.973598, 4.955207]	[133, 164]	[]	[79020166, 79020197]
672_10889	chr11	59858052	59858452	+	1000	41.0	[7.0106807]	[154]	[]	[]	[59858274]	[]
672_10896	chr11	66408301	66408701	+	1000	41.0	[5.341686]	[204]	[]	[]	[66408517]	[]
672_1090	chr17	59209763	59210163	+	1000	115.5	[11.93629]	[100]	[]	[]	[59209945]	[]
672_10901	chr11	124763069	124763469	+	1000	41.0	[]	[]	[8.384736, 5.4418597]	[128, 130]	[]	[124763292, 124763294]
672_10906	chr12	12695959	12696359	+	1000	41.0	[5.848692]	[128]	[]	[]	[12696178]	[]
672_10908	chr12	50247177	50247577	+	1000	41.0	[]	[]	[5.8079667]	[126]	[]	[50247345]
672_10913	chr12	113358061	113358461	+	1000	41.0	[4.955207]	[152]	[]	[]	[113358269]	[]
672_1092	chr19	12681730	12682130	+	1000	115.5	[]	[]	[4.816378]	[128]	[]	[12681945]
672_10924	chr14	103921443	103921843	+	1000	41.0	[7.040055]	[129]	[]	[]	[103921665]	[]
672_10944	chr17	67855972	67856372	+	1000	41.0	[]	[]	[5.341686]	[117]	[]	[67856145]
672_10955	chr19	2168885	2169285	+	1000	41.0	[6.7763777]	[144]	[]	[]	[2169053]	[]
672_10968	chr19	38962153	38962553	+	1000	41.0	[]	[]	[4.955207]	[178]	[]	[38962383]
672_10971	chr19	45638957	45639357	+	1000	41.0	[]	[]	[5.8079667]	[158]	[]	[45639146]
672_10974	chr19	48634231	48634631	+	1000	41.0	[7.4892035]	[155]	[]	[]	[48634440]	[]
672_10980	chr2	17122877	17123277	+	1000	41.0	[]	[]	[8.527119]	[126]	[]	[17123065]
672_10991	chr2	177213158	177213558	+	1000	41.0	[8.622781, 9.379878]	[156, 179]	[5.951707]	[151]	[177213332, 177213355]	[177213327]
672_10993	chr20	5126345	5126745	+	765	41.0	[]	[]	[6.247292]	[199]	[]	[5126566]
672_10994	chr20	31061269	31061669	+	1000	41.0	[5.341686]	[90]	[]	[]	[31061448]	[]
672_11	chr8	47960526	47960926	+	1000	791.5	[4.4763165]	[87]	[14.137341]	[85]	[47960713]	[47960711]
672_11001	chr21	33386326	33386726	+	1000	41.0	[]	[]	[6.2006907]	[156]	[]	[33386529]
672_11007	chr22	19757033	19757433	+	1000	41.0	[]	[]	[5.150593]	[80]	[]	[19757197]
672_11011	chr22	20861329	20861729	+	1000	41.0	[]	[]	[4.955207]	[170]	[]	[20861544]
672_11039	chr4	85576099	85576499	+	1000	41.0	[6.1277184, 8.361487, 11.642033]	[101, 138, 149]	[]	[]	[85576295, 85576332, 85576343]	[]
672_11047	chr5	138464085	138464485	+	1000	41.0	[]	[]	[8.884412]	[164]	[]	[138464308]
672_1105	chr22	21869918	21870318	+	1000	115.0	[4.023615]	[120]	[]	[]	[21870112]	[]
672_11061	chr6	30730812	30731212	+	1000	41.0	[]	[]	[10.933005]	[104]	[]	[30730995]
672_1107	chr6	158559862	158560262	+	1000	115.0	[]	[]	[4.3155193]	[85]	[]	[158560037]
672_11075	chr6	150861787	150862187	+	1000	41.0	[5.983672, 4.3985806]	[152, 156]	[]	[]	[150862024, 150862028]	[]
672_11077	chr6	160519978	160520378	+	1000	41.0	[4.1481075]	[141]	[]	[]	[160520157]	[]
672_11079	chr6	168035351	168035751	+	1000	41.0	[12.014641]	[69]	[]	[]	[168035513]	[]
672_11082	chr7	43926521	43926921	+	1000	41.0	[]	[]	[4.9784555]	[115]	[]	[43926694]
672_11083	chr7	50309172	50309572	+	1000	41.0	[]	[]	[9.379878]	[166]	[]	[50309422]
672_11093	chr7	128777755	128778155	+	1000	41.0	[5.2751875]	[235]	[]	[]	[128778004]	[]
672_11110	chr9	95507876	95508276	+	1000	41.0	[6.3913956, 5.8079667]	[122, 148]	[]	[]	[95508094, 95508120]	[]
672_11123	chrX	47712686	47713086	+	1000	41.0	[]	[]	[5.2780786]	[190]	[]	[47712933]
672_1113	chr12	119667705	119668105	+	1000	114.5	[5.713676]	[153]	[]	[]	[119667947]	[]
672_11131	chr1	26791524	26791924	+	1000	40.5	[]	[]	[6.1050744]	[128]	[]	[26791678]
672_11132	chr1	26997715	26998115	+	1000	40.5	[]	[]	[5.729256]	[111]	[]	[26997881]
672_11140	chr1	40868379	40868779	+	1000	40.5	[]	[]	[6.1344485]	[136]	[]	[40868554]
672_1115	chr22	20319752	20320152	+	1000	114.5	[5.853156]	[213]	[]	[]	[20319988]	[]
672_11151	chr1	148038470	148038870	+	1000	40.5	[]	[]	[5.2780786]	[80]	[]	[148038642]
672_11164	chr1	212291480	212291880	+	1000	40.5	[]	[]	[8.72424]	[67]	[]	[212291638]
672_11184	chr11	1772283	1772683	+	1000	40.5	[5.144129]	[164]	[]	[]	[1772514]	[]
672_11187	chr11	16606122	16606522	+	1000	40.5	[5.4947343]	[196]	[]	[]	[16606335]	[]
672_11193	chr11	75445355	75445755	+	1000	40.5	[5.1376276]	[157]	[]	[]	[75445557]	[]
672_112	chr2	74454829	74455229	+	1000	382.5	[8.754891]	[136]	[]	[]	[74455053]	[]
672_11204	chr12	49828387	49828787	+	1000	40.5	[9.379878]	[160]	[]	[]	[49828599]	[]
672_11210	chr12	71594281	71594681	+	1000	40.5	[5.2751875]	[93]	[]	[]	[71594455]	[]
672_11215	chr12	133037231	133037631	+	1000	40.5	[4.3957677]	[173]	[]	[]	[133037465]	[]
672_11220	chr13	110712140	110712540	+	1000	40.5	[4.985858]	[114]	[]	[]	[110712336]	[]
672_11225	chr15	26082112	26082512	+	1000	40.5	[]	[]	[5.848692]	[230]	[]	[26082361]
672_11236	chr16	75578222	75578622	+	1000	40.5	[]	[]	[11.603344]	[72]	[]	[75578378]
672_11240	chr17	21043382	21043782	+	979	40.5	[]	[]	[8.714167]	[178]	[]	[21043565]
672_11242	chr17	29722371	29722771	+	1000	40.5	[6.845345]	[168]	[]	[]	[29722607]	[]
672_11245	chr17	35539320	35539720	+	1000	40.5	[5.2679157]	[164]	[]	[]	[35539562]	[]
672_11246	chr17	38460599	38460999	+	934	40.5	[15.586553]	[113]	[]	[]	[38460807]	[]
672_11247	chr17	39377246	39377646	+	1000	40.5	[]	[]	[9.636778]	[185]	[]	[39377439]
672_1125	chr3	69999405	69999805	+	1000	114.0	[]	[]	[15.372377]	[156]	[]	[69999641]
672_11254	chr18	6729473	6729873	+	1000	40.5	[6.4888096]	[127]	[]	[]	[6729694]	[]
672_11255	chr19	770238	770638	+	1000	40.5	[10.39108]	[96]	[7.6505117]	[153]	[770429]	[770486]
672_11256	chr19	1872385	1872785	+	1000	40.5	[12.631809]	[190]	[]	[]	[1872630]	[]
672_11265	chr19	39046114	39046514	+	1000	40.5	[]	[]	[6.5278263]	[87]	[]	[39046269]
672_11266	chr19	40662789	40663189	+	1000	40.5	[]	[]	[6.463767]	[129]	[]	[40662960]
672_11272	chr19	45883249	45883649	+	1000	40.5	[4.811887]	[143]	[]	[]	[45883487]	[]
672_11279	chr2	73233461	73233861	+	1000	40.5	[4.9486485]	[181]	[5.8079667, 5.8079667, 4.6132503, 5.3486114]	[141, 161, 198, 213]	[73233675]	[73233635, 73233655, 73233692, 73233707]
672_11283	chr2	130337005	130337405	+	1000	40.5	[]	[]	[6.9430923]	[176]	[]	[130337249]
672_11284	chr2	170714829	170715229	+	1000	40.5	[7.48488]	[186]	[]	[]	[170715020]	[]
672_1129	chr1	156398417	156398817	+	1000	113.5	[]	[]	[16.03809]	[142]	[]	[156398655]
672_11292	chr20	58652403	58652803	+	1000	40.5	[]	[]	[8.754891]	[184]	[]	[58652639]
672_11297	chr22	19329029	19329429	+	1000	40.5	[4.993895]	[153]	[]	[]	[19329269]	[]
672_11306	chr22	23195176	23195576	+	1000	40.5	[]	[]	[5.8775363]	[118]	[]	[23195371]
672_1131	chr12	124927860	124928260	+	1000	113.5	[]	[]	[15.175256]	[114]	[]	[124928072]
672_11313	chr3	169147320	169147720	+	1000	40.5	[15.175256]	[194]	[]	[]	[169147528]	[]
672_11314	chr3	183698768	183699168	+	1000	40.5	[5.87739]	[121]	[8.420836]	[119]	[183698986]	[183698984]
672_1132	chr16	30378486	30378886	+	1000	113.5	[18.581537]	[116]	[]	[]	[30378686]	[]
672_11322	chr3	195747980	195748380	+	1000	40.5	[]	[]	[6.1877255]	[197]	[]	[195748221]
672_11323	chr3	196181756	196182156	+	1000	40.5	[]	[]	[5.305839]	[130]	[]	[196181928]
672_11325	chr4	6974409	6974809	+	1000	40.5	[8.938415]	[177]	[]	[]	[6974658]	[]
672_11329	chr4	184855456	184855856	+	1000	40.5	[5.2881527]	[240]	[]	[]	[184855703]	[]
672_11337	chr5	126680318	126680718	+	1000	40.5	[]	[]	[5.4009843]	[121]	[]	[126680513]
672_11339	chr5	131996699	131997099	+	1000	40.5	[9.389953]	[128]	[]	[]	[131996906]	[]
672_1135	chr2	48314152	48314552	+	1000	113.5	[]	[]	[9.191374]	[90]	[]	[48314342]
672_1136	chr2	126308554	126308954	+	1000	113.5	[6.1277184, 4.955207, 15.586553]	[76, 113, 124]	[]	[]	[126308725, 126308762, 126308773]	[]
672_11386	chr7	101862237	101862637	+	882	40.5	[]	[]	[5.8180404]	[153]	[]	[101862440]
672_11397	chr7	128858384	128858784	+	1000	40.5	[]	[]	[5.983672]	[77]	[]	[128858557]
672_114	chr16	75432840	75433240	+	1000	378.0	[]	[]	[7.9331985]	[103]	[]	[75433043]
672_11405	chr8	19817147	19817547	+	1000	40.5	[6.5278263]	[130]	[]	[]	[19817327]	[]
672_1141	chr6	31806630	31807030	+	1000	113.5	[5.482226, 5.9775887]	[172, 191]	[]	[]	[31806854, 31806873]	[]
672_11424	chrX	149540699	149541099	+	1000	40.5	[]	[]	[4.615702]	[208]	[]	[149540921]
672_11429	chr1	14933795	14934195	+	1000	40.0	[]	[]	[4.955207, 6.1277184]	[118, 163]	[]	[14933954, 14933999]
672_11433	chr1	22428558	22428958	+	1000	40.0	[]	[]	[6.20682]	[160]	[]	[22428791]
672_11435	chr1	28471349	28471749	+	1000	40.0	[]	[]	[5.2881527]	[170]	[]	[28471534]
672_1144	chr9	37592440	37592840	+	1000	113.5	[]	[]	[12.377394]	[98]	[]	[37592623]
672_11443	chr1	93844268	93844668	+	1000	40.0	[9.389953, 7.7578826]	[91, 116]	[]	[]	[93844445, 93844470]	[]
672_1145	chr1	30768867	30769267	+	1000	113.0	[9.389953]	[106]	[]	[]	[30769061]	[]
672_11452	chr1	156225400	156225800	+	1000	40.0	[]	[]	[6.225764]	[91]	[]	[156225589]
672_11455	chr1	175125375	175125775	+	648	40.0	[]	[]	[6.1707196]	[79]	[]	[175125533]
672_1146	chr1	32774029	32774429	+	1000	113.0	[]	[]	[7.040055]	[157]	[]	[32774279]
672_11462	chr1	193070043	193070443	+	1000	40.0	[6.622046]	[84]	[8.714167]	[131]	[193070195]	[193070242]
672_11469	chr1	225474900	225475300	+	1000	40.0	[9.655873]	[84]	[]	[]	[225475061]	[]
672_11471	chr1	226074686	226075086	+	1000	40.0	[]	[]	[8.938415]	[138]	[]	[226074895]
672_11472	chr1	227317458	227317858	+	821	40.0	[5.87739, 8.714167]	[121, 175]	[5.87739]	[119]	[227317630, 227317684]	[227317628]
672_11482	chr10	35414367	35414767	+	1000	40.0	[9.92157]	[155]	[]	[]	[35414599]	[]
672_11489	chr10	92592882	92593282	+	1000	40.0	[]	[]	[8.584463]	[140]	[]	[92593059]
672_11494	chr11	20459284	20459684	+	1000	40.0	[]	[]	[5.341686]	[157]	[]	[20459517]
672_1150	chr1	167224616	167225016	+	1000	112.5	[]	[]	[5.2881527]	[154]	[]	[167224843]
