#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F7_idr.fa E2F7 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
103_10901	chr5	71455920	71456320	+	714	27.0	[8.3977785]	[113]	[]	[]	[71456122]	[]
103_10931	chr6	29977171	29977571	+	686	27.0	[]	[]	[8.3977785]	[152]	[]	[29977394]
103_10942	chr6	42745748	42746148	+	727	27.0	[8.3977785, 4.3509426]	[134, 167]	[]	[]	[42745942, 42745975]	[]
103_10953	chr6	142400484	142400884	+	737	27.0	[]	[]	[8.3977785]	[150]	[]	[142400703]
103_1099	chr7	26200636	26201036	+	1000	57.0	[]	[]	[15.05599]	[131]	[]	[26200848]
103_110	chr3	48188254	48188654	+	1000	228.5	[4.3509426]	[104]	[4.3509426]	[106]	[48188451]	[48188453]
103_11009	chr8	89983780	89984180	+	751	27.0	[]	[]	[7.2898073]	[170]	[]	[89983995]
103_11016	chr8	123275095	123275495	+	730	27.0	[7.2898073]	[151]	[]	[]	[123275279]	[]
103_11018	chr8	127733906	127734306	+	668	27.0	[]	[]	[4.3509426]	[137]	[]	[127734090]
103_11020	chr8	144950813	144951213	+	652	27.0	[]	[]	[8.3977785]	[212]	[]	[144951048]
103_11021	chr9	34989331	34989731	+	717	27.0	[]	[]	[4.3509426]	[125]	[]	[34989517]
103_11024	chr9	94030430	94030830	+	724	27.0	[4.3509426]	[100]	[]	[]	[94030587]	[]
103_11045	chrX	107685101	107685501	+	635	27.0	[8.3977785]	[104]	[]	[]	[107685284]	[]
103_11047	chr1	2059227	2059627	+	699	26.5	[]	[]	[8.3977785]	[142]	[]	[2059465]
103_1108	chr13	72781739	72782139	+	1000	56.5	[7.360343]	[120]	[13.948019]	[124]	[72781950]	[72781954]
103_11080	chr1	93879016	93879416	+	723	26.5	[7.2898073]	[141]	[7.360343]	[163]	[93879231]	[93879253]
103_1110	chr19	19134693	19135093	+	1000	56.5	[8.3977785]	[143]	[]	[]	[19134935]	[]
103_11122	chr10	14954042	14954442	+	656	26.5	[15.05599]	[132]	[]	[]	[14954274]	[]
103_11141	chr11	3834494	3834894	+	714	26.5	[]	[]	[8.3977785]	[154]	[]	[3834706]
103_11161	chr12	2812595	2812995	+	733	26.5	[8.933427]	[214]	[]	[]	[2812815]	[]
103_11164	chr12	49323057	49323457	+	544	26.5	[]	[]	[7.2898073]	[137]	[]	[49323220]
103_11165	chr12	53054146	53054546	+	681	26.5	[7.2898073]	[143]	[]	[]	[53054353]	[]
103_1117	chr22	19179105	19179505	+	1000	56.5	[8.3977785]	[70]	[]	[]	[19179261]	[]
103_11176	chr12	122225841	122226241	+	618	26.5	[]	[]	[7.2898073]	[178]	[]	[122226043]
103_11209	chr16	19086523	19086923	+	673	26.5	[]	[]	[8.3977785]	[103]	[]	[19086704]
103_1121	chr6	32176270	32176670	+	1000	56.5	[8.3977785]	[137]	[]	[]	[32176435]	[]
103_1122	chr6	153002637	153003037	+	1000	56.5	[8.3977785]	[112]	[15.05599]	[103]	[153002847]	[153002838]
103_11258	chr19	8355612	8356012	+	675	26.5	[]	[]	[8.3977785]	[190]	[]	[8355831]
103_11261	chr19	12610841	12611241	+	668	26.5	[]	[]	[8.3977785]	[216]	[]	[12611071]
103_11283	chr2	25362052	25362452	+	616	26.5	[8.3977785]	[122]	[]	[]	[25362211]	[]
103_11285	chr2	46698659	46699059	+	650	26.5	[4.3509426]	[130]	[]	[]	[46698829]	[]
103_1129	chr1	45339945	45340345	+	1000	56.0	[7.2898073]	[115]	[]	[]	[45340096]	[]
103_11291	chr2	135742441	135742841	+	668	26.5	[]	[]	[8.3977785]	[125]	[]	[135742645]
103_11325	chr21	42878681	42879081	+	705	26.5	[]	[]	[8.3977785]	[149]	[]	[42878902]
103_11328	chr21	46153351	46153751	+	672	26.5	[8.3977785]	[220]	[]	[]	[46153588]	[]
103_1136	chr19	3435036	3435436	+	1000	56.0	[]	[]	[15.05599]	[126]	[]	[3435257]
103_11384	chr3	128549141	128549541	+	597	26.5	[15.05599]	[95]	[]	[]	[128549334]	[]
103_1139	chr21	44854746	44855146	+	1000	56.0	[8.3977785]	[101]	[]	[]	[44854935]	[]
103_11390	chr3	170181330	170181730	+	694	26.5	[4.3509426]	[107]	[]	[]	[170181533]	[]
103_11427	chr5	138450013	138450413	+	609	26.5	[7.2898073]	[152]	[]	[]	[138450191]	[]
103_11434	chr6	2848863	2849263	+	595	26.5	[4.3509426]	[103]	[]	[]	[2849042]	[]
103_11454	chr6	28923765	28924165	+	693	26.5	[]	[]	[8.3977785]	[144]	[]	[28923928]
103_1148	chr3	8963306	8963706	+	1000	56.0	[]	[]	[4.3509426]	[119]	[]	[8963501]
103_1151	chr4	82430249	82430649	+	1000	56.0	[7.2898073, 15.05599]	[107, 127]	[]	[]	[82430441, 82430461]	[]
103_11539	chr8	22604427	22604827	+	708	26.5	[7.2898073]	[163]	[4.3509426, 7.2898073]	[109, 167]	[22604649]	[22604595, 22604653]
103_11551	chr9	93668546	93668946	+	626	26.5	[8.3977785]	[126]	[]	[]	[93668750]	[]
103_11552	chr9	97980250	97980650	+	542	26.5	[]	[]	[8.3977785]	[98]	[]	[97980428]
103_11557	chr9	126491232	126491632	+	618	26.5	[]	[]	[11.009154]	[150]	[]	[126491437]
103_11565	chr9	129726633	129727033	+	680	26.5	[13.948019]	[133]	[]	[]	[129726820]	[]
103_1157	chr6	33322481	33322881	+	1000	56.0	[15.05599]	[165]	[]	[]	[33322694]	[]
103_11578	chrX	153226409	153226809	+	715	26.5	[]	[]	[8.468314]	[92]	[]	[153226590]
103_11582	chr1	3771876	3772276	+	657	26.0	[15.05599]	[221]	[]	[]	[3772116]	[]
103_11583	chr1	8374796	8375196	+	632	26.0	[15.05599]	[202]	[]	[]	[8375031]	[]
103_1159	chr6	157667252	157667652	+	1000	56.0	[]	[]	[8.3977785]	[65]	[]	[157667412]
103_1160	chr8	119855646	119856046	+	1000	56.0	[8.3977785]	[73]	[8.3977785]	[103]	[119855815]	[119855845]
103_11614	chr1	37860013	37860413	+	673	26.0	[]	[]	[8.3977785]	[142]	[]	[37860244]
103_11626	chr1	61141681	61142081	+	661	26.0	[]	[]	[8.3977785]	[71]	[]	[61141850]
103_11629	chr1	70411262	70411662	+	657	26.0	[8.3977785]	[139]	[]	[]	[70411446]	[]
103_1163	chr1	236604335	236604735	+	1000	55.5	[]	[]	[8.3977785]	[148]	[]	[236604579]
103_11631	chr1	99808877	99809277	+	644	26.0	[]	[]	[8.3977785]	[137]	[]	[99809088]
103_11634	chr1	109198112	109198512	+	554	26.0	[8.3977785]	[137]	[]	[]	[109198318]	[]
103_11651	chr1	156123320	156123720	+	634	26.0	[8.3977785]	[165]	[]	[]	[156123562]	[]
103_11662	chr1	172443897	172444297	+	662	26.0	[]	[]	[8.3977785]	[192]	[]	[172444123]
103_11665	chr1	185316790	185317190	+	637	26.0	[]	[]	[15.05599]	[144]	[]	[185317019]
103_1168	chr15	40104831	40105231	+	1000	55.5	[8.3977785, 8.3977785, 8.3977785]	[96, 104, 129]	[]	[]	[40105005, 40105013, 40105038]	[]
103_11687	chr1	234700101	234700501	+	603	26.0	[]	[]	[8.3977785]	[149]	[]	[234700297]
103_11721	chr11	47177120	47177520	+	651	26.0	[]	[]	[4.3509426]	[64]	[]	[47177279]
103_11725	chr11	65638337	65638737	+	661	26.0	[4.3509426]	[156]	[]	[]	[65638580]	[]
103_11749	chr12	56634464	56634864	+	666	26.0	[]	[]	[7.2898073]	[136]	[]	[56634654]
103_1175	chr19	55653692	55654092	+	1000	55.5	[]	[]	[15.05599]	[156]	[]	[55653886]
103_11777	chr15	42575689	42576089	+	642	26.0	[]	[]	[4.3509426, 8.3977785]	[67, 129]	[]	[42575847, 42575909]
103_11781	chr15	57706407	57706807	+	680	26.0	[]	[]	[4.3509426]	[81]	[]	[57706581]
103_11787	chr15	96327294	96327694	+	694	26.0	[8.3977785]	[115]	[]	[]	[96327457]	[]
103_11789	chr16	2682179	2682579	+	684	26.0	[8.3977785]	[132]	[7.2898073]	[136]	[2682371]	[2682375]
103_11807	chr17	7280677	7281077	+	548	26.0	[7.360343]	[157]	[]	[]	[7280899]	[]
103_11812	chr17	42624210	42624610	+	652	26.0	[]	[]	[8.3977785]	[92]	[]	[42624377]
103_11814	chr17	44533422	44533822	+	638	26.0	[8.933427]	[198]	[]	[]	[44533635]	[]
103_11822	chr17	59707139	59707539	+	621	26.0	[]	[]	[8.468314]	[75]	[]	[59707311]
103_11847	chr19	11528730	11529130	+	560	26.0	[8.3977785]	[153]	[]	[]	[11528922]	[]
103_11851	chr19	17226200	17226600	+	602	26.0	[4.3509426]	[129]	[]	[]	[17226404]	[]
103_1186	chr8	41528982	41529382	+	1000	55.5	[8.3977785]	[96]	[8.3977785]	[151]	[41529158]	[41529213]
103_11874	chr2	38947658	38948058	+	662	26.0	[]	[]	[15.05599]	[146]	[]	[38947873]
103_1188	chr1	156572321	156572721	+	1000	55.0	[8.3977785]	[140]	[]	[]	[156572555]	[]
103_119	chr1	23558340	23558740	+	1000	209.5	[4.3509426, 4.3509426]	[103, 130]	[4.3509426]	[132]	[23558539, 23558566]	[23558568]
103_11904	chr20	3045671	3046071	+	555	26.0	[]	[]	[8.3977785, 15.05599, 8.3977785]	[97, 130, 157]	[]	[3045845, 3045878, 3045905]
103_1194	chr12	118016473	118016873	+	1000	55.0	[]	[]	[8.3977785, 9.901183]	[94, 153]	[]	[118016658, 118016717]
103_11988	chr3	197298242	197298642	+	660	26.0	[]	[]	[8.3977785]	[158]	[]	[197298468]
103_11998	chr4	154550529	154550929	+	667	26.0	[]	[]	[8.468314]	[210]	[]	[154550777]
103_1200	chr20	63864956	63865356	+	1000	55.0	[]	[]	[15.05599]	[169]	[]	[63865191]
103_12011	chr5	169583580	169583980	+	622	26.0	[7.360343]	[114]	[13.948019]	[118]	[169583736]	[169583740]
103_12016	chr6	13712052	13712452	+	666	26.0	[7.2898073]	[162]	[]	[]	[13712275]	[]
103_12039	chr6	135052966	135053366	+	622	26.0	[8.3977785]	[207]	[]	[]	[135053200]	[]
103_12042	chr6	137218986	137219386	+	601	26.0	[8.3977785]	[167]	[4.3509426]	[222]	[137219171]	[137219226]
103_12054	chr7	40134512	40134912	+	653	26.0	[7.2898073]	[123]	[8.3977785]	[153]	[40134699]	[40134729]
103_12101	chr8	144019918	144020318	+	562	26.0	[8.933427]	[164]	[]	[]	[144020122]	[]
103_12128	chrX	154370932	154371332	+	621	26.0	[7.2898073]	[222]	[7.360343]	[145]	[154371171]	[154371094]
103_12145	chr1	26112447	26112847	+	629	25.5	[]	[]	[8.3977785]	[143]	[]	[26112608]
103_12182	chr1	150578399	150578799	+	648	25.5	[]	[]	[15.05599]	[160]	[]	[150578566]
103_12197	chr1	185316166	185316566	+	583	25.5	[8.3977785, 7.2898073]	[89, 103]	[8.933427]	[137]	[185316329, 185316343]	[185316377]
103_122	chr12	122527064	122527464	+	1000	205.0	[8.3977785]	[81]	[]	[]	[122527241]	[]
103_1220	chr17	62653249	62653649	+	1000	54.5	[]	[]	[13.948019]	[82]	[]	[62653413]
103_1224	chr19	48637477	48637877	+	1000	54.5	[]	[]	[7.360343, 8.3977785]	[184, 214]	[]	[48637673, 48637703]
103_12255	chr11	67428130	67428530	+	600	25.5	[7.2898073]	[206]	[]	[]	[67428354]	[]
103_1226	chr19	48963718	48964118	+	1000	54.5	[7.2898073, 13.948019]	[100, 116]	[]	[]	[48963906, 48963922]	[]
103_12263	chr11	108497356	108497756	+	656	25.5	[]	[]	[8.3977785]	[137]	[]	[108497590]
103_12274	chr12	92929416	92929816	+	546	25.5	[]	[]	[8.3977785]	[188]	[]	[92929644]
103_1228	chr2	71882918	71883318	+	1000	54.5	[]	[]	[8.3977785]	[89]	[]	[71883077]
103_12284	chr12	120438013	120438413	+	592	25.5	[8.3977785]	[95]	[]	[]	[120438171]	[]
103_12315	chr16	2970172	2970572	+	540	25.5	[7.2898073]	[231]	[8.3977785]	[187]	[2970412]	[2970368]
103_12354	chr19	1864074	1864474	+	654	25.5	[8.3977785]	[177]	[]	[]	[1864283]	[]
103_12359	chr19	8445543	8445943	+	635	25.5	[8.933427]	[119]	[]	[]	[8445755]	[]
103_1236	chr6	152982112	152982512	+	1000	54.5	[7.2898073]	[118]	[7.2898073, 8.3977785]	[75, 93]	[152982317]	[152982274, 152982292]
103_12362	chr19	11203437	11203837	+	636	25.5	[]	[]	[8.3977785]	[161]	[]	[11203663]
103_1237	chr7	130205067	130205467	+	1000	54.5	[]	[]	[4.3509426]	[179]	[]	[130205305]
103_1239	chr7	143902135	143902535	+	1000	54.5	[]	[]	[4.3509426]	[74]	[]	[143902304]
103_12395	chr2	64988161	64988561	+	631	25.5	[8.468314]	[153]	[]	[]	[64988334]	[]
103_124	chr18	658205	658605	+	1000	200.5	[]	[]	[4.3509426, 15.05599, 13.948019]	[88, 119, 147]	[]	[658386, 658417, 658445]
103_12418	chr20	57524887	57525287	+	610	25.5	[]	[]	[8.3977785, 4.3509426]	[78, 168]	[]	[57525040, 57525130]
103_12461	chr3	12796642	12797042	+	574	25.5	[8.933427]	[116]	[]	[]	[12796819]	[]
103_12481	chr3	184363295	184363695	+	603	25.5	[]	[]	[8.3977785]	[110]	[]	[184363495]
103_12505	chr5	60699902	60700302	+	543	25.5	[8.3977785]	[159]	[4.3509426]	[119]	[60700134]	[60700094]
103_12511	chr5	112860925	112861325	+	638	25.5	[8.3977785]	[132]	[7.360343]	[174]	[112861111]	[112861153]
103_12517	chr5	149551608	149552008	+	595	25.5	[7.2898073]	[171]	[]	[]	[149551836]	[]
103_1256	chr12	55966628	55967028	+	1000	54.0	[]	[]	[8.3977785, 8.3977785]	[109, 127]	[]	[55966803, 55966821]
103_12579	chr7	100604485	100604885	+	582	25.5	[]	[]	[8.3977785]	[145]	[]	[100604683]
103_12601	chr7	149065293	149065693	+	658	25.5	[8.3977785]	[199]	[]	[]	[149065499]	[]
103_12636	chr9	136791587	136791987	+	624	25.5	[8.3977785]	[186]	[]	[]	[136791821]	[]
103_12639	chrX	38801098	38801498	+	646	25.5	[4.3509426]	[86]	[]	[]	[38801254]	[]
103_1264	chr2	215619016	215619416	+	1000	54.0	[]	[]	[8.3977785, 8.3977785]	[113, 158]	[]	[215619213, 215619258]
103_12656	chr1	24415473	24415873	+	598	25.0	[8.3977785]	[182]	[4.886591]	[217]	[24415672]	[24415707]
103_1266	chr20	44966208	44966608	+	1000	54.0	[4.3509426, 7.2898073]	[77, 143]	[]	[]	[44966376, 44966442]	[]
103_12669	chr1	40073198	40073598	+	645	25.0	[4.3509426, 8.3977785]	[126, 189]	[]	[]	[40073358, 40073421]	[]
103_12675	chr1	43707901	43708301	+	558	25.0	[]	[]	[8.933427]	[141]	[]	[43708065]
103_12717	chr1	214602894	214603294	+	600	25.0	[]	[]	[4.3509426]	[181]	[]	[214603130]
103_1273	chr5	177312222	177312622	+	1000	54.0	[8.3977785]	[114]	[15.05599]	[139]	[177312415]	[177312440]
103_1275	chr6	31971813	31972213	+	1000	54.0	[]	[]	[8.3977785]	[225]	[]	[31972046]
103_12750	chr10	77908485	77908885	+	579	25.0	[8.3977785]	[149]	[]	[]	[77908646]	[]
103_12755	chr10	122954291	122954691	+	559	25.0	[4.3509426]	[96]	[]	[]	[122954471]	[]
103_1276	chr6	87589909	87590309	+	1000	54.0	[]	[]	[13.948019]	[154]	[]	[87590122]
103_128	chr10	13161361	13161761	+	1000	191.5	[]	[]	[8.3977785]	[115]	[]	[13161544]
103_12813	chr13	102394408	102394808	+	557	25.0	[13.948019]	[163]	[]	[]	[102394587]	[]
103_12819	chr15	40512126	40512526	+	594	25.0	[4.3509426]	[91]	[]	[]	[40512298]	[]
103_12843	chr16	78437410	78437810	+	565	25.0	[]	[]	[8.3977785]	[154]	[]	[78437623]
103_12863	chr17	79845443	79845843	+	633	25.0	[]	[]	[7.2898073]	[115]	[]	[79845628]
103_12864	chr17	81832261	81832661	+	598	25.0	[8.3977785, 8.468314]	[135, 154]	[]	[]	[81832465, 81832484]	[]
103_12867	chr17	82876900	82877300	+	620	25.0	[]	[]	[8.3977785]	[212]	[]	[82877135]
103_12886	chr19	19385429	19385829	+	626	25.0	[8.3977785]	[119]	[4.3509426]	[150]	[19385589]	[19385620]
103_12899	chr19	49426069	49426469	+	591	25.0	[]	[]	[4.3509426]	[136]	[]	[49426286]
103_129	chr15	43824687	43825087	+	1000	191.5	[]	[]	[15.05599]	[88]	[]	[43824860]
103_12907	chr2	38602989	38603389	+	570	25.0	[7.2898073]	[104]	[4.3509426]	[144]	[38603173]	[38603213]
103_12917	chr2	205885528	205885928	+	578	25.0	[8.933427, 8.3977785]	[92, 117]	[8.3977785]	[155]	[205885715, 205885740]	[205885778]
103_1292	chr11	67826383	67826783	+	1000	53.5	[15.05599]	[116]	[]	[]	[67826572]	[]
103_12929	chr21	42496242	42496642	+	573	25.0	[]	[]	[7.2898073]	[119]	[]	[42496411]
103_1294	chr16	2215138	2215538	+	1000	53.5	[7.2898073]	[124]	[]	[]	[2215350]	[]
103_12956	chr22	23158481	23158881	+	572	25.0	[8.3977785]	[205]	[]	[]	[23158701]	[]
103_12969	chr3	98593480	98593880	+	630	25.0	[]	[]	[15.05599, 8.3977785]	[105, 173]	[]	[98593657, 98593725]
103_12970	chr3	123961045	123961445	+	556	25.0	[8.3977785]	[166]	[7.2898073]	[73]	[123961294]	[123961201]
103_12988	chr4	143184241	143184641	+	591	25.0	[]	[]	[4.3509426]	[131]	[]	[143184437]
103_130	chr19	50384194	50384594	+	1000	191.5	[]	[]	[15.05599]	[91]	[]	[50384367]
103_13005	chr5	131634873	131635273	+	564	25.0	[7.2898073]	[145]	[]	[]	[131635113]	[]
103_13012	chr5	177086813	177087213	+	575	25.0	[]	[]	[4.3509426]	[170]	[]	[177087054]
103_13014	chr5	177516707	177517107	+	603	25.0	[8.468314]	[165]	[]	[]	[177516875]	[]
