#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F8_idr.fa E2F8 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
672_101	chr22	20079768	20080168	+	1000	399.5	[]	[]	[9.870048, 5.139306, 8.384736, 6.463767, 5.6277966]	[65, 75, 93, 109, 134]	[]	[20079933, 20079943, 20079961, 20079977, 20080002]
672_1010	chr2	60881343	60881743	+	1000	120.0	[9.89509]	[82]	[12.631809]	[96]	[60881523]	[60881537]
672_10102	chr20	36138617	36139017	+	1000	42.5	[3.9392138]	[71]	[7.6505117]	[69]	[36138785]	[36138783]
672_10104	chr20	57329609	57330009	+	1000	42.5	[10.928183]	[84]	[]	[]	[57329786]	[]
672_10107	chr21	39445838	39446238	+	1000	42.5	[]	[]	[8.021982]	[65]	[]	[39445998]
672_1011	chr7	107743732	107744132	+	1000	120.0	[]	[]	[4.440216]	[179]	[]	[107743948]
672_10116	chr22	35371838	35372238	+	1000	42.5	[]	[]	[4.282936]	[59]	[]	[35371989]
672_10119	chr3	19931789	19932189	+	1000	42.5	[]	[]	[6.9420266]	[226]	[]	[19932034]
672_10120	chr3	42880941	42881341	+	1000	42.5	[6.006963]	[134]	[]	[]	[42881127]	[]
672_10122	chr3	45167565	45167965	+	1000	42.5	[]	[]	[4.0728397]	[169]	[]	[45167761]
672_10129	chr3	158570932	158571332	+	1000	42.5	[5.291748]	[173]	[6.6773014]	[97]	[158571169]	[158571093]
672_10130	chr3	160240683	160241083	+	1000	42.5	[18.581537]	[156]	[]	[]	[160240927]	[]
672_10131	chr3	183975964	183976364	+	1000	42.5	[]	[]	[6.1707196]	[136]	[]	[183976194]
672_1014	chr12	31073916	31074316	+	1000	119.5	[9.554127, 6.1963897]	[95, 143]	[]	[]	[31074108, 31074156]	[]
672_10143	chr4	122700127	122700527	+	1000	42.5	[9.706333]	[110]	[]	[]	[122700318]	[]
672_1015	chr12	76348215	76348615	+	1000	119.5	[5.719182, 8.459066, 6.6773014]	[119, 128, 144]	[]	[]	[76348418, 76348427, 76348443]	[]
672_10154	chr6	7173785	7174185	+	1000	42.5	[]	[]	[8.351413]	[136]	[]	[7173972]
672_10161	chr6	28684108	28684508	+	1000	42.5	[]	[]	[5.004238]	[157]	[]	[28684275]
672_10162	chr6	28923640	28924040	+	1000	42.5	[4.466073, 8.72424]	[106, 152]	[]	[]	[28923842, 28923888]	[]
672_10163	chr6	31087465	31087865	+	1000	42.5	[5.3179603]	[147]	[]	[]	[31087681]	[]
672_10164	chr6	33314477	33314877	+	1000	42.5	[]	[]	[5.307886]	[230]	[]	[33314725]
672_10170	chr6	52420869	52421269	+	1000	42.5	[]	[]	[9.420604]	[121]	[]	[52421058]
672_10172	chr6	107027935	107028335	+	1000	42.5	[]	[]	[3.9898152, 5.4781313]	[96, 109]	[]	[107028131, 107028144]
672_10173	chr6	116254003	116254403	+	1000	42.5	[6.786541]	[117]	[]	[]	[116254158]	[]
672_10175	chr6	136610209	136610609	+	1000	42.5	[]	[]	[5.307886]	[98]	[]	[136610407]
672_1018	chr15	40104808	40105208	+	1000	119.5	[]	[]	[9.220748, 6.4136243, 10.087202]	[104, 112, 137]	[]	[40105004, 40105012, 40105037]
672_10182	chr6	166382850	166383250	+	1000	42.5	[5.853156]	[155]	[]	[]	[166383072]	[]
672_10187	chr7	30146251	30146651	+	1000	42.5	[9.422651]	[174]	[]	[]	[30146460]	[]
672_10188	chr7	30284093	30284493	+	1000	42.5	[6.216894]	[102]	[]	[]	[30284265]	[]
672_1019	chr18	35174254	35174654	+	1000	119.5	[]	[]	[5.307886, 6.1707196, 18.581537]	[90, 128, 146]	[]	[35174415, 35174453, 35174471]
672_10192	chr7	75639359	75639759	+	1000	42.5	[7.704606]	[63]	[]	[]	[75639512]	[]
672_10193	chr7	76317735	76318135	+	1000	42.5	[4.985858]	[190]	[]	[]	[76317986]	[]
672_10195	chr7	99466003	99466403	+	1000	42.5	[4.9486485]	[152]	[]	[]	[99466230]	[]
672_102	chr7	65982069	65982469	+	1000	399.0	[4.9784555]	[61]	[]	[]	[65982229]	[]
672_10201	chr7	128831267	128831667	+	1000	42.5	[5.4418597, 4.9784555]	[147, 149]	[]	[]	[128831496, 128831498]	[]
672_10208	chr7	158831633	158832033	+	1000	42.5	[]	[]	[5.366503]	[180]	[]	[158831815]
672_10210	chr8	21965953	21966353	+	1000	42.5	[]	[]	[5.8180404]	[67]	[]	[21966110]
672_10211	chr8	27774373	27774773	+	1000	42.5	[5.1781826]	[139]	[]	[]	[27774532]	[]
672_10212	chr8	37900213	37900613	+	1000	42.5	[9.492159]	[103]	[]	[]	[37900411]	[]
672_10213	chr8	38210599	38210999	+	1000	42.5	[8.351413]	[86]	[]	[]	[38210785]	[]
672_10215	chr8	134712424	134712824	+	1000	42.5	[8.574789]	[131]	[8.60836]	[102]	[134712640]	[134712611]
672_10221	chr9	97503198	97503598	+	1000	42.5	[6.1180396]	[163]	[]	[]	[97503444]	[]
672_10225	chr9	126860185	126860585	+	1000	42.5	[]	[]	[15.175256]	[126]	[]	[126860379]
672_10226	chr9	128035119	128035519	+	1000	42.5	[]	[]	[8.517044]	[71]	[]	[128035271]
672_1023	chrX	53422452	53422852	+	1000	119.5	[10.928183]	[133]	[]	[]	[53422665]	[]
672_10231	chrX	132022614	132023014	+	1000	42.5	[18.581537]	[122]	[]	[]	[132022817]	[]
672_10237	chr1	16352619	16353019	+	1000	42.0	[8.714167]	[163]	[]	[]	[16352838]	[]
672_10238	chr1	20696405	20696805	+	1000	42.0	[]	[]	[5.87739]	[203]	[]	[20696655]
672_1024	chr1	213051031	213051431	+	1000	119.0	[5.7850933]	[90]	[]	[]	[213051205]	[]
672_10240	chr1	21368436	21368836	+	1000	42.0	[5.983672]	[117]	[]	[]	[21368632]	[]
672_10242	chr1	25796806	25797206	+	1000	42.0	[6.06024]	[116]	[]	[]	[25797012]	[]
672_10249	chr1	37992325	37992725	+	1000	42.0	[5.8775363]	[232]	[4.269971]	[159]	[37992559]	[37992486]
672_10253	chr1	58546656	58547056	+	1000	42.0	[8.47721]	[159]	[]	[]	[58546901]	[]
672_10256	chr1	89703504	89703904	+	1000	42.0	[8.714167]	[216]	[]	[]	[89703753]	[]
672_1026	chr17	57849905	57850305	+	1000	119.0	[5.197406]	[136]	[]	[]	[57850129]	[]
672_10262	chr1	155324951	155325351	+	1000	42.0	[5.973598]	[207]	[]	[]	[155325190]	[]
672_10266	chr1	173420294	173420694	+	1000	42.0	[6.083832]	[201]	[8.361487]	[152]	[173420530]	[173420481]
672_10278	chr10	24569259	24569659	+	1000	42.0	[8.47721]	[173]	[11.603344]	[160]	[24569493]	[24569480]
672_1028	chr2	174395527	174395927	+	1000	119.0	[]	[]	[4.4222717]	[136]	[]	[174395744]
672_10286	chr11	46380593	46380993	+	1000	42.0	[]	[]	[6.6479273, 7.3516436]	[114, 121]	[]	[46380759, 46380766]
672_1029	chr20	62182801	62183201	+	1000	119.0	[]	[]	[4.282936]	[145]	[]	[62183046]
672_10296	chr12	7018765	7019165	+	1000	42.0	[12.014641]	[80]	[6.9836626]	[102]	[7018943]	[7018965]
672_10297	chr12	8026935	8027335	+	1000	42.0	[6.6607347]	[70]	[6.2494383, 8.361487]	[68, 98]	[8027103]	[8027101, 8027131]
672_1030	chr4	56435792	56436192	+	1000	119.0	[]	[]	[5.589479]	[141]	[]	[56436012]
672_10300	chr12	46430396	46430796	+	1000	42.0	[6.20682]	[147]	[]	[]	[46430609]	[]
672_10308	chr14	99683713	99684113	+	1000	42.0	[6.1877255, 5.305839]	[80, 81]	[7.8513193]	[168]	[99683869, 99683870]	[99683957]
672_10309	chr14	103562783	103563183	+	857	42.0	[9.583502]	[132]	[4.445039, 4.9451327]	[65, 151]	[103563015]	[103562948, 103563034]
672_10312	chr15	40874167	40874567	+	1000	42.0	[]	[]	[6.4888096]	[90]	[]	[40874340]
672_10315	chr15	72272623	72273023	+	1000	42.0	[8.364378]	[99]	[]	[]	[72272784]	[]
672_10316	chr15	75843064	75843464	+	1000	42.0	[5.7321477]	[91]	[]	[]	[75843242]	[]
672_10317	chr15	77910569	77910969	+	1000	42.0	[]	[]	[7.1124268, 6.9124413]	[65, 66]	[]	[77910733, 77910734]
672_10321	chr16	4313788	4314188	+	1000	42.0	[]	[]	[9.251231]	[110]	[]	[4313981]
672_10323	chr16	18983676	18984076	+	1000	42.0	[]	[]	[4.4751525]	[129]	[]	[18983840]
672_10325	chr16	30074529	30074929	+	1000	42.0	[6.1277184, 9.004913]	[120, 168]	[]	[]	[30074700, 30074748]	[]
672_10330	chr16	67892853	67893253	+	1000	42.0	[]	[]	[14.137341]	[131]	[]	[67893011]
672_10331	chr16	75509753	75510153	+	1000	42.0	[]	[]	[5.8180404]	[188]	[]	[75509968]
672_10334	chr17	7915641	7916041	+	1000	42.0	[]	[]	[5.305839]	[166]	[]	[7915876]
672_10336	chr17	30728495	30728895	+	1000	42.0	[5.4009843]	[176]	[]	[]	[30728696]	[]
672_1034	chr11	75399254	75399654	+	1000	118.5	[]	[]	[5.0265937]	[125]	[]	[75399478]
672_10340	chr17	45579958	45580358	+	1000	42.0	[6.835271]	[137]	[]	[]	[45580189]	[]
672_10343	chr17	64599229	64599629	+	1000	42.0	[5.356429]	[204]	[]	[]	[64599452]	[]
672_10345	chr17	67824557	67824957	+	1000	42.0	[12.049122]	[124]	[]	[]	[67824767]	[]
672_10347	chr17	76671571	76671971	+	1000	42.0	[6.168903]	[73]	[]	[]	[76671739]	[]
672_10349	chr17	80544592	80544992	+	1000	42.0	[10.249213]	[82]	[]	[]	[80544770]	[]
672_1035	chr16	28846173	28846573	+	1000	118.5	[5.1477017]	[68]	[4.417346]	[124]	[28846337]	[28846393]
672_10356	chr19	480223	480623	+	1000	42.0	[9.458752]	[69]	[]	[]	[480390]	[]
672_10358	chr19	5622558	5622958	+	1000	42.0	[]	[]	[5.3693943]	[65]	[]	[5622722]
672_1036	chr16	57185802	57186202	+	1000	118.5	[]	[]	[4.3996463]	[150]	[]	[57186026]
672_10363	chr19	18436829	18437229	+	1000	42.0	[]	[]	[5.9620867]	[147]	[]	[18437068]
672_10367	chr19	40529142	40529542	+	1000	42.0	[]	[]	[6.7763777]	[88]	[]	[40529307]
672_10370	chr19	46772935	46773335	+	1000	42.0	[]	[]	[11.923325]	[131]	[]	[46773131]
672_10376	chr2	151828536	151828936	+	1000	42.0	[]	[]	[7.4791293]	[122]	[]	[151828709]
672_1038	chr17	63741784	63742184	+	1000	118.5	[]	[]	[14.339286]	[118]	[]	[63741996]
672_10381	chr2	178480235	178480635	+	1000	42.0	[]	[]	[8.420836]	[157]	[]	[178480431]
672_1039	chr2	55617591	55617991	+	1000	118.5	[6.878043]	[75]	[]	[]	[55617759]	[]
672_10395	chr22	19940164	19940564	+	1000	42.0	[9.420604]	[92]	[]	[]	[19940341]	[]
672_104	chr1	23531051	23531451	+	1000	390.0	[8.920512]	[133]	[8.787449, 6.4888096]	[116, 149]	[23531281]	[23531264, 23531297]
672_1040	chr5	82969215	82969615	+	1000	118.5	[18.581537]	[82]	[]	[]	[82969388]	[]
672_10409	chr3	32510099	32510499	+	1000	42.0	[4.510861]	[138]	[]	[]	[32510305]	[]
672_1041	chr5	173055983	173056383	+	1000	118.5	[]	[]	[12.865031]	[134]	[]	[173056196]
672_10412	chr3	43691398	43691798	+	1000	42.0	[8.389559, 10.321585]	[206, 223]	[]	[]	[43691622, 43691639]	[]
672_10417	chr3	131026493	131026893	+	1000	42.0	[6.2494383]	[72]	[]	[]	[131026656]	[]
672_10418	chr3	142225623	142226023	+	1000	42.0	[5.8775363]	[91]	[]	[]	[142225813]	[]
672_10419	chr3	149273172	149273572	+	1000	42.0	[5.2881527, 8.361487]	[158, 178]	[]	[]	[149273372, 149273392]	[]
672_1042	chr7	44200692	44201092	+	1000	118.5	[]	[]	[7.064435]	[110]	[]	[44200887]
672_10424	chr3	177344303	177344703	+	1000	42.0	[]	[]	[9.004913, 4.955207]	[83, 94]	[]	[177344478, 177344489]
672_10436	chr5	34188021	34188421	+	1000	42.0	[6.216894]	[134]	[]	[]	[34188202]	[]
672_10438	chr5	43009457	43009857	+	1000	42.0	[11.603344]	[107]	[]	[]	[43009656]	[]
672_10439	chr5	57173766	57174166	+	1000	42.0	[]	[]	[4.9451327, 6.1707196, 9.220748]	[152, 176, 206]	[]	[57173957, 57173981, 57174011]
672_10443	chr5	87267367	87267767	+	1000	42.0	[]	[]	[11.966098]	[208]	[]	[87267589]
672_10444	chr5	90529968	90530368	+	1000	42.0	[5.341686]	[154]	[]	[]	[90530153]	[]
672_10448	chr5	134411737	134412137	+	1000	42.0	[]	[]	[5.150593, 4.1053176]	[59, 85]	[]	[134411892, 134411918]
672_10449	chr5	141618071	141618471	+	1000	42.0	[9.422651]	[150]	[]	[]	[141618314]	[]
672_10453	chr6	6687175	6687575	+	1000	42.0	[]	[]	[7.938021]	[148]	[]	[6687396]
672_10457	chr6	25910262	25910662	+	1000	42.0	[6.20682]	[77]	[]	[]	[25910417]	[]
672_10467	chr6	149128501	149128901	+	1000	42.0	[5.8180404]	[89]	[]	[]	[149128680]	[]
672_1047	chr19	42242546	42242946	+	1000	118.0	[4.807036, 10.284324, 7.6940393]	[108, 121, 147]	[]	[]	[42242729, 42242742, 42242768]	[]
672_10476	chr7	99127023	99127423	+	1000	42.0	[]	[]	[8.938415]	[108]	[]	[99127211]
672_10479	chr7	106590409	106590809	+	1000	42.0	[5.341686]	[92]	[]	[]	[106590580]	[]
672_10491	chr8	11836693	11837093	+	1000	42.0	[4.955207]	[177]	[]	[]	[11836929]	[]
672_10493	chr8	23483853	23484253	+	1000	42.0	[]	[]	[5.5321345]	[75]	[]	[23484025]
672_10496	chr8	144095877	144096277	+	1000	42.0	[]	[]	[8.714167, 5.973598]	[175, 179]	[]	[144096109, 144096113]
672_105	chr11	64269897	64270297	+	1000	387.0	[]	[]	[5.973598]	[89]	[]	[64270082]
672_10500	chr9	120839036	120839436	+	1000	42.0	[5.305839]	[170]	[]	[]	[120839229]	[]
672_10511	chrX	48539238	48539638	+	1000	42.0	[]	[]	[9.583502]	[112]	[]	[48539427]
672_10515	chr1	2195033	2195433	+	1000	41.5	[9.220748]	[134]	[]	[]	[2195199]	[]
672_10518	chr1	9540806	9541206	+	1000	41.5	[]	[]	[9.379878]	[82]	[]	[9540958]
672_1052	chr6	28252063	28252463	+	1000	118.0	[5.8079667]	[93]	[]	[]	[28252252]	[]
672_10525	chr1	24705393	24705793	+	830	41.5	[]	[]	[6.878043]	[147]	[]	[24705637]
672_10528	chr1	28409663	28410063	+	1000	41.5	[]	[]	[8.351413]	[80]	[]	[28409837]
672_1053	chr9	129790329	129790729	+	1000	118.0	[]	[]	[8.364378]	[114]	[]	[129790543]
672_10532	chr1	36420780	36421180	+	1000	41.5	[6.660889]	[197]	[]	[]	[36421007]	[]
672_10533	chr1	39657968	39658368	+	1000	41.5	[5.87739]	[142]	[5.014556]	[140]	[39658193]	[39658191]
672_10542	chr1	107056281	107056681	+	1000	41.5	[8.714167]	[168]	[]	[]	[107056509]	[]
672_1055	chr1	45687962	45688362	+	1000	117.5	[4.4222717]	[125]	[]	[]	[45688183]	[]
672_10550	chr1	194657598	194657998	+	1000	41.5	[6.1277184]	[143]	[]	[]	[194657825]	[]
672_1056	chr15	42273242	42273642	+	1000	117.5	[4.5198274]	[140]	[5.9337635]	[111]	[42273477]	[42273448]
672_10562	chr10	18659011	18659411	+	1000	41.5	[]	[]	[8.714167]	[133]	[]	[18659172]
672_10564	chr10	25016837	25017237	+	1000	41.5	[]	[]	[9.422651]	[134]	[]	[25017020]
672_10567	chr10	38528505	38528905	+	1000	41.5	[5.341686]	[184]	[]	[]	[38528697]	[]
672_1057	chr19	2783195	2783595	+	1000	117.5	[12.014641]	[137]	[]	[]	[2783408]	[]
672_10571	chr10	68406844	68407244	+	1000	41.5	[]	[]	[6.588517]	[119]	[]	[68407045]
672_10572	chr10	71208992	71209392	+	1000	41.5	[4.9451327, 4.5527005]	[121, 132]	[]	[]	[71209193, 71209204]	[]
672_10574	chr10	71815466	71815866	+	1000	41.5	[6.168903]	[189]	[]	[]	[71815699]	[]
672_10576	chr10	73591188	73591588	+	1000	41.5	[6.1707196]	[131]	[]	[]	[73591382]	[]
672_10577	chr10	77846631	77847031	+	1000	41.5	[]	[]	[12.466178]	[164]	[]	[77846870]
672_10579	chr10	101818286	101818686	+	1000	41.5	[6.1050744]	[170]	[5.814468]	[128]	[101818535]	[101818493]
672_10580	chr11	615765	616165	+	1000	41.5	[6.1836853, 8.348465, 6.51529, 4.5859857]	[96, 113, 151, 161]	[]	[]	[615932, 615949, 615987, 615997]	[]
672_10585	chr11	27362959	27363359	+	1000	41.5	[]	[]	[5.996568]	[233]	[]	[27363196]
672_10592	chr11	67353244	67353644	+	601	41.5	[4.5527005, 8.021578, 4.3465433]	[132, 194, 196]	[]	[]	[67353399, 67353461, 67353463]	[]
672_10594	chr11	78574530	78574930	+	1000	41.5	[]	[]	[4.9544487]	[228]	[]	[78574765]
672_10599	chr11	119334148	119334548	+	1000	41.5	[]	[]	[9.985537, 4.132694]	[91, 109]	[]	[119334326, 119334344]
672_1060	chr3	13650351	13650751	+	1000	117.5	[9.89509]	[123]	[]	[]	[13650546]	[]
672_10607	chr12	55742674	55743074	+	1000	41.5	[]	[]	[6.1050744]	[163]	[]	[55742895]
672_1061	chr3	39406652	39407052	+	1000	117.5	[]	[]	[11.966098]	[219]	[]	[39406875]
672_10616	chr13	45334311	45334711	+	1000	41.5	[]	[]	[5.8079667]	[162]	[]	[45334510]
672_10618	chr14	70600430	70600830	+	1000	41.5	[]	[]	[5.0479636]	[172]	[]	[70600664]
672_10619	chr14	75069080	75069480	+	1000	41.5	[]	[]	[12.180272]	[108]	[]	[75069263]
672_1062	chr3	196568373	196568773	+	1000	117.5	[]	[]	[7.0106807, 4.293559]	[54, 89]	[]	[196568524, 196568559]
672_10620	chr14	77799947	77800347	+	1000	41.5	[5.9156203]	[87]	[6.9744096]	[69]	[77800132]	[77800114]
672_10625	chr15	65862611	65863011	+	1000	41.5	[5.2780786]	[164]	[]	[]	[65862849]	[]
672_1063	chr8	37849725	37850125	+	1000	117.5	[]	[]	[10.157871, 4.68609, 6.0410166]	[75, 105, 123]	[]	[37849895, 37849925, 37849943]
672_10632	chr16	30984995	30985395	+	1000	41.5	[4.9451327]	[103]	[]	[]	[30985187]	[]
672_10633	chr16	80540683	80541083	+	1000	41.5	[]	[]	[4.113575]	[141]	[]	[80540872]
672_1064	chr9	97938079	97938479	+	1000	117.5	[]	[]	[12.466178]	[85]	[]	[97938264]
672_10640	chr17	32350643	32351043	+	1000	41.5	[9.422651]	[136]	[]	[]	[32350863]	[]
672_1065	chr9	131057824	131058224	+	1000	117.5	[]	[]	[5.973598]	[120]	[]	[131058036]
672_10652	chr17	81222833	81223233	+	1000	41.5	[]	[]	[4.280045]	[114]	[]	[81223013]
672_10657	chr19	962229	962629	+	1000	41.5	[]	[]	[9.422651]	[137]	[]	[962454]
672_1066	chr1	11908055	11908455	+	1000	117.0	[5.341686]	[86]	[]	[]	[11908209]	[]
672_10667	chr19	21141862	21142262	+	1000	41.5	[]	[]	[4.351366]	[166]	[]	[21142041]
672_1067	chr1	110339046	110339446	+	1000	117.0	[8.68729]	[99]	[]	[]	[110339233]	[]
672_10674	chr19	54231553	54231953	+	1000	41.5	[8.60836]	[160]	[]	[]	[54231739]	[]
672_10675	chr19	55063198	55063598	+	1000	41.5	[5.341686]	[87]	[]	[]	[55063373]	[]
672_10681	chr2	65294650	65295050	+	1000	41.5	[5.366503]	[155]	[]	[]	[65294870]	[]
672_10684	chr2	101306627	101307027	+	1000	41.5	[]	[]	[5.2780786]	[92]	[]	[101306786]
672_10686	chr2	120012741	120013141	+	1000	41.5	[]	[]	[5.729256, 5.341686]	[125, 156]	[]	[120012920, 120012951]
672_10687	chr2	120223024	120223424	+	1000	41.5	[]	[]	[4.811887]	[168]	[]	[120223247]
672_10694	chr2	235444210	235444610	+	1000	41.5	[16.03809]	[88]	[]	[]	[235444366]	[]
672_10696	chr20	31560052	31560452	+	1000	41.5	[]	[]	[4.4115458]	[113]	[]	[31560248]
672_10697	chr20	31569537	31569937	+	941	41.5	[]	[]	[5.341686]	[125]	[]	[31569749]
672_10698	chr20	33419212	33419612	+	1000	41.5	[4.0829234, 6.9420266]	[132, 175]	[]	[]	[33419381, 33419424]	[]
672_107	chr2	47782955	47783355	+	1000	385.5	[]	[]	[5.973598, 18.581537]	[81, 93]	[]	[47783136, 47783148]
672_1070	chr6	26204277	26204677	+	1000	117.0	[11.344301]	[95]	[]	[]	[26204457]	[]
672_1071	chr6	27545573	27545973	+	1000	117.0	[]	[]	[5.139306, 12.014641]	[96, 144]	[]	[27545738, 27545786]
672_10719	chr3	98593503	98593903	+	1000	41.5	[12.377394, 11.966098]	[84, 152]	[]	[]	[98593656, 98593724]	[]
672_1072	chr6	30571253	30571653	+	1000	117.0	[]	[]	[8.550409]	[99]	[]	[30571424]
672_10722	chr3	167735553	167735953	+	1000	41.5	[5.014556]	[78]	[8.420836]	[76]	[167735727]	[167735725]
672_10723	chr3	183636483	183636883	+	1000	41.5	[]	[]	[12.828931]	[149]	[]	[183636725]
672_10725	chr4	1167120	1167520	+	1000	41.5	[4.576515]	[177]	[]	[]	[1167366]	[]
672_10727	chr4	38662034	38662434	+	1000	41.5	[]	[]	[10.028326]	[61]	[]	[38662187]
672_10730	chr4	55395610	55396010	+	1000	41.5	[6.463767]	[104]	[]	[]	[55395796]	[]
672_10731	chr4	70704340	70704740	+	1000	41.5	[8.732932]	[134]	[]	[]	[70704542]	[]
672_10732	chr4	74445057	74445457	+	1000	41.5	[7.198974]	[167]	[3.9392138]	[165]	[74445278]	[74445276]
672_10733	chr4	98929410	98929810	+	1000	41.5	[]	[]	[8.517044]	[181]	[]	[98929616]
672_10737	chr5	55712099	55712499	+	1000	41.5	[5.844951]	[184]	[]	[]	[55712349]	[]
672_1074	chrX	15675176	15675576	+	1000	117.0	[14.637016]	[111]	[]	[]	[15675364]	[]
672_10744	chr5	141968989	141969389	+	1000	41.5	[5.9156203]	[149]	[]	[]	[141969225]	[]
