#PeakID(python identify_motif.py ./ENCODE_processed_files/SRF_idr.fa SRF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
49_100	chr1	151539501	151539901	+	1000	1016.0	[7.407259, 11.844076]	[93, 125]	[7.0321693, 8.562728]	[93, 125]	[151539693, 151539725]	[151539693, 151539725]
49_10405	chr1	212558248	212558648	+	1000	72.0	[6.119391]	[84]	[2.5564928]	[84]	[212558417]	[212558417]
49_10414	chr10	63217101	63217501	+	1000	72.0	[11.315852]	[120]	[8.293002]	[120]	[63217313]	[63217313]
49_10416	chr10	87816793	87817193	+	1000	72.0	[10.9407625]	[116]	[8.668092]	[116]	[87817002]	[87817002]
49_10429	chr11	62769714	62770114	+	1000	72.0	[3.560476]	[153]	[6.0160236]	[153]	[62769947]	[62769947]
49_10437	chr11	86143604	86144004	+	1000	72.0	[]	[]	[2.8726838]	[76]	[]	[86143777]
49_1045	chr5	177495498	177495898	+	1000	253.0	[7.7719707]	[93]	[6.9002175]	[93]	[177495691]	[177495691]
49_10453	chr12	122081729	122082129	+	1000	72.0	[5.128815]	[175]	[]	[]	[122081979]	[]
49_10458	chr14	32206539	32206939	+	1000	72.0	[8.668092]	[103]	[10.9407625]	[103]	[32206735]	[32206735]
49_1048	chrX	130756143	130756543	+	1000	253.0	[6.88005]	[105]	[5.871373]	[105]	[130756336]	[130756336]
49_10490	chr17	1716438	1716838	+	1000	72.0	[]	[]	[5.9909678]	[161]	[]	[1716681]
49_10493	chr17	7015708	7016108	+	1000	72.0	[4.752501]	[97]	[2.4444578]	[97]	[7015893]	[7015893]
49_10497	chr17	41528171	41528571	+	1000	72.0	[8.433858]	[172]	[5.0806165, 6.8569536]	[81, 172]	[41528420]	[41528329, 41528420]
49_10506	chr18	3604023	3604423	+	1000	72.0	[]	[]	[5.00508]	[132]	[]	[3604221]
49_1051	chr10	70585161	70585561	+	1000	252.0	[12.147872]	[100]	[12.57791]	[100]	[70585359]	[70585359]
49_10523	chr19	42283620	42284020	+	1000	72.0	[2.9483597]	[198]	[7.1730247]	[198]	[42283869]	[42283869]
49_1053	chr16	2223276	2223676	+	1000	252.0	[5.9909678]	[92]	[]	[]	[2223447]	[]
49_1057	chr7	142716571	142716971	+	1000	252.0	[7.9199734]	[107]	[6.763919]	[107]	[142716769]	[142716769]
49_10589	chr22	42959711	42960111	+	1000	72.0	[5.2784643]	[136]	[2.39857]	[136]	[42959932]	[42959932]
49_10593	chr3	9780083	9780483	+	1000	72.0	[5.0922184, 6.9367356]	[112, 150]	[3.4554012]	[150]	[9780250, 9780288]	[9780288]
49_10642	chr6	11354148	11354548	+	993	72.0	[13.588854]	[89]	[14.294004]	[89]	[11354335]	[11354335]
49_10643	chr6	15266305	15266705	+	1000	72.0	[6.978445]	[105]	[7.408483]	[105]	[15266487]	[15266487]
49_10648	chr6	31202564	31202964	+	1000	72.0	[9.68026]	[129]	[13.033171]	[129]	[31202790]	[31202790]
49_1065	chr7	129958575	129958975	+	1000	251.0	[7.408483]	[130]	[7.443856]	[130]	[129958792]	[129958792]
49_10668	chr7	105014734	105015134	+	1000	72.0	[5.9580455]	[195]	[7.6165133]	[195]	[105014954]	[105014954]
49_10674	chr7	128833157	128833557	+	1000	72.0	[5.0922184]	[57]	[]	[]	[128833314]	[]
49_10697	chr9	120775806	120776206	+	1000	72.0	[6.807183]	[118]	[7.2580867]	[118]	[120776011]	[120776011]
49_107	chr19	57389506	57389906	+	1000	983.0	[17.54071]	[101]	[14.892951]	[101]	[57389705]	[57389705]
49_1070	chr18	1018097	1018497	+	1000	250.0	[17.54071]	[97]	[14.892951]	[97]	[1018294]	[1018294]
49_10708	chrX	37847382	37847782	+	1000	72.0	[7.4830523]	[127]	[6.906737]	[127]	[37847594]	[37847594]
49_10710	chrX	154547145	154547545	+	1000	72.0	[]	[]	[2.8575203]	[81]	[]	[154547325]
49_10743	chr10	14374984	14375384	+	1000	71.0	[4.208863]	[93]	[2.8079455]	[93]	[14375176]	[14375176]
49_10747	chr10	60262794	60263194	+	1000	71.0	[]	[]	[5.040453]	[94]	[]	[60262955]
49_10749	chr10	74439252	74439652	+	1000	71.0	[2.4798305]	[91]	[4.7171288]	[91]	[74439423]	[74439423]
49_1075	chr1	89692763	89693163	+	1000	249.0	[7.9637814]	[98]	[7.892218]	[98]	[89692958]	[89692958]
49_10756	chr11	12810540	12810940	+	1000	71.0	[2.4444578]	[138]	[4.7906027]	[138]	[12810742]	[12810742]
49_10760	chr11	46504782	46505182	+	1000	71.0	[7.694056]	[104]	[7.3639946]	[104]	[46504979]	[46504979]
49_1079	chr6	137904480	137904880	+	1000	248.0	[5.655814]	[96]	[]	[]	[137904673]	[]
49_10791	chr14	68245444	68245844	+	1000	71.0	[5.615878]	[117]	[2.5564928]	[117]	[68245658]	[68245658]
49_10793	chr14	101710046	101710446	+	1000	71.0	[]	[]	[5.0806165]	[200]	[]	[101710276]
49_10836	chr17	62870187	62870587	+	1000	71.0	[8.668092]	[104]	[10.9407625]	[104]	[62870383]	[62870383]
49_10842	chr18	2894271	2894671	+	1000	71.0	[6.3750186]	[105]	[5.685446]	[105]	[2894464]	[2894464]
49_10863	chr19	32336736	32337136	+	989	71.0	[12.471321]	[119]	[13.104909]	[119]	[32336940]	[32336940]
49_10867	chr19	39254486	39254886	+	1000	71.0	[7.408483]	[74]	[7.443856]	[74]	[39254649]	[39254649]
49_1088	chr6	27147311	27147711	+	1000	246.0	[13.033171]	[97]	[9.68026]	[97]	[27147508]	[27147508]
49_10892	chr20	23106354	23106754	+	1000	71.0	[10.38541]	[100]	[12.32802]	[100]	[23106554]	[23106554]
49_10908	chr22	23036725	23037125	+	1000	71.0	[6.287725]	[58]	[5.84601]	[58]	[23036881]	[23036881]
49_10913	chr3	9897687	9898087	+	1000	71.0	[4.527515]	[149]	[]	[]	[9897925]	[]
49_10921	chr4	6917612	6918012	+	1000	71.0	[5.885604]	[142]	[3.084716]	[142]	[6917817]	[6917817]
49_10929	chr4	184648516	184648916	+	762	71.0	[2.481365]	[190]	[2.8564546]	[190]	[184648758]	[184648758]
49_10936	chr5	110738730	110739130	+	1000	71.0	[]	[]	[4.715904]	[101]	[]	[110738930]
49_10938	chr5	132419647	132420047	+	1000	71.0	[3.6277652]	[68]	[6.742007]	[68]	[132419806]	[132419806]
49_10941	chr5	141369966	141370366	+	1000	71.0	[9.68026]	[57]	[13.033171]	[57]	[141370118]	[141370118]
49_10948	chr6	3291917	3292317	+	1000	71.0	[6.5254154]	[95]	[6.3221188]	[95]	[3292094]	[3292094]
49_1098	chr17	42275517	42275917	+	1000	244.0	[2.4810548, 13.632117]	[71, 132]	[4.6634045, 13.632117]	[71, 132]	[42275672, 42275733]	[42275672, 42275733]
49_10986	chr7	130943602	130944002	+	1000	71.0	[6.1801577]	[137]	[7.0524144]	[137]	[130943827]	[130943827]
49_110	chr2	144580576	144580976	+	1000	971.0	[13.033171]	[97]	[9.68026]	[97]	[144580770]	[144580770]
49_1100	chr3	171460670	171461070	+	1000	244.0	[11.680565]	[101]	[8.161051]	[101]	[171460870]	[171460870]
49_11045	chr1	110874706	110875106	+	1000	70.0	[12.613283]	[99]	[12.57791]	[99]	[110874904]	[110874904]
49_11060	chr1	203327747	203328147	+	1000	70.0	[]	[]	[5.220641]	[107]	[]	[203327947]
49_1107	chr9	5851385	5851785	+	1000	243.0	[8.668092]	[176]	[11.444276]	[176]	[5851627]	[5851627]
49_11072	chr10	38010835	38011235	+	1000	70.0	[6.353051]	[79]	[5.5479236]	[79]	[38010999]	[38010999]
49_11109	chr12	93727281	93727681	+	1000	70.0	[6.103162]	[107]	[3.7854621]	[107]	[93727482]	[93727482]
49_1111	chr22	23281785	23282185	+	1000	242.0	[3.1438205]	[165]	[4.9193244]	[165]	[23282029]	[23282029]
49_11126	chr14	24147109	24147509	+	1000	70.0	[]	[]	[2.7454853]	[122]	[]	[24147290]
49_1114	chr2	9300864	9301264	+	1000	241.0	[3.4554012]	[101]	[6.433223]	[101]	[9301058]	[9301058]
49_11147	chr16	22291707	22292107	+	1000	70.0	[8.668092]	[76]	[10.9407625]	[76]	[22291871]	[22291871]
49_1115	chr2	188285739	188286139	+	1000	241.0	[17.54071]	[112]	[14.892951]	[112]	[188285944]	[188285944]
49_11155	chr16	68093911	68094311	+	1000	70.0	[2.7510905]	[96]	[3.384678]	[96]	[68094100]	[68094100]
49_11157	chr16	75576229	75576629	+	1000	70.0	[7.407259]	[103]	[7.0321693]	[103]	[75576425]	[75576425]
49_11159	chr17	7572312	7572712	+	1000	70.0	[2.8726838]	[183]	[]	[]	[7572551]	[]
49_11174	chr17	76709092	76709492	+	1000	70.0	[14.294004]	[107]	[13.588854]	[107]	[76709279]	[76709279]
49_11187	chr19	2543566	2543966	+	1000	70.0	[2.6168218]	[135]	[4.5958743]	[135]	[2543792]	[2543792]
49_11192	chr19	17778152	17778552	+	1000	70.0	[6.374886]	[178]	[6.88005]	[178]	[17778385]	[17778385]
49_11200	chr19	51339555	51339955	+	1000	70.0	[2.5673332]	[142]	[]	[]	[51339763]	[]
49_11221	chr20	33720291	33720691	+	1000	70.0	[]	[]	[2.6779554]	[185]	[]	[33720503]
49_1124	chr1	11805853	11806253	+	1000	239.0	[2.6779554]	[98]	[]	[]	[11806051]	[]
49_1125	chr1	89762924	89763324	+	1000	239.0	[11.352449]	[123]	[8.669316]	[123]	[89763118]	[89763118]
49_11254	chr3	167723838	167724238	+	1000	70.0	[5.8567076]	[149]	[6.5254154]	[149]	[167724080]	[167724080]
49_11262	chr4	40897545	40897945	+	1000	70.0	[6.9367356]	[100]	[3.4554012]	[100]	[40897737]	[40897737]
49_11286	chr5	141883367	141883767	+	1000	70.0	[6.353051]	[89]	[6.0133343]	[89]	[141883552]	[141883552]
49_11293	chr6	4728211	4728611	+	1000	70.0	[2.549292]	[118]	[5.1970525]	[118]	[4728422]	[4728422]
49_113	chr10	16817280	16817680	+	1000	961.0	[12.32802]	[108]	[10.38541]	[108]	[16817484]	[16817484]
49_11307	chr6	38054829	38055229	+	1000	70.0	[4.160552]	[99]	[5.728072]	[99]	[38055024]	[38055024]
49_1132	chr1	26693008	26693408	+	1000	238.0	[6.8569536]	[127]	[8.433858]	[127]	[26693220]	[26693220]
49_11325	chr7	13988824	13989224	+	1000	70.0	[11.488216]	[95]	[8.601787]	[95]	[13989016]	[13989016]
49_11329	chr7	47354913	47355313	+	1000	70.0	[4.527515]	[121]	[]	[]	[47355117]	[]
49_11333	chr7	106662745	106663145	+	1000	70.0	[7.3018947]	[111]	[7.935482]	[111]	[106662951]	[106662951]
49_11336	chr7	106865505	106865905	+	1000	70.0	[4.1158285]	[153]	[]	[]	[106865732]	[]
49_11337	chr7	117011829	117012229	+	1000	70.0	[8.668092]	[125]	[10.9407625]	[125]	[117012044]	[117012044]
49_11345	chr8	22141108	22141508	+	1000	70.0	[2.549292]	[165]	[5.1970525]	[165]	[22141326]	[22141326]
49_11366	chr9	136363070	136363470	+	989	70.0	[5.256014]	[154]	[2.4444578]	[154]	[136363227]	[136363227]
49_11369	chrX	38649268	38649668	+	1000	70.0	[8.669316]	[123]	[10.887038]	[123]	[38649475]	[38649475]
49_1138	chr5	170303121	170303521	+	1000	238.0	[2.8553252]	[95]	[6.65914]	[95]	[170303313]	[170303313]
49_11396	chr1	91781589	91781989	+	1000	69.0	[13.588854]	[98]	[14.294004]	[98]	[91781785]	[91781785]
49_1148	chr7	107743829	107744229	+	1000	237.0	[2.481365]	[126]	[2.8564546]	[126]	[107744043]	[107744043]
49_11480	chr12	116406552	116406952	+	1000	69.0	[7.1854954]	[110]	[6.6374507]	[110]	[116406757]	[116406757]
49_1149	chr4	47914480	47914880	+	1000	236.0	[3.3744574]	[133]	[6.2588162]	[133]	[47914696]	[47914696]
49_11490	chr13	28466910	28467310	+	1000	69.0	[5.0922184, 12.576686]	[101, 117]	[12.201596]	[117]	[28467092, 28467108]	[28467108]
49_11542	chr18	59971859	59972259	+	1000	69.0	[13.033171]	[108]	[9.68026]	[108]	[59972063]	[59972063]
49_11543	chr19	10749034	10749434	+	1000	69.0	[]	[]	[5.9921923]	[173]	[]	[10749246]
49_11549	chr19	34773056	34773456	+	1000	69.0	[7.4830523]	[107]	[7.4102497]	[107]	[34773259]	[34773259]
49_1155	chr14	58281308	58281708	+	1000	235.0	[6.8767114]	[96]	[6.4650865]	[96]	[58281501]	[58281501]
49_1156	chr7	12929774	12930174	+	1000	235.0	[14.892951]	[100]	[17.54071]	[100]	[12929972]	[12929972]
49_1157	chr1	212608263	212608663	+	1000	234.0	[8.704689]	[119]	[11.317077]	[119]	[212608473]	[212608473]
49_116	chr21	38831567	38831967	+	1000	955.0	[7.3639946]	[93]	[7.694056]	[93]	[38831759]	[38831759]
49_1162	chr11	119320896	119321296	+	1000	233.0	[5.469696]	[93]	[6.716539]	[93]	[119321088]	[119321088]
49_11624	chr3	152159360	152159760	+	910	69.0	[12.32802]	[154]	[10.38541]	[154]	[152159595]	[152159595]
49_1163	chr18	31100781	31101181	+	1000	233.0	[13.033171]	[101]	[9.68026]	[101]	[31100981]	[31100981]
49_11631	chr4	10359393	10359793	+	1000	69.0	[13.033171]	[85]	[9.68026]	[85]	[10359573]	[10359573]
49_11636	chr4	108359996	108360396	+	1000	69.0	[4.5839524]	[127]	[2.4328558]	[127]	[108360151]	[108360151]
49_11643	chr5	95825566	95825966	+	1000	69.0	[8.669316]	[129]	[11.352449]	[129]	[95825793]	[95825793]
49_11653	chr6	20534288	20534688	+	1000	69.0	[4.9856296]	[124]	[3.0998795]	[124]	[20534494]	[20534494]
49_11668	chr6	47477240	47477640	+	1000	69.0	[5.9909678]	[106]	[]	[]	[47477412]	[]
49_11691	chr7	130365529	130365929	+	705	69.0	[13.588854]	[108]	[14.294004]	[108]	[130365723]	[130365723]
49_117	chr6	157981356	157981756	+	1000	955.0	[17.54071]	[98]	[14.892951]	[98]	[157981554]	[157981554]
49_1171	chr6	14721001	14721401	+	1000	232.0	[7.9637814]	[95]	[7.892218]	[95]	[14721190]	[14721190]
49_1172	chr8	30412115	30412515	+	1000	232.0	[13.632117]	[102]	[13.632117]	[102]	[30412313]	[30412313]
49_11727	chrX	37383361	37383761	+	1000	69.0	[7.407259]	[102]	[7.5356817]	[102]	[37383541]	[37383541]
49_11751	chr1	145977477	145977877	+	1000	68.0	[4.6634045]	[128]	[]	[]	[145977677]	[]
49_11759	chr1	178506567	178506967	+	1000	68.0	[6.6374507]	[112]	[7.1854954]	[112]	[178506762]	[178506762]
49_11769	chr1	224506422	224506822	+	1000	68.0	[2.5564928]	[101]	[5.615878]	[101]	[224506621]	[224506621]
49_11770	chr1	225946138	225946538	+	1000	68.0	[10.38541]	[109]	[12.32802]	[109]	[225946345]	[225946345]
49_11776	chr10	6919996	6920396	+	1000	68.0	[12.705109]	[84]	[12.576686]	[84]	[6920176]	[6920176]
49_1178	chr3	121660494	121660894	+	1000	231.0	[10.9407625]	[105]	[8.668092]	[105]	[121660697]	[121660697]
49_1179	chr6	31834689	31835089	+	1000	231.0	[12.201596]	[95]	[12.576686]	[95]	[31834884]	[31834884]
49_11799	chr11	44270031	44270431	+	1000	68.0	[]	[]	[2.9027095]	[171]	[]	[44270272]
49_1180	chrX	13487310	13487710	+	1000	231.0	[5.9242373, 9.68026]	[65, 95]	[5.9242373, 13.033171]	[65, 95]	[13487473, 13487503]	[13487473, 13487503]
49_11800	chr11	46560333	46560733	+	1000	68.0	[2.7693167]	[98]	[]	[]	[46560530]	[]
49_11803	chr11	61749882	61750282	+	1000	68.0	[5.9242373]	[103]	[6.3896484]	[103]	[61750050]	[61750050]
49_11809	chr11	75814650	75815050	+	1000	68.0	[2.900943]	[76]	[]	[]	[75814817]	[]
49_1181	chr1	154617004	154617404	+	1000	230.0	[10.38541]	[103]	[12.32802]	[103]	[154617206]	[154617206]
49_11813	chr12	27179846	27180246	+	1000	68.0	[7.892218]	[100]	[7.9637814]	[100]	[27180039]	[27180039]
49_11816	chr12	54337077	54337477	+	1000	68.0	[]	[]	[2.3691711]	[151]	[]	[54337323]
49_119	chrX	11352278	11352678	+	1000	952.0	[7.8204803, 6.2659135]	[106, 138]	[5.1727195, 5.788348]	[106, 138]	[11352482, 11352514]	[11352482, 11352514]
49_11924	chr19	57769378	57769778	+	1000	68.0	[6.5254154]	[77]	[6.3221188]	[77]	[57769529]	[57769529]
49_11930	chr2	42827618	42828018	+	1000	68.0	[11.444276]	[101]	[8.668092]	[101]	[42827805]	[42827805]
49_11942	chr2	126655660	126656060	+	1000	68.0	[8.263968]	[64]	[8.182405]	[64]	[126655824]	[126655824]
49_1195	chr7	5556245	5556645	+	1000	228.0	[10.9407625]	[79]	[8.668092]	[79]	[5556413]	[5556413]
49_1196	chr9	120842776	120843176	+	1000	228.0	[2.6082535]	[189]	[5.0922184]	[189]	[120842999]	[120842999]
49_11960	chr21	39529031	39529431	+	1000	68.0	[8.668092]	[150]	[10.9407625]	[150]	[39529262]	[39529262]
49_1197	chr9	122945135	122945535	+	1000	228.0	[14.294004]	[113]	[13.588854]	[113]	[122945337]	[122945337]
49_11982	chr22	46296493	46296893	+	1000	68.0	[6.813745]	[95]	[6.418827]	[95]	[46296644]	[46296644]
49_11989	chr3	43582720	43583120	+	1000	68.0	[9.68026]	[102]	[13.033171]	[102]	[43582915]	[43582915]
49_11991	chr3	44471120	44471520	+	1000	68.0	[7.562104, 5.871373]	[108, 118]	[7.728707, 6.88005]	[108, 118]	[44471320, 44471330]	[44471320, 44471330]
49_11996	chr3	171321942	171322342	+	1000	68.0	[3.350037]	[104]	[7.3365355]	[104]	[171322132]	[171322132]
49_1201	chr20	3930715	3931115	+	1000	227.0	[8.263968]	[101]	[8.182405, 5.492303]	[101, 159]	[3930906]	[3930906, 3930964]
49_12015	chr4	153429197	153429597	+	932	68.0	[12.74905]	[127]	[12.51038]	[127]	[153429405]	[153429405]
49_12026	chr5	135173627	135174027	+	1000	68.0	[6.051436]	[119]	[6.353051]	[119]	[135173821]	[135173821]
49_12049	chr6	29086937	29087337	+	1000	68.0	[14.294004]	[99]	[13.588854]	[99]	[29087127]	[29087127]
49_12054	chr6	37691974	37692374	+	1000	68.0	[5.9242373]	[126]	[6.3896484]	[126]	[37692198]	[37692198]
49_12060	chr6	79545031	79545431	+	1000	68.0	[2.4444578]	[77]	[5.256014]	[77]	[79545193]	[79545193]
49_12107	chr8	145004667	145005067	+	725	68.0	[2.6587732]	[113]	[3.9838767]	[113]	[145004856]	[145004856]
49_12138	chrX	132219326	132219726	+	1000	68.0	[3.4919982]	[176]	[6.809537]	[176]	[132219566]	[132219566]
49_1214	chr20	33419146	33419546	+	1000	225.0	[5.040453]	[116]	[]	[]	[33419360]	[]
49_1215	chr3	186806347	186806747	+	1000	225.0	[8.413052]	[138]	[8.413052]	[138]	[186806569]	[186806569]
49_12156	chr1	28926840	28927240	+	1000	67.0	[4.4246125]	[229]	[2.466425]	[229]	[28927078]	[28927078]
49_1216	chr5	113099729	113100129	+	1000	225.0	[3.9118865]	[103]	[3.9118865]	[103]	[113099929]	[113099929]
49_12160	chr1	36142047	36142447	+	1000	67.0	[14.294004]	[112]	[13.588854]	[112]	[36142250]	[36142250]
49_12167	chr1	51423308	51423708	+	1000	67.0	[4.5958743]	[156]	[2.6168218]	[156]	[51423553]	[51423553]
49_1217	chr7	1460976	1461376	+	1000	225.0	[7.0321693]	[84]	[7.407259]	[84]	[1461148]	[1461148]
49_12186	chr1	160376469	160376869	+	1000	67.0	[2.4444578]	[91]	[4.752501]	[91]	[160376621]	[160376621]
49_12204	chr10	5556645	5557045	+	1000	67.0	[10.9407625]	[92]	[8.668092]	[92]	[5556837]	[5556837]
49_1221	chr1	241698117	241698517	+	1000	224.0	[2.7072823]	[91]	[]	[]	[241698304]	[]
49_12219	chr10	132163453	132163853	+	1000	67.0	[2.7440205]	[63]	[5.0246882]	[63]	[132163615]	[132163615]
49_1222	chr10	73966062	73966462	+	1000	224.0	[13.588854]	[106]	[14.294004]	[106]	[73966259]	[73966259]
49_12222	chr11	10181879	10182279	+	1000	67.0	[12.51038]	[117]	[12.74905]	[117]	[10182088]	[10182088]
49_12230	chr11	67238320	67238720	+	1000	67.0	[10.808811]	[121]	[9.0328045]	[121]	[67238535]	[67238535]
49_12233	chr11	108664661	108665061	+	1000	67.0	[]	[]	[5.9909678]	[87]	[]	[108664812]
49_12235	chr11	130002615	130003015	+	1000	67.0	[5.0806165]	[172]	[]	[]	[130002843]	[]
49_1225	chr2	170323810	170324210	+	1000	224.0	[8.668092]	[99]	[10.9407625]	[99]	[170324006]	[170324006]
49_12259	chr12	122400357	122400757	+	1000	67.0	[2.4444578]	[193]	[5.256014]	[193]	[122400596]	[122400596]
49_12277	chr15	90296336	90296736	+	1000	67.0	[2.524629]	[130]	[]	[]	[90296552]	[]
49_12309	chr17	58666868	58667268	+	1000	67.0	[7.424165]	[154]	[6.3987813]	[154]	[58667097]	[58667097]
49_12316	chr17	80169727	80170127	+	1000	67.0	[17.54071]	[128]	[14.892951]	[128]	[80169943]	[80169943]
49_1235	chr1	53196589	53196989	+	1000	222.0	[2.4901874]	[109]	[6.163332]	[109]	[53196794]	[53196794]
49_12354	chr2	138019308	138019708	+	1000	67.0	[]	[]	[4.715904]	[158]	[]	[138019548]
49_12361	chr2	191625127	191625527	+	1000	67.0	[8.293002]	[118]	[11.315852]	[118]	[191625336]	[191625336]
49_12380	chr22	19289655	19290055	+	1000	67.0	[6.315914, 6.388424]	[127, 147]	[6.6517253, 5.9779615]	[127, 147]	[19289822, 19289842]	[19289822, 19289842]
49_12430	chr4	118765361	118765761	+	1000	67.0	[7.4690695]	[102]	[7.2148223]	[102]	[118765563]	[118765563]
49_12441	chr5	140182973	140183373	+	1000	67.0	[7.408483]	[118]	[7.443856]	[118]	[140183183]	[140183183]
49_12447	chr6	13908937	13909337	+	1000	67.0	[6.353051]	[207]	[6.516847]	[207]	[13909162]	[13909162]
49_12478	chr6	136425829	136426229	+	1000	67.0	[4.332916]	[155]	[6.036856]	[155]	[136426073]	[136426073]
49_1249	chr1	14650928	14651328	+	1000	220.0	[7.8204803]	[90]	[5.1727195]	[90]	[14651111]	[14651111]
49_12497	chr7	117025899	117026299	+	1000	67.0	[18.801544]	[118]	[18.801544]	[118]	[117026102]	[117026102]
49_1250	chr14	49861651	49862051	+	1000	220.0	[13.632117]	[103]	[13.632117]	[103]	[49861848]	[49861848]
49_12523	chr9	19807192	19807592	+	1000	67.0	[5.1727195]	[83]	[7.8204803]	[83]	[19807369]	[19807369]
