#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV1_idr.fa ETV1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
5_10062	chr15	89820673	89821073	+	1000	48.5	[7.7278996]	[86]	[]	[]	[89820841]	[]
5_10065	chr16	52853	53253	+	1000	48.5	[12.576745]	[123]	[]	[]	[53058]	[]
5_10067	chr16	23823756	23824156	+	1000	48.5	[7.214393]	[153]	[]	[]	[23823987]	[]
5_10069	chr16	84953163	84953563	+	1000	48.5	[8.371248, 9.895375]	[101, 121]	[7.412468]	[69]	[84953346, 84953366]	[84953314]
5_10071	chr17	14019621	14020021	+	1000	48.5	[13.675058]	[96]	[]	[]	[14019812]	[]
5_10072	chr17	19554418	19554818	+	1000	48.5	[]	[]	[9.36461]	[177]	[]	[19554657]
5_10075	chr17	47706548	47706948	+	1000	48.5	[]	[]	[8.017384, 6.8238196]	[129, 160]	[]	[47706765, 47706796]
5_10079	chr17	76264693	76265093	+	1000	48.5	[9.198133]	[73]	[]	[]	[76264855]	[]
5_10080	chr17	79736452	79736852	+	1000	48.5	[7.7016377]	[157]	[]	[]	[79736689]	[]
5_10083	chr19	12293771	12294171	+	1000	48.5	[12.853083]	[146]	[]	[]	[12293995]	[]
5_10086	chr19	40541185	40541585	+	1000	48.5	[13.675058]	[110]	[]	[]	[40541394]	[]
5_10088	chr19	48424756	48425156	+	1000	48.5	[10.278745]	[139]	[]	[]	[48424989]	[]
5_10089	chr2	27527299	27527699	+	1000	48.5	[10.506831]	[86]	[]	[]	[27527482]	[]
5_10091	chr2	47179294	47179694	+	1000	48.5	[]	[]	[11.977064, 6.7520695, 9.803603]	[90, 106, 154]	[]	[47179474, 47179490, 47179538]
5_10092	chr2	54574331	54574731	+	1000	48.5	[]	[]	[7.1607375]	[120]	[]	[54574539]
5_10094	chr2	134149080	134149480	+	1000	48.5	[7.419105]	[144]	[]	[]	[134149301]	[]
5_10098	chr20	49762889	49763289	+	1000	48.5	[]	[]	[7.811098]	[69]	[]	[49763053]
5_10099	chr20	50003173	50003573	+	1000	48.5	[]	[]	[7.339126]	[121]	[]	[50003388]
5_101	chr7	13975805	13976205	+	1000	483.5	[7.9721684]	[69]	[]	[]	[13975963]	[]
5_10100	chr20	50366540	50366940	+	1000	48.5	[]	[]	[8.017384]	[105]	[]	[50366744]
5_10102	chr20	62146179	62146579	+	1000	48.5	[]	[]	[9.36461]	[137]	[]	[62146416]
5_1011	chr13	95438241	95438641	+	1000	170.0	[]	[]	[12.853083]	[105]	[]	[95438442]
5_10110	chr3	19933900	19934300	+	1000	48.5	[7.4515624]	[140]	[9.925969]	[166]	[19934122]	[19934148]
5_10115	chr3	50341024	50341424	+	1000	48.5	[13.675058]	[104]	[]	[]	[50341222]	[]
5_10117	chr3	60333754	60334154	+	1000	48.5	[]	[]	[12.853083, 10.421753]	[60, 98]	[]	[60333905, 60333943]
5_10118	chr3	65591257	65591657	+	1000	48.5	[]	[]	[15.534065, 15.534065]	[139, 155]	[]	[65591476, 65591492]
5_10119	chr3	73073259	73073659	+	1000	48.5	[10.38262]	[102]	[]	[]	[73073457]	[]
5_10120	chr3	138174715	138175115	+	1000	48.5	[]	[]	[12.241628]	[130]	[]	[138174932]
5_10123	chr3	153051359	153051759	+	1000	48.5	[13.236065]	[151]	[8.981627]	[78]	[153051585]	[153051512]
5_10126	chr3	195028814	195029214	+	1000	48.5	[13.187814]	[124]	[]	[]	[195029012]	[]
5_10127	chr4	9925633	9926033	+	1000	48.5	[8.420924]	[87]	[]	[]	[9925807]	[]
5_1013	chr4	122803693	122804093	+	1000	170.0	[6.826696]	[64]	[]	[]	[122803857]	[]
5_10133	chr4	75841505	75841905	+	1000	48.5	[]	[]	[8.950266]	[114]	[]	[75841698]
5_10138	chr5	91311736	91312136	+	1000	48.5	[15.534065]	[81]	[11.66261]	[116]	[91311894]	[91311929]
5_10139	chr5	109688575	109688975	+	1000	48.5	[10.506831]	[110]	[]	[]	[109688728]	[]
5_10141	chr5	168219740	168220140	+	1000	48.5	[8.981627]	[112]	[15.534065]	[74]	[168219951]	[168219913]
5_10143	chr6	27127118	27127518	+	1000	48.5	[]	[]	[6.968649, 10.506831]	[101, 137]	[]	[27127299, 27127335]
5_10149	chr6	159969905	159970305	+	1000	48.5	[]	[]	[13.675058]	[54]	[]	[159970056]
5_10154	chr7	108020559	108020959	+	1000	48.5	[9.316359]	[169]	[]	[]	[108020786]	[]
5_10156	chr7	120996283	120996683	+	1000	48.5	[]	[]	[9.296082, 7.339126]	[116, 152]	[]	[120996491, 120996527]
5_1016	chr9	87713387	87713787	+	1000	170.0	[]	[]	[9.098321]	[106]	[]	[87713591]
5_10162	chr8	22237226	22237626	+	1000	48.5	[7.1607375, 10.383697]	[61, 102]	[]	[]	[22237381, 22237422]	[]
5_10164	chr8	26267336	26267736	+	1000	48.5	[]	[]	[12.241628]	[115]	[]	[26267526]
5_10166	chr8	30421088	30421488	+	1000	48.5	[]	[]	[10.555081]	[128]	[]	[30421289]
5_10168	chr8	101097739	101098139	+	1000	48.5	[10.717738]	[103]	[]	[]	[101097941]	[]
5_10169	chr8	103020973	103021373	+	1000	48.5	[]	[]	[9.679064, 10.278745]	[155, 171]	[]	[103021201, 103021217]
5_1017	chr1	204647517	204647917	+	1000	169.5	[10.717738]	[109]	[]	[]	[204647719]	[]
5_10170	chr8	130024626	130025026	+	1000	48.5	[12.853083]	[117]	[]	[]	[130024837]	[]
5_10177	chr9	136758375	136758775	+	1000	48.5	[]	[]	[10.357321]	[140]	[]	[136758612]
5_10178	chr9	137127484	137127884	+	1000	48.5	[11.66261]	[127]	[]	[]	[137127685]	[]
5_10180	chrX	48617537	48617937	+	1000	48.5	[12.576745]	[159]	[]	[]	[48617786]	[]
5_10185	chr1	24201901	24202301	+	1000	48.0	[13.236065]	[117]	[10.357321]	[188]	[24202081]	[24202152]
5_10186	chr1	25217054	25217454	+	1000	48.0	[6.968649, 7.0472255]	[83, 109]	[15.534065]	[161]	[25217227, 25217253]	[25217305]
5_10188	chr1	32133443	32133843	+	1000	48.0	[8.066961]	[87]	[]	[]	[32133625]	[]
5_10192	chr1	67570338	67570738	+	1000	48.0	[]	[]	[10.929488, 7.2626443]	[114, 157]	[]	[67570514, 67570557]
5_10193	chr1	89538371	89538771	+	1000	48.0	[]	[]	[9.316359]	[105]	[]	[89538574]
5_10195	chr1	116758057	116758457	+	1000	48.0	[8.066961, 9.296082, 7.239314, 8.618685]	[96, 119, 136, 144]	[]	[]	[116758253, 116758276, 116758293, 116758301]	[]
5_10197	chr1	160652119	160652519	+	1000	48.0	[10.383697]	[130]	[]	[]	[160652334]	[]
5_10200	chr1	197994856	197995256	+	1000	48.0	[8.241081, 13.187814]	[55, 126]	[]	[]	[197995008, 197995079]	[]
5_10203	chr1	246182100	246182500	+	1000	48.0	[]	[]	[6.846283, 7.239314]	[98, 173]	[]	[246182272, 246182347]
5_10206	chr10	70092051	70092451	+	1000	48.0	[13.236065]	[58]	[13.675058]	[104]	[70092203]	[70092249]
5_10209	chr10	131962607	131963007	+	1000	48.0	[]	[]	[6.8256197]	[115]	[]	[131962812]
5_10210	chr11	329138	329538	+	1000	48.0	[9.463773]	[79]	[]	[]	[329317]	[]
5_10215	chr11	47004645	47005045	+	1000	48.0	[10.555081]	[110]	[]	[]	[47004852]	[]
5_10216	chr11	57527253	57527653	+	1000	48.0	[]	[]	[8.950266]	[87]	[]	[57527431]
5_10219	chr11	96155917	96156317	+	1000	48.0	[12.755134]	[76]	[7.2213445]	[61]	[96156083]	[96156068]
5_10223	chr12	48409887	48410287	+	1000	48.0	[]	[]	[13.236065]	[117]	[]	[48410093]
5_10226	chr12	122064826	122065226	+	1000	48.0	[12.576745]	[181]	[]	[]	[122065072]	[]
5_10228	chr14	23161247	23161647	+	1000	48.0	[10.994075, 8.00723]	[114, 154]	[]	[]	[23161443, 23161483]	[]
5_10229	chr14	60094252	60094652	+	1000	48.0	[]	[]	[10.383697]	[153]	[]	[60094472]
5_1023	chr1	161389750	161390150	+	1000	169.0	[]	[]	[12.241628]	[120]	[]	[161389969]
5_10231	chr14	70883137	70883537	+	1000	48.0	[15.534065, 7.402992]	[104, 152]	[9.895375]	[64]	[70883331, 70883379]	[70883291]
5_10232	chr14	92503766	92504166	+	1000	48.0	[7.4644327]	[123]	[]	[]	[92503975]	[]
5_10233	chr14	100440909	100441309	+	1000	48.0	[]	[]	[10.555081]	[119]	[]	[100441123]
5_10241	chr16	50659261	50659661	+	1000	48.0	[7.6279683, 10.717738]	[58, 137]	[]	[]	[50659413, 50659492]	[]
5_10246	chr17	48624940	48625340	+	1000	48.0	[]	[]	[7.1517787]	[165]	[]	[48625156]
5_10247	chr17	62187633	62188033	+	1000	48.0	[]	[]	[8.250092]	[82]	[]	[62187806]
5_10248	chr17	64442167	64442567	+	1000	48.0	[]	[]	[10.994075]	[108]	[]	[64442371]
5_10249	chr17	65056332	65056732	+	1000	48.0	[13.675058]	[152]	[]	[]	[65056578]	[]
5_1025	chr16	89241097	89241497	+	1000	169.0	[]	[]	[9.943626]	[78]	[]	[89241270]
5_10253	chr18	56650906	56651306	+	1000	48.0	[]	[]	[10.383697]	[70]	[]	[56651072]
5_10254	chr19	4623105	4623505	+	1000	48.0	[7.214393]	[102]	[6.938056]	[99]	[4623276]	[4623273]
5_10255	chr19	5191080	5191480	+	1000	48.0	[]	[]	[12.576745]	[63]	[]	[5191234]
5_10257	chr19	14418032	14418432	+	1000	48.0	[8.008306, 7.4515624]	[95, 124]	[]	[]	[14418216, 14418245]	[]
5_10260	chr19	47729387	47729787	+	1000	48.0	[10.994075]	[136]	[]	[]	[47729596]	[]
5_10264	chr2	85934209	85934609	+	1000	48.0	[9.36396]	[122]	[9.87639]	[100]	[85934416]	[85934394]
5_10272	chr2	177187536	177187936	+	1000	48.0	[10.118057]	[104]	[]	[]	[177187706]	[]
5_10274	chr2	201125600	201126000	+	1000	48.0	[7.7278996]	[100]	[6.846283]	[157]	[201125767]	[201125824]
5_10285	chr22	38034213	38034613	+	1000	48.0	[]	[]	[13.236065, 7.4370747]	[128, 179]	[]	[38034384, 38034435]
5_10288	chr22	45314149	45314549	+	1000	48.0	[]	[]	[7.1646957]	[124]	[]	[45314334]
5_1029	chr2	208929391	208929791	+	1000	169.0	[9.198133]	[127]	[]	[]	[208929601]	[]
5_10290	chr3	9843955	9844355	+	1000	48.0	[10.278745, 7.024672]	[115, 119]	[7.9721684]	[137]	[9844134, 9844138]	[9844156]
5_10291	chr3	14124162	14124562	+	1000	48.0	[]	[]	[10.38082, 9.070481]	[101, 133]	[]	[14124358, 14124390]
5_10296	chr4	674084	674484	+	1000	48.0	[9.560645, 7.702714]	[86, 111]	[]	[]	[674266, 674291]	[]
5_10298	chr4	84966588	84966988	+	1000	48.0	[]	[]	[9.019745, 9.803603]	[115, 130]	[]	[84966788, 84966803]
5_1030	chr7	99990932	99991332	+	1000	169.0	[]	[]	[6.8003206]	[132]	[]	[99991157]
5_10300	chr5	122113146	122113546	+	1000	48.0	[11.66261]	[129]	[]	[]	[122113343]	[]
5_10301	chr5	131747072	131747472	+	1000	48.0	[]	[]	[9.316359]	[72]	[]	[131747244]
5_10303	chr5	142342320	142342720	+	1000	48.0	[]	[]	[9.44066]	[80]	[]	[142342485]
5_10304	chr5	148806485	148806885	+	1000	48.0	[]	[]	[7.737723]	[87]	[]	[148806672]
5_10305	chr5	172460881	172461281	+	1000	48.0	[9.44066]	[169]	[15.534065]	[113]	[172461129]	[172461073]
5_10308	chr6	8182447	8182847	+	1000	48.0	[]	[]	[10.555081, 8.583237, 10.555081]	[84, 116, 151]	[]	[8182624, 8182656, 8182691]
5_10309	chr6	10518874	10519274	+	1000	48.0	[9.630813]	[113]	[]	[]	[10519083]	[]
5_10310	chr6	26175341	26175741	+	1000	48.0	[]	[]	[12.655322]	[125]	[]	[26175549]
5_10315	chr6	105805503	105805903	+	1000	48.0	[7.4600716]	[96]	[]	[]	[105805689]	[]
5_10316	chr6	137794477	137794877	+	1000	48.0	[15.534065]	[156]	[]	[]	[137794717]	[]
5_10318	chr6	161550247	161550647	+	1000	48.0	[10.994075]	[91]	[]	[]	[161550434]	[]
5_10319	chr7	603337	603737	+	1000	48.0	[10.278745]	[152]	[]	[]	[603559]	[]
5_10320	chr7	1742071	1742471	+	1000	48.0	[]	[]	[12.853083, 6.938056]	[147, 177]	[]	[1742283, 1742313]
5_10321	chr7	75997257	75997657	+	1000	48.0	[8.70529, 9.803603]	[89, 93]	[]	[]	[75997443, 75997447]	[]
5_10333	chr9	70258902	70259302	+	1000	48.0	[6.94983, 6.987383]	[126, 134]	[]	[]	[70259066, 70259074]	[]
5_10334	chr9	113222547	113222947	+	1000	48.0	[8.00723]	[97]	[]	[]	[113222737]	[]
5_10335	chr9	128296684	128297084	+	1000	48.0	[7.244986]	[89]	[]	[]	[128296867]	[]
5_10337	chr9	131108785	131109185	+	1000	48.0	[8.583237]	[164]	[]	[]	[131109024]	[]
5_10338	chrX	1480898	1481298	+	1000	48.0	[8.00723, 6.7250304]	[91, 117]	[]	[]	[1481088, 1481114]	[]
5_10339	chrX	53684402	53684802	+	1000	48.0	[]	[]	[7.2626443]	[80]	[]	[53684575]
5_10342	chr1	18422053	18422453	+	1000	47.5	[9.36396]	[137]	[]	[]	[18422287]	[]
5_10343	chr1	18581398	18581798	+	1000	47.5	[9.2843075]	[70]	[]	[]	[18581563]	[]
5_10344	chr1	18676462	18676862	+	1000	47.5	[12.853083]	[142]	[]	[]	[18676662]	[]
5_10345	chr1	24952324	24952724	+	1000	47.5	[]	[]	[10.896127]	[147]	[]	[24952555]
5_1035	chr5	43075311	43075711	+	1000	168.5	[]	[]	[7.5038767, 10.796314]	[122, 137]	[]	[43075531, 43075546]
5_10350	chr1	54571833	54572233	+	1000	47.5	[13.675058, 7.1607375]	[83, 136]	[7.7761507]	[73]	[54571998, 54572051]	[54571988]
5_10352	chr1	89906671	89907071	+	1000	47.5	[]	[]	[9.87639]	[111]	[]	[89906874]
5_10354	chr1	121080253	121080653	+	1000	47.5	[]	[]	[10.408882]	[72]	[]	[121080407]
5_10360	chr1	181936995	181937395	+	1000	47.5	[12.853083]	[142]	[]	[]	[181937224]	[]
5_10361	chr1	193071023	193071423	+	1000	47.5	[15.534065]	[78]	[8.250092]	[109]	[193071187]	[193071218]
5_10363	chr1	236395240	236395640	+	1000	47.5	[13.675058]	[98]	[]	[]	[236395426]	[]
5_10367	chr10	75111045	75111445	+	1000	47.5	[6.864752]	[179]	[]	[]	[75111239]	[]
5_10368	chr10	79148786	79149186	+	1000	47.5	[]	[]	[9.44066]	[170]	[]	[79149009]
5_1037	chr8	8244497	8244897	+	1000	168.5	[10.796314, 7.5038767]	[65, 80]	[]	[]	[8244657, 8244672]	[]
5_10370	chr10	131897599	131897999	+	1000	47.5	[]	[]	[12.576745]	[157]	[]	[131897841]
5_10373	chr11	6671912	6672312	+	1000	47.5	[15.534065]	[116]	[]	[]	[6672112]	[]
5_10374	chr11	7600504	7600904	+	1000	47.5	[]	[]	[10.100088, 6.998081, 12.242703]	[76, 94, 138]	[]	[7600672, 7600690, 7600734]
5_10376	chr11	65961482	65961882	+	1000	47.5	[9.943626]	[136]	[]	[]	[65961713]	[]
5_10380	chr11	113876247	113876647	+	1000	47.5	[]	[]	[6.8256197]	[82]	[]	[113876406]
5_10382	chr12	46483416	46483816	+	1000	47.5	[]	[]	[7.1266546]	[85]	[]	[46483600]
5_10384	chr12	70053022	70053422	+	1000	47.5	[]	[]	[7.4370747]	[144]	[]	[70053253]
5_10386	chr12	108270533	108270933	+	1000	47.5	[]	[]	[9.803603, 6.673493]	[157, 161]	[]	[108270741, 108270745]
5_1039	chr10	49183625	49184025	+	1000	168.0	[13.187814, 7.4998136, 11.977064]	[84, 111, 133]	[]	[]	[49183805, 49183832, 49183854]	[]
5_10391	chr14	22471546	22471946	+	1000	47.5	[6.8256197]	[105]	[9.560645]	[124]	[22471744]	[22471763]
5_10392	chr14	24425248	24425648	+	1000	47.5	[]	[]	[6.9248595, 7.1607375, 12.576745]	[109, 113, 120]	[]	[24425437, 24425441, 24425448]
5_10393	chr14	73245899	73246299	+	1000	47.5	[]	[]	[6.8238196, 9.943626]	[70, 112]	[]	[73246053, 73246095]
5_10394	chr15	58833637	58834037	+	1000	47.5	[]	[]	[9.019745, 9.019745, 6.7520695]	[78, 110, 127]	[]	[58833808, 58833840, 58833857]
5_10396	chr15	65110634	65111034	+	1000	47.5	[7.579717, 13.675058, 7.0659595]	[108, 122, 162]	[]	[]	[65110826, 65110840, 65110880]	[]
5_10399	chr16	56540158	56540558	+	1000	47.5	[]	[]	[7.205231]	[86]	[]	[56540341]
5_10404	chr16	69565659	69566059	+	1000	47.5	[10.994075]	[91]	[]	[]	[69565836]	[]
5_10405	chr16	79881088	79881488	+	1000	47.5	[7.214393]	[99]	[]	[]	[79881283]	[]
5_10407	chr16	89686651	89687051	+	1000	47.5	[]	[]	[7.7016377]	[162]	[]	[89686892]
5_1041	chr2	157929904	157930304	+	1000	168.0	[]	[]	[9.9320965, 9.296082]	[68, 98]	[]	[157930065, 157930095]
5_10411	chr17	19234670	19235070	+	1000	47.5	[]	[]	[7.5038767, 15.534065]	[70, 135]	[]	[19234837, 19234902]
5_10413	chr17	40827738	40828138	+	1000	47.5	[]	[]	[11.66261]	[133]	[]	[40827949]
5_1042	chr4	158723215	158723615	+	1000	168.0	[9.560645]	[132]	[10.38262]	[150]	[158723416]	[158723434]
5_10424	chr19	51338501	51338901	+	1000	47.5	[]	[]	[12.655322]	[104]	[]	[51338675]
5_10428	chr2	11738502	11738902	+	1000	47.5	[]	[]	[7.2626443]	[134]	[]	[11738733]
5_10429	chr2	11745080	11745480	+	1000	47.5	[]	[]	[8.215144]	[130]	[]	[11745303]
5_10433	chr2	74840263	74840663	+	1000	47.5	[]	[]	[8.981627, 12.241628]	[85, 102]	[]	[74840435, 74840452]
5_10437	chr20	31514283	31514683	+	1000	47.5	[]	[]	[15.534065]	[68]	[]	[31514442]
5_10438	chr20	51318029	51318429	+	1000	47.5	[]	[]	[10.994075]	[86]	[]	[51318199]
5_10439	chr22	19398659	19399059	+	1000	47.5	[15.534065]	[127]	[]	[]	[19398860]	[]
5_1044	chr6	119312876	119313276	+	1000	168.0	[7.762847, 9.803603]	[64, 96]	[8.70529]	[108]	[119313033, 119313065]	[119313077]
5_10442	chr22	22468837	22469237	+	1000	47.5	[6.8518815]	[160]	[]	[]	[22469075]	[]
5_10443	chr22	23079509	23079909	+	802	47.5	[6.8317246]	[228]	[]	[]	[23079671]	[]
5_10447	chr3	118544349	118544749	+	1000	47.5	[8.684627]	[109]	[]	[]	[118544538]	[]
5_1045	chr2	111698858	111699258	+	1000	167.5	[]	[]	[13.675058, 7.142768, 6.987383]	[96, 100, 133]	[]	[111699051, 111699055, 111699088]
5_10450	chr3	150239010	150239410	+	1000	47.5	[7.1607375, 12.576745, 9.803603]	[75, 129, 133]	[]	[]	[150239183, 150239237, 150239241]	[]
5_10451	chr3	157119353	157119753	+	1000	47.5	[]	[]	[9.001667]	[175]	[]	[157119539]
5_10453	chr4	38328289	38328689	+	1000	47.5	[]	[]	[11.977064]	[137]	[]	[38328495]
5_10454	chr4	70779114	70779514	+	1000	47.5	[]	[]	[11.66261]	[134]	[]	[70779339]
5_10455	chr4	118557361	118557761	+	1000	47.5	[]	[]	[12.655322]	[104]	[]	[118557528]
5_10457	chr4	177404349	177404749	+	1000	47.5	[]	[]	[6.8518815]	[134]	[]	[177404564]
5_10461	chr5	54313215	54313615	+	1000	47.5	[]	[]	[6.7531486]	[77]	[]	[54313378]
5_10462	chr5	90637712	90638112	+	1000	47.5	[9.462696, 7.1237173]	[119, 154]	[]	[]	[90637910, 90637945]	[]
5_10464	chr5	142290600	142291000	+	1000	47.5	[10.994075]	[127]	[]	[]	[142290805]	[]
5_10465	chr5	149062437	149062837	+	1000	47.5	[7.7426667, 8.70529, 6.846283]	[91, 143, 147]	[7.753836, 12.655322]	[101, 114]	[149062616, 149062668, 149062672]	[149062626, 149062639]
5_1047	chr7	32680591	32680991	+	1000	167.5	[12.242703]	[124]	[]	[]	[32680803]	[]
5_10472	chr6	110412365	110412765	+	1000	47.5	[]	[]	[12.853083]	[130]	[]	[110412585]
5_10475	chr6	125598405	125598805	+	1000	47.5	[10.118057]	[126]	[]	[]	[125598615]	[]
5_10477	chr7	92245727	92246127	+	1000	47.5	[]	[]	[7.2626443, 7.2626443]	[95, 142]	[]	[92245921, 92245968]
5_10482	chr7	135981862	135982262	+	1000	47.5	[6.8256197]	[106]	[]	[]	[135982064]	[]
5_10484	chr8	10812322	10812722	+	1000	47.5	[]	[]	[8.981627, 7.530139]	[114, 120]	[]	[10812523, 10812529]
5_10485	chr8	10876318	10876718	+	1000	47.5	[]	[]	[12.655322]	[100]	[]	[10876514]
5_10486	chr8	22059935	22060335	+	1000	47.5	[]	[]	[9.019745, 7.239314, 10.796314]	[124, 144, 163]	[]	[22060126, 22060146, 22060165]
5_10488	chr8	43139028	43139428	+	1000	47.5	[10.994075]	[94]	[]	[]	[43139216]	[]
5_10491	chr8	124751850	124752250	+	1000	47.5	[7.4253]	[88]	[]	[]	[124752014]	[]
5_10493	chr8	144413391	144413791	+	1000	47.5	[9.943626]	[119]	[]	[]	[144413594]	[]
5_1050	chr19	49640495	49640895	+	1000	167.0	[]	[]	[9.560645]	[102]	[]	[49640689]
5_10500	chr9	124913272	124913672	+	1000	47.5	[]	[]	[8.3701725]	[96]	[]	[124913459]
5_10501	chr9	130833992	130834392	+	1000	47.5	[8.050745]	[145]	[]	[]	[130834205]	[]
5_10507	chrX	65986249	65986649	+	1000	47.5	[6.816661]	[154]	[]	[]	[65986463]	[]
5_1051	chr2	207960135	207960535	+	1000	167.0	[10.506831, 10.506831]	[70, 117]	[]	[]	[207960298, 207960345]	[]
5_10512	chr1	11384170	11384570	+	1000	47.0	[]	[]	[12.755134]	[136]	[]	[11384402]
5_10513	chr1	21595546	21595946	+	1000	47.0	[7.0472255, 9.803603]	[123, 130]	[]	[]	[21595756, 21595763]	[]
5_10514	chr1	21669895	21670295	+	1000	47.0	[9.710468]	[175]	[]	[]	[21670080]	[]
5_10515	chr1	26078581	26078981	+	1000	47.0	[9.001667, 6.8317246]	[99, 112]	[9.895375]	[180]	[26078749, 26078762]	[26078830]
5_10516	chr1	36448554	36448954	+	802	47.0	[7.428116, 8.241081]	[134, 141]	[]	[]	[36448782, 36448789]	[]
5_10523	chr1	161738645	161739045	+	1000	47.0	[]	[]	[7.2213445, 9.36396]	[95, 108]	[]	[161738833, 161738846]
5_10527	chr1	186112248	186112648	+	1000	47.0	[]	[]	[6.8087263]	[94]	[]	[186112422]
5_10536	chr11	4182300	4182700	+	1000	47.0	[]	[]	[12.853083]	[121]	[]	[4182519]
5_10537	chr11	62427671	62428071	+	1000	47.0	[10.796314]	[118]	[]	[]	[62427876]	[]
5_10538	chr11	72722033	72722433	+	1000	47.0	[]	[]	[10.994075]	[181]	[]	[72722277]
5_10541	chr12	93571376	93571776	+	1000	47.0	[]	[]	[7.1607375]	[63]	[]	[93571535]
5_10545	chr14	75223660	75224060	+	1000	47.0	[12.242703]	[115]	[]	[]	[75223854]	[]
5_10548	chr15	64563935	64564335	+	1000	47.0	[9.944703]	[148]	[]	[]	[64564116]	[]
5_10550	chr15	67150320	67150720	+	1000	47.0	[7.57839, 15.534065]	[75, 136]	[]	[]	[67150471, 67150532]	[]
5_10551	chr16	566770	567170	+	1000	47.0	[]	[]	[10.118057]	[145]	[]	[566996]
5_10553	chr16	30491981	30492381	+	1000	47.0	[15.534065]	[125]	[10.896127]	[56]	[30492203]	[30492134]
5_10554	chr16	56609634	56610034	+	1000	47.0	[]	[]	[8.950266, 9.925969]	[162, 178]	[]	[56609864, 56609880]
5_10556	chr16	85303258	85303658	+	1000	47.0	[10.994075]	[102]	[7.0294857]	[166]	[85303438]	[85303502]
5_10558	chr17	5772738	5773138	+	1000	47.0	[]	[]	[8.3701725]	[136]	[]	[5772972]
5_10559	chr17	15882097	15882497	+	1000	47.0	[6.7817135]	[97]	[]	[]	[15882288]	[]
5_1056	chr15	63227043	63227443	+	1000	166.5	[]	[]	[10.408882]	[143]	[]	[63227273]
5_10563	chr17	44344917	44345317	+	1000	47.0	[9.296082]	[119]	[]	[]	[44345127]	[]
5_10565	chr17	78381723	78382123	+	1000	47.0	[10.506831]	[144]	[]	[]	[78381939]	[]
5_10566	chr17	81665629	81666029	+	1000	47.0	[9.603774]	[83]	[]	[]	[81665799]	[]
5_10567	chr17	81936338	81936738	+	687	47.0	[10.357321]	[151]	[7.7426667]	[107]	[81936575]	[81936531]
5_1057	chr20	31723734	31724134	+	1000	166.5	[]	[]	[12.241628]	[116]	[]	[31723947]
5_10571	chr18	63367588	63367988	+	1000	47.0	[9.925969]	[180]	[]	[]	[63367834]	[]
