#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_1068	chr1	1658855	1659255	+	1000	86.5	[6.051324]	[178]	[9.187896]	[86]	[1659104]	[1659012]
562_1073	chr11	75399293	75399693	+	1000	86.5	[10.2635145]	[166]	[10.704447, 5.570742]	[105, 124]	[75399540]	[75399479, 75399498]
562_1079	chr7	48084806	48085206	+	1000	86.5	[11.665144]	[138]	[]	[]	[48085029]	[]
562_1087	chr17	77140363	77140763	+	1000	86.0	[]	[]	[11.7800665, 11.665144]	[128, 146]	[]	[77140563, 77140581]
562_1088	chr21	33541895	33542295	+	1000	86.0	[6.051324]	[140]	[11.665144]	[96]	[33542130]	[33542086]
562_109	chr21	42923882	42924282	+	1000	320.5	[11.665144]	[100]	[]	[]	[42924076]	[]
562_1093	chr12	48716835	48717235	+	1000	85.5	[5.552912]	[132]	[11.665144, 9.187896]	[127, 151]	[48716999]	[48716994, 48717018]
562_1098	chr9	70420780	70421180	+	1000	85.5	[]	[]	[11.665144]	[110]	[]	[70420980]
562_1100	chr1	236794966	236795366	+	1000	85.0	[11.665144, 6.051324]	[79, 94]	[11.7800665]	[74]	[236795131, 236795146]	[236795126]
562_1102	chr11	47767371	47767771	+	1000	85.0	[5.570742]	[178]	[]	[]	[47767602]	[]
562_1105	chr2	224585544	224585944	+	1000	85.0	[9.302818]	[76]	[]	[]	[224585713]	[]
562_1107	chr8	54022224	54022624	+	1000	85.0	[]	[]	[11.665144]	[109]	[]	[54022401]
562_1108	chr9	35664999	35665399	+	1000	85.0	[10.378438, 11.7800665]	[119, 149]	[]	[]	[35665207, 35665237]	[]
562_111	chr17	8210417	8210817	+	1000	319.5	[]	[]	[11.7800665]	[102]	[]	[8210616]
562_1110	chrX	123732942	123733342	+	1000	85.0	[]	[]	[11.665144]	[93]	[]	[123733130]
562_1113	chr17	67784335	67784735	+	1000	84.5	[]	[]	[11.7800665]	[143]	[]	[67784533]
562_1115	chr2	60808455	60808855	+	1000	84.5	[]	[]	[11.665144]	[98]	[]	[60808641]
562_1118	chr1	44819408	44819808	+	1000	84.0	[]	[]	[11.7800665]	[175]	[]	[44819653]
562_1120	chr11	59858036	59858436	+	1000	84.0	[11.665144]	[174]	[]	[]	[59858276]	[]
562_1123	chr19	571044	571444	+	1000	84.0	[]	[]	[11.665144, 11.665144]	[68, 143]	[]	[571200, 571275]
562_1124	chr19	49388058	49388458	+	1000	84.0	[11.665144]	[94]	[5.667835]	[104]	[49388236]	[49388246]
562_1128	chr22	19477642	19478042	+	1000	84.0	[]	[]	[11.665144]	[149]	[]	[19477845]
562_1130	chr1	113759434	113759834	+	1000	83.5	[]	[]	[11.665144]	[70]	[]	[113759589]
562_1132	chr12	68609876	68610276	+	1000	83.5	[]	[]	[11.665144]	[126]	[]	[68610081]
562_1134	chr13	67113462	67113862	+	1000	83.5	[]	[]	[11.665144]	[107]	[]	[67113644]
562_1135	chr19	11815190	11815590	+	1000	83.5	[11.665144, 10.2635145, 11.665144]	[90, 120, 129]	[]	[]	[11815378, 11815408, 11815417]	[]
562_1137	chr2	199910956	199911356	+	1000	83.5	[10.378438]	[149]	[]	[]	[199911164]	[]
562_1138	chr5	80257588	80257988	+	1000	83.5	[10.589524]	[106]	[]	[]	[80257786]	[]
562_1148	chr1	1471423	1471823	+	1000	82.5	[]	[]	[11.665144]	[158]	[]	[1471637]
562_1151	chr11	93783788	93784188	+	1000	82.5	[]	[]	[11.7800665]	[69]	[]	[93783952]
562_1158	chr7	66996408	66996808	+	1000	82.5	[5.570742]	[148]	[]	[]	[66996650]	[]
562_116	chr20	5119188	5119588	+	1000	316.5	[10.589524]	[103]	[11.665144, 9.187896, 10.589524]	[74, 100, 118]	[5119373]	[5119344, 5119370, 5119388]
562_1160	chr9	128881815	128882215	+	1000	82.5	[5.667835, 11.7800665]	[126, 132]	[5.570742]	[91]	[128882026, 128882032]	[128881991]
562_1162	chr1	161540216	161540616	+	1000	82.0	[]	[]	[9.187896]	[112]	[]	[161540400]
562_1163	chr10	27154302	27154702	+	1000	82.0	[5.570742]	[81]	[11.665144]	[76]	[27154474]	[27154469]
562_1166	chr19	52269373	52269773	+	1000	82.0	[]	[]	[10.589524]	[99]	[]	[52269568]
562_1167	chr19	54137230	54137630	+	1000	82.0	[]	[]	[10.704447]	[166]	[]	[54137473]
562_1170	chr22	21629225	21629625	+	1000	82.0	[5.667835]	[101]	[11.7800665]	[81]	[21629419]	[21629399]
562_1177	chr11	86245105	86245505	+	1000	81.5	[11.665144]	[98]	[]	[]	[86245260]	[]
562_118	chr19	43755437	43755837	+	1000	312.5	[9.187896]	[135]	[]	[]	[43755653]	[]
562_1180	chr16	29926268	29926668	+	1000	81.5	[]	[]	[11.665144]	[170]	[]	[29926516]
562_1181	chr16	53099467	53099867	+	1000	81.5	[11.7800665]	[120]	[11.665144]	[147]	[53099659]	[53099686]
562_1185	chr1	154558678	154559078	+	1000	81.0	[]	[]	[11.665144, 5.552912]	[74, 88]	[]	[154558848, 154558862]
562_1203	chr15	99251050	99251450	+	1000	80.5	[]	[]	[11.665144]	[173]	[]	[99251299]
562_1204	chr18	8876921	8877321	+	1000	80.5	[11.665144]	[96]	[]	[]	[8877112]	[]
562_1205	chr19	5803805	5804205	+	1000	80.5	[11.7800665, 5.552912, 11.7800665]	[88, 94, 154]	[]	[]	[5803980, 5803986, 5804046]	[]
562_1206	chr19	48898966	48899366	+	1000	80.5	[11.7800665]	[143]	[]	[]	[48899166]	[]
562_1209	chr8	102579125	102579525	+	1000	80.5	[]	[]	[11.665144]	[99]	[]	[102579323]
562_1215	chr16	30378482	30378882	+	1000	80.0	[6.051324, 11.665144, 6.051324]	[91, 113, 128]	[]	[]	[30378666, 30378688, 30378703]	[]
562_1218	chr20	266629	267029	+	1000	80.0	[11.7800665, 10.589524]	[141, 161]	[9.302818]	[158]	[266838, 266858]	[266855]
562_122	chr7	106774718	106775118	+	1000	308.5	[]	[]	[11.665144]	[94]	[]	[106774894]
562_1222	chr3	45688114	45688514	+	1000	80.0	[]	[]	[10.589524]	[103]	[]	[45688313]
562_1224	chr11	66381962	66382362	+	1000	79.5	[11.665144]	[113]	[]	[]	[66382142]	[]
562_1227	chr16	75122239	75122639	+	1000	79.5	[11.665144]	[125]	[]	[]	[75122453]	[]
562_1228	chr2	86195431	86195831	+	1000	79.5	[10.589524]	[82]	[9.187896]	[79]	[86195605]	[86195602]
562_1231	chr19	13952147	13952547	+	1000	79.0	[11.665144, 10.704447]	[73, 154]	[]	[]	[13952313, 13952394]	[]
562_1233	chr21	44939466	44939866	+	1000	79.0	[10.704447]	[158]	[10.589524]	[127]	[44939689]	[44939658]
562_1234	chr3	146544489	146544889	+	1000	79.0	[]	[]	[11.665144, 9.302818]	[110, 118]	[]	[146544691, 146544699]
562_1239	chr10	12068495	12068895	+	1000	78.5	[11.7800665]	[110]	[]	[]	[12068701]	[]
562_124	chr16	28950672	28951072	+	1000	305.5	[11.665144, 10.589524]	[131, 157]	[6.051324]	[143]	[28950874, 28950900]	[28950886]
562_1244	chr2	44542651	44543051	+	1000	78.5	[11.7800665]	[158]	[]	[]	[44542891]	[]
562_1249	chr16	87317239	87317639	+	1000	78.0	[]	[]	[6.051324]	[103]	[]	[87317409]
562_1252	chr19	9834716	9835116	+	1000	78.0	[11.7800665]	[136]	[5.570742]	[83]	[9834935]	[9834882]
562_1253	chr19	47729809	47730209	+	1000	78.0	[11.7800665]	[134]	[11.665144]	[117]	[47730038]	[47730021]
562_1256	chr6	70394779	70395179	+	1000	78.0	[]	[]	[9.187896]	[105]	[]	[70394972]
562_1264	chr13	37000078	37000478	+	1000	77.5	[5.552912]	[88]	[]	[]	[37000260]	[]
562_1266	chr17	36948582	36948982	+	1000	77.5	[]	[]	[9.187896, 5.570742, 11.665144]	[161, 169, 184]	[]	[36948805, 36948813, 36948828]
562_1271	chrX	24693654	24694054	+	1000	77.5	[]	[]	[9.302818]	[221]	[]	[24693895]
562_1274	chr11	66268247	66268647	+	1000	77.0	[9.302818]	[99]	[]	[]	[66268438]	[]
562_1277	chr19	39435833	39436233	+	1000	77.0	[11.665144]	[157]	[]	[]	[39436071]	[]
562_1278	chr20	31879983	31880383	+	1000	77.0	[11.665144]	[108]	[6.051324]	[86]	[31880160]	[31880138]
562_1279	chr5	82969208	82969608	+	1000	77.0	[11.665144]	[101]	[]	[]	[82969390]	[]
562_1281	chr9	72114352	72114752	+	1000	77.0	[]	[]	[5.552912, 11.7800665, 5.552912, 11.7800665]	[90, 101, 139, 150]	[]	[72114538, 72114549, 72114587, 72114598]
562_1284	chr12	34022260	34022660	+	1000	76.5	[]	[]	[6.051324]	[148]	[]	[34022497]
562_1285	chr16	4425249	4425649	+	1000	76.5	[]	[]	[5.667835]	[206]	[]	[4425473]
562_1297	chr17	19111821	19112221	+	1000	76.0	[11.7800665]	[123]	[]	[]	[19112038]	[]
562_1306	chr3	40309445	40309845	+	1000	76.0	[6.051324]	[149]	[]	[]	[40309643]	[]
562_1308	chr1	24413320	24413720	+	1000	75.5	[]	[]	[11.665144]	[107]	[]	[24413516]
562_131	chr16	2267914	2268314	+	1000	300.5	[11.665144]	[121]	[]	[]	[2268132]	[]
562_1319	chr3	196337472	196337872	+	1000	75.5	[10.378438, 9.187896]	[112, 123]	[]	[]	[196337675, 196337686]	[]
562_132	chr5	37370884	37371284	+	1000	300.5	[9.187896]	[102]	[9.187896, 5.570742]	[118, 139]	[37371078]	[37371094, 37371115]
562_1321	chr9	128724201	128724601	+	1000	75.5	[]	[]	[10.704447]	[143]	[]	[128724432]
562_1323	chr1	121080807	121081207	+	1000	75.0	[11.665144, 5.552912]	[105, 140]	[]	[]	[121080974, 121081009]	[]
562_1328	chr19	3366091	3366491	+	1000	75.0	[]	[]	[5.552912, 10.704447]	[93, 99]	[]	[3366280, 3366286]
562_1334	chr2	119544037	119544437	+	1000	75.0	[]	[]	[11.7800665]	[101]	[]	[119544197]
562_1336	chr4	132344320	132344720	+	1000	75.0	[11.665144]	[120]	[]	[]	[132344533]	[]
562_1338	chr5	43043087	43043487	+	1000	75.0	[]	[]	[10.2635145]	[102]	[]	[43043268]
562_1341	chr7	87875975	87876375	+	1000	75.0	[11.665144, 9.187896]	[110, 187]	[]	[]	[87876145, 87876222]	[]
562_1342	chr7	139360305	139360705	+	1000	75.0	[11.665144]	[125]	[]	[]	[139360518]	[]
562_1343	chr7	149127457	149127857	+	1000	75.0	[5.552912]	[81]	[]	[]	[149127632]	[]
562_1349	chr11	105515828	105516228	+	1000	74.5	[5.552912]	[92]	[]	[]	[105515999]	[]
562_1356	chr22	19291898	19292298	+	1000	74.5	[]	[]	[10.378438]	[114]	[]	[19292086]
562_1357	chr3	43286030	43286430	+	1000	74.5	[11.665144]	[64]	[10.378438]	[104]	[43286187]	[43286227]
562_1358	chr3	152268313	152268713	+	1000	74.5	[11.7800665]	[146]	[]	[]	[152268550]	[]
562_1359	chr5	27220263	27220663	+	1000	74.5	[]	[]	[11.665144]	[96]	[]	[27220456]
562_136	chr1	23980329	23980729	+	1000	290.5	[]	[]	[9.302818, 11.665144]	[104, 200]	[]	[23980482, 23980578]
562_1366	chr11	116772363	116772763	+	1000	74.0	[11.665144]	[103]	[]	[]	[116772565]	[]
562_137	chr1	33036873	33037273	+	1000	290.0	[6.051324, 11.665144]	[86, 143]	[]	[]	[33037049, 33037106]	[]
562_1370	chr6	13575044	13575444	+	1000	74.0	[]	[]	[9.302818]	[71]	[]	[13575213]
562_1379	chr11	61267399	61267799	+	1000	73.5	[]	[]	[11.665144]	[108]	[]	[61267598]
562_1381	chr11	78257011	78257411	+	1000	73.5	[11.7800665]	[132]	[]	[]	[78257236]	[]
562_1383	chr12	132687194	132687594	+	1000	73.5	[5.667835]	[88]	[9.187896]	[65]	[132687377]	[132687354]
562_1389	chr5	123423277	123423677	+	1000	73.5	[]	[]	[11.7800665]	[91]	[]	[123423456]
562_1393	chr1	28518545	28518945	+	1000	73.0	[]	[]	[11.7800665]	[167]	[]	[28518776]
562_1395	chr14	20961175	20961575	+	1000	73.0	[]	[]	[10.589524, 5.570742]	[86, 140]	[]	[20961360, 20961414]
562_1396	chr14	41597618	41598018	+	1000	73.0	[]	[]	[11.665144, 11.665144, 11.665144]	[59, 112, 125]	[]	[41597772, 41597825, 41597838]
562_1397	chr14	96797103	96797503	+	1000	73.0	[]	[]	[6.051324]	[111]	[]	[96797302]
562_1400	chr19	12722478	12722878	+	1000	73.0	[]	[]	[6.051324]	[90]	[]	[12722660]
562_1407	chr12	6944466	6944866	+	1000	72.5	[11.665144, 11.665144, 11.7800665]	[108, 127, 135]	[]	[]	[6944664, 6944683, 6944691]	[]
562_141	chr5	122113145	122113545	+	1000	289.5	[11.665144]	[111]	[]	[]	[122113353]	[]
562_1413	chr19	4815607	4816007	+	1000	72.5	[11.7800665]	[155]	[11.665144]	[133]	[4815858]	[4815836]
562_1414	chr19	47112946	47113346	+	1000	72.5	[11.7800665]	[116]	[]	[]	[47113150]	[]
562_1416	chr6	37048410	37048810	+	1000	72.5	[11.7800665]	[114]	[]	[]	[37048615]	[]
562_1417	chr7	43750419	43750819	+	1000	72.5	[11.665144]	[133]	[]	[]	[43750631]	[]
562_1419	chr12	53324761	53325161	+	1000	72.0	[11.665144]	[126]	[]	[]	[53324976]	[]
562_142	chr2	135876306	135876706	+	1000	289.0	[9.187896]	[124]	[5.570742, 10.589524]	[56, 121]	[135876526]	[135876458, 135876523]
562_1421	chr13	36814522	36814922	+	1000	72.0	[]	[]	[11.7800665]	[159]	[]	[36814746]
562_1444	chr3	9646102	9646502	+	1000	71.5	[]	[]	[5.552912]	[80]	[]	[9646276]
562_1445	chr3	194312828	194313228	+	1000	71.5	[]	[]	[11.7800665]	[122]	[]	[194313044]
562_1447	chr8	144785823	144786223	+	1000	71.5	[6.051324]	[124]	[]	[]	[144786044]	[]
562_1448	chr9	37784845	37785245	+	1000	71.5	[5.667835]	[67]	[5.570742, 5.570742]	[140, 146]	[37785007]	[37785080, 37785086]
562_1451	chr11	86301980	86302380	+	1000	71.0	[]	[]	[9.302818, 9.302818]	[55, 102]	[]	[86302131, 86302178]
562_1453	chr16	396555	396955	+	1000	71.0	[]	[]	[11.7800665]	[91]	[]	[396732]
562_1454	chr16	90022343	90022743	+	1000	71.0	[]	[]	[11.7800665]	[143]	[]	[90022570]
562_1455	chr19	19174987	19175387	+	1000	71.0	[]	[]	[11.665144]	[117]	[]	[19175192]
562_146	chr16	31180660	31181060	+	1000	278.0	[]	[]	[11.665144]	[176]	[]	[31180899]
562_1463	chr5	160119358	160119758	+	1000	71.0	[]	[]	[11.7800665]	[120]	[]	[160119550]
562_1470	chr14	49688034	49688434	+	1000	70.5	[]	[]	[9.187896]	[101]	[]	[49688213]
562_1486	chr20	50475887	50476287	+	1000	70.0	[]	[]	[11.665144]	[98]	[]	[50476059]
562_1488	chr3	51499843	51500243	+	1000	70.0	[10.704447, 11.665144]	[132, 154]	[10.704447, 10.704447, 9.187896]	[88, 118, 129]	[51500066, 51500088]	[51500022, 51500052, 51500063]
562_1491	chr5	177022414	177022814	+	1000	70.0	[]	[]	[6.051324]	[108]	[]	[177022608]
562_1497	chr14	23237787	23238187	+	1000	69.5	[]	[]	[11.665144]	[134]	[]	[23237972]
562_15	chr1	202341892	202342292	+	1000	697.0	[]	[]	[5.667835]	[86]	[]	[202342076]
562_1501	chr19	19134665	19135065	+	1000	69.5	[9.302818]	[71]	[]	[]	[19134824]	[]
562_1513	chr9	128159771	128160171	+	1000	69.5	[]	[]	[11.7800665]	[130]	[]	[128159994]
562_1515	chr1	15833376	15833776	+	1000	69.0	[]	[]	[10.589524]	[133]	[]	[15833590]
562_152	chr19	14418070	14418470	+	1000	275.5	[9.302818]	[139]	[]	[]	[14418303]	[]
562_1520	chr12	56224087	56224487	+	1000	69.0	[6.051324]	[99]	[]	[]	[56224267]	[]
562_1523	chr16	18790176	18790576	+	1000	69.0	[11.7800665]	[124]	[]	[]	[18790368]	[]
562_1526	chr19	35380500	35380900	+	1000	69.0	[10.2635145]	[102]	[]	[]	[35380698]	[]
562_1527	chr20	62875492	62875892	+	1000	69.0	[10.378438]	[109]	[]	[]	[62875684]	[]
562_153	chr1	27914681	27915081	+	1000	274.5	[9.187896]	[111]	[10.589524]	[108]	[27914888]	[27914885]
562_1531	chr3	172129955	172130355	+	1000	69.0	[]	[]	[10.2635145]	[64]	[]	[172130112]
562_1533	chr6	2858017	2858417	+	1000	69.0	[]	[]	[10.378438]	[107]	[]	[2858188]
562_1537	chr7	149128003	149128403	+	1000	69.0	[6.051324]	[193]	[]	[]	[149128253]	[]
562_1542	chr10	5813771	5814171	+	1000	68.5	[]	[]	[11.665144]	[120]	[]	[5813959]
562_1543	chr10	72260617	72261017	+	1000	68.5	[9.187896]	[106]	[]	[]	[72260823]	[]
562_1544	chr10	77712839	77713239	+	1000	68.5	[11.665144]	[182]	[]	[]	[77713070]	[]
562_1545	chr10	77846659	77847059	+	1000	68.5	[]	[]	[11.665144]	[134]	[]	[77846871]
562_1551	chr17	4704240	4704640	+	1000	68.5	[9.187896]	[77]	[]	[]	[4704393]	[]
562_1553	chr18	1508768	1509168	+	1000	68.5	[]	[]	[5.570742]	[116]	[]	[1508959]
562_1561	chr6	147202466	147202866	+	1000	68.5	[10.704447]	[172]	[]	[]	[147202699]	[]
562_1567	chr1	40979620	40980020	+	1000	68.0	[]	[]	[11.7800665]	[174]	[]	[40979866]
562_1575	chr15	89334706	89335106	+	1000	68.0	[11.7800665]	[101]	[]	[]	[89334859]	[]
562_1576	chr16	89489022	89489422	+	1000	68.0	[]	[]	[5.570742]	[167]	[]	[89489270]
562_1584	chr2	191020229	191020629	+	1000	68.0	[5.552912, 11.7800665]	[97, 147]	[]	[]	[191020418, 191020468]	[]
562_1585	chr20	33690037	33690437	+	1000	68.0	[]	[]	[11.665144]	[102]	[]	[33690223]
562_1586	chr22	19627604	19628004	+	1000	68.0	[]	[]	[5.552912]	[121]	[]	[19627785]
562_1589	chr5	40835218	40835618	+	1000	68.0	[6.051324]	[91]	[]	[]	[40835387]	[]
562_159	chr6	34757151	34757551	+	1000	271.0	[]	[]	[11.665144]	[115]	[]	[34757363]
562_1590	chr5	176578294	176578694	+	1000	68.0	[11.665144]	[101]	[]	[]	[176578478]	[]
562_1591	chr7	25862583	25862983	+	1000	68.0	[]	[]	[6.051324]	[154]	[]	[25862805]
562_1600	chr15	28831969	28832369	+	1000	67.5	[]	[]	[6.051324, 9.302818]	[92, 102]	[]	[28832140, 28832150]
562_1603	chr19	52689978	52690378	+	1000	67.5	[11.7800665]	[107]	[]	[]	[52690155]	[]
562_1606	chr20	35541700	35542100	+	1000	67.5	[]	[]	[6.051324]	[79]	[]	[35541864]
562_1608	chr6	155314577	155314977	+	1000	67.5	[6.051324]	[68]	[11.7800665]	[139]	[155314736]	[155314807]
562_1609	chr7	73572761	73573161	+	1000	67.5	[11.665144]	[121]	[]	[]	[73572975]	[]
562_1614	chr16	75432828	75433228	+	1000	67.0	[]	[]	[11.665144]	[146]	[]	[75433044]
562_1618	chr2	177212429	177212829	+	1000	67.0	[]	[]	[11.7800665, 10.589524]	[124, 182]	[]	[177212590, 177212648]
562_1619	chr6	28398668	28399068	+	1000	67.0	[5.552912]	[112]	[]	[]	[28398848]	[]
562_1621	chr7	73738646	73739046	+	1000	67.0	[]	[]	[11.7800665]	[107]	[]	[73738828]
562_1622	chr7	157307902	157308302	+	1000	67.0	[11.7800665]	[106]	[]	[]	[157308101]	[]
562_1623	chr8	132792360	132792760	+	1000	67.0	[]	[]	[11.665144]	[177]	[]	[132792607]
562_1629	chr12	56468331	56468731	+	1000	66.5	[11.7800665]	[128]	[10.704447]	[77]	[56468558]	[56468507]
562_1631	chr15	34224692	34225092	+	1000	66.5	[5.570742]	[84]	[]	[]	[34224876]	[]
562_1632	chr16	9078885	9079285	+	1000	66.5	[11.665144]	[120]	[]	[]	[9079100]	[]
562_1633	chr16	30092463	30092863	+	1000	66.5	[11.665144]	[91]	[]	[]	[30092642]	[]
562_1635	chr17	44138131	44138531	+	1000	66.5	[]	[]	[11.665144]	[120]	[]	[44138337]
562_1637	chr19	55653682	55654082	+	1000	66.5	[11.665144]	[197]	[10.378438]	[181]	[55653887]	[55653871]
562_1644	chr9	112717895	112718295	+	1000	66.5	[]	[]	[11.665144, 5.570742]	[111, 128]	[]	[112718089, 112718106]
562_1654	chr16	88812630	88813030	+	1000	66.0	[]	[]	[11.7800665]	[136]	[]	[88812833]
562_1658	chr3	23944811	23945211	+	1000	66.0	[11.665144]	[107]	[]	[]	[23944992]	[]
562_1666	chr1	187072306	187072706	+	1000	65.5	[]	[]	[11.665144]	[96]	[]	[187072499]
562_1670	chr11	73761175	73761575	+	1000	65.5	[5.667835]	[132]	[]	[]	[73761388]	[]
562_1682	chr8	100150362	100150762	+	1000	65.5	[5.570742]	[112]	[]	[]	[100150571]	[]
562_1683	chr9	137127533	137127933	+	1000	65.5	[11.665144]	[94]	[]	[]	[137127705]	[]
562_1692	chr15	89894093	89894493	+	1000	65.0	[11.7800665]	[104]	[11.7800665]	[145]	[89894270]	[89894311]
562_1693	chr16	18946249	18946649	+	1000	65.0	[11.665144]	[111]	[5.667835]	[172]	[18946438]	[18946499]
562_17	chr12	98516400	98516800	+	1000	680.0	[]	[]	[11.665144]	[139]	[]	[98516638]
562_170	chr7	153413856	153414256	+	1000	260.0	[]	[]	[10.589524]	[74]	[]	[153414011]
562_1701	chr8	55941264	55941664	+	1000	65.0	[]	[]	[6.051324]	[108]	[]	[55941467]
562_1702	chr9	132978421	132978821	+	1000	65.0	[]	[]	[11.7800665]	[104]	[]	[132978599]
562_1707	chr1	248905833	248906233	+	1000	64.5	[11.665144]	[143]	[]	[]	[248906053]	[]
562_1715	chr4	24584418	24584818	+	1000	64.5	[11.665144]	[152]	[5.570742, 6.051324]	[88, 164]	[24584642]	[24584578, 24584654]
562_1725	chr11	77299986	77300386	+	1000	64.0	[]	[]	[11.7800665]	[97]	[]	[77300180]
562_1726	chr12	112387618	112388018	+	1000	64.0	[11.7800665, 5.552912]	[90, 101]	[]	[]	[112387808, 112387819]	[]
562_1727	chr15	40243075	40243475	+	1000	64.0	[11.665144]	[118]	[]	[]	[40243285]	[]
562_1728	chr16	28936332	28936732	+	1000	64.0	[]	[]	[11.7800665]	[91]	[]	[28936502]
562_173	chr8	143545652	143546052	+	1000	259.0	[]	[]	[11.665144]	[100]	[]	[143545843]
562_1730	chr17	44288538	44288938	+	1000	64.0	[11.7800665]	[102]	[]	[]	[44288740]	[]
562_1732	chr17	77324993	77325393	+	1000	64.0	[]	[]	[9.187896]	[96]	[]	[77325188]
562_1734	chr19	16197547	16197947	+	1000	64.0	[11.7800665]	[175]	[]	[]	[16197787]	[]
562_1743	chr8	73356233	73356633	+	1000	64.0	[]	[]	[5.552912, 11.665144]	[69, 89]	[]	[73356388, 73356408]
562_1752	chr18	54269159	54269559	+	1000	63.5	[11.665144]	[105]	[11.7800665]	[116]	[54269361]	[54269372]
562_1756	chr19	52690794	52691194	+	1000	63.5	[10.589524, 11.7800665]	[99, 107]	[]	[]	[52690989, 52690997]	[]
562_176	chr8	2733543	2733943	+	1000	258.5	[]	[]	[11.665144]	[90]	[]	[2733730]
562_1771	chr19	1897470	1897870	+	1000	63.0	[]	[]	[5.570742, 11.7800665]	[99, 150]	[]	[1897634, 1897685]
562_1777	chr4	79210016	79210416	+	1000	63.0	[6.051324]	[78]	[]	[]	[79210186]	[]
562_1781	chrUn_GL000195v1	137781	138181	+	1000	63.0	[6.051324]	[156]	[5.667835]	[169]	[137965]	[137978]
562_1788	chr1	228406721	228407121	+	1000	62.5	[6.051324]	[174]	[]	[]	[228406959]	[]
562_179	chr6	31158250	31158650	+	1000	257.0	[11.7800665, 5.570742]	[95, 125]	[]	[]	[31158432, 31158462]	[]
562_1791	chr17	20801808	20802208	+	1000	62.5	[10.589524]	[122]	[9.302818]	[75]	[20802020]	[20801973]
562_1799	chr2	55167280	55167680	+	1000	62.5	[9.187896]	[148]	[]	[]	[55167511]	[]
562_180	chr7	138439236	138439636	+	1000	257.0	[11.665144]	[110]	[]	[]	[138439436]	[]
562_1801	chr5	164355202	164355602	+	1000	62.5	[]	[]	[11.665144]	[96]	[]	[164355392]
562_1804	chr7	156893444	156893844	+	1000	62.5	[]	[]	[11.7800665]	[96]	[]	[156893636]
562_1806	chr9	132999266	132999666	+	1000	62.5	[11.7800665]	[113]	[]	[]	[132999469]	[]
562_1816	chr22	38982219	38982619	+	1000	62.0	[6.051324]	[127]	[]	[]	[38982419]	[]
562_1820	chr6	31814138	31814538	+	1000	62.0	[9.302818]	[73]	[]	[]	[31814292]	[]
562_1827	chr11	68030320	68030720	+	1000	61.5	[]	[]	[6.051324]	[158]	[]	[68030570]
562_1829	chr14	101315813	101316213	+	1000	61.5	[]	[]	[11.665144]	[136]	[]	[101316015]
