#PeakID(python scan_motif.py ./ENCODE_processed_files/USF2_idr.fa USF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
77_0	chr1	11805975	11806375	+	1000	1225.0	[13.817017, 12.367886]	[96, 119]	[12.61677, 12.827922]	[96, 119]	[11806169, 11806192]	[11806169, 11806192]
77_10071	chr6	11760779	11761179	+	1000	78.0	[8.294456]	[97]	[13.988591]	[97]	[11760972]	[11760972]
77_10073	chr6	28005008	28005408	+	1000	78.0	[11.787619, 6.2609296]	[121, 129]	[6.3357368]	[121]	[28005215, 28005223]	[28005215]
77_10074	chr6	37191966	37192366	+	1000	78.0	[8.54334]	[192]	[14.977686]	[192]	[37192197]	[37192197]
77_10075	chr6	42017206	42017606	+	1000	78.0	[]	[]	[9.334596]	[91]	[]	[42017395]
77_10076	chr6	43885590	43885990	+	1000	78.0	[16.90268]	[162]	[11.66858]	[162]	[43885817]	[43885817]
77_10078	chr6	111483266	111483666	+	1000	78.0	[]	[]	[8.593608]	[99]	[]	[111483452]
77_10079	chr6	135180389	135180789	+	1000	78.0	[13.838806]	[74]	[7.6297903]	[74]	[135180563]	[135180563]
77_1008	chr4	3756329	3756729	+	1000	485.0	[13.988545]	[111]	[8.013387]	[111]	[3756535]	[3756535]
77_10080	chr6	139374595	139374995	+	1000	78.0	[6.9717116]	[106]	[7.2139645]	[106]	[139374794]	[139374794]
77_10081	chr7	3067246	3067646	+	1000	78.0	[11.81872]	[100]	[7.5426154]	[100]	[3067441]	[3067441]
77_10082	chr7	26074933	26075333	+	1000	78.0	[12.827876]	[125]	[12.086817]	[125]	[26075147]	[26075147]
77_10083	chr7	26385245	26385645	+	1000	78.0	[8.013387]	[98]	[13.988545]	[98]	[26385440]	[26385440]
77_10086	chr7	112481833	112482233	+	1000	78.0	[12.776714]	[103]	[6.5846214]	[103]	[112482036]	[112482036]
77_10087	chr7	150405090	150405490	+	1000	78.0	[11.603561]	[130]	[]	[]	[150405313]	[]
77_10089	chr7	157124616	157125016	+	1000	78.0	[7.777689]	[100]	[7.3176527]	[100]	[157124815]	[157124815]
77_1009	chr4	99894226	99894626	+	1000	485.0	[9.467608]	[91]	[14.94396]	[91]	[99894414]	[99894414]
77_10090	chr8	16628371	16628771	+	1000	78.0	[11.858298]	[117]	[10.415798]	[117]	[16628578]	[16628578]
77_10091	chr8	85358490	85358890	+	1000	78.0	[9.743587]	[105]	[13.777439]	[105]	[85358687]	[85358687]
77_10092	chr8	127859833	127860233	+	1000	78.0	[6.5290837]	[111]	[]	[]	[127860027]	[]
77_10093	chr8	141032020	141032420	+	1000	78.0	[8.457079]	[106]	[9.657327]	[106]	[141032221]	[141032221]
77_10095	chr9	96449827	96450227	+	1000	78.0	[10.028605, 10.378852]	[92, 97]	[9.725949, 10.432654]	[92, 97]	[96450013, 96450018]	[96450013, 96450018]
77_10096	chr9	98240340	98240740	+	1000	78.0	[8.294456]	[115]	[13.988591]	[115]	[98240555]	[98240555]
77_10097	chr9	127225266	127225666	+	1000	78.0	[7.3176527]	[98]	[7.777689]	[98]	[127225444]	[127225444]
77_10098	chr9	129206434	129206834	+	1000	78.0	[16.90268]	[99]	[7.1628027, 11.66858]	[80, 99]	[129206627]	[129206608, 129206627]
77_101	chr17	7234389	7234789	+	1000	913.0	[13.541038, 13.783291, 7.5426154]	[101, 120, 154]	[13.783291, 13.541038, 11.81872]	[101, 120, 154]	[7234581, 7234600, 7234634]	[7234581, 7234600, 7234634]
77_1010	chr9	129036318	129036718	+	1000	485.0	[11.66858]	[94]	[16.90268]	[94]	[129036508]	[129036508]
77_10108	chr9	131122825	131123225	+	1000	78.0	[6.724795]	[87]	[7.142891]	[87]	[131122987]	[131122987]
77_1011	chr11	65873607	65874007	+	1000	484.0	[10.218359]	[97]	[8.637897]	[97]	[65873801]	[65873801]
77_10110	chr9	133133269	133133669	+	1000	78.0	[11.616045]	[121]	[10.658051, 8.414281]	[121, 133]	[133133485]	[133133485, 133133497]
77_10111	chr9	133328888	133329288	+	1000	78.0	[8.637897, 9.744501]	[90, 99]	[10.218359, 10.477165]	[90, 99]	[133329068, 133329077]	[133329068, 133329077]
77_10112	chrX	48798318	48798718	+	1000	78.0	[8.754446]	[126]	[13.247486]	[126]	[48798532]	[48798532]
77_10113	chrX	68498779	68499179	+	1000	78.0	[7.5249777]	[118]	[8.069887]	[118]	[68498977]	[68498977]
77_10114	chr1	7541532	7541932	+	1000	77.0	[13.541038]	[101]	[13.783291]	[101]	[7541730]	[7541730]
77_10118	chr1	22908918	22909318	+	1000	77.0	[10.403315]	[110]	[6.829499, 7.938131]	[110, 150]	[22909112]	[22909112, 22909152]
77_1012	chr12	55728945	55729345	+	1000	484.0	[13.988591, 10.691777]	[62, 140]	[8.294456, 10.691777]	[62, 140]	[55729104, 55729182]	[55729104, 55729182]
77_10120	chr1	26078491	26078891	+	1000	77.0	[6.5390077, 6.324625]	[104, 127]	[6.2967544]	[104]	[26078694, 26078717]	[26078694]
77_10122	chr1	33275266	33275666	+	1000	77.0	[9.2292185, 6.638809]	[95, 115]	[6.9451246, 8.107944, 6.404103]	[86, 95, 115]	[33275455, 33275475]	[33275446, 33275455, 33275475]
77_10125	chr1	45802682	45803082	+	1000	77.0	[]	[]	[6.553876]	[106]	[]	[45802881]
77_10126	chr1	54952967	54953367	+	1000	77.0	[9.657327]	[128]	[8.457079]	[128]	[54953183]	[54953183]
77_10127	chr1	58786864	58787264	+	1000	77.0	[8.54334]	[107]	[14.977686]	[107]	[58787064]	[58787064]
77_10128	chr1	108073642	108074042	+	1000	77.0	[8.490806]	[101]	[8.733058]	[101]	[108073836]	[108073836]
77_1013	chr14	61559603	61560003	+	1000	484.0	[11.66858]	[96]	[16.90268, 7.583386]	[96, 120]	[61559799]	[61559799, 61559823]
77_10131	chr1	154999681	155000081	+	1000	77.0	[6.7885485]	[106]	[6.7876997]	[106]	[154999882]	[154999882]
77_10132	chr1	220431879	220432279	+	1000	77.0	[8.882053, 10.902928]	[93, 128]	[10.307449, 9.242645]	[93, 128]	[220432055, 220432090]	[220432055, 220432090]
77_10133	chr1	228082062	228082462	+	1000	77.0	[]	[]	[6.5631666]	[114]	[]	[228082270]
77_10134	chr1	229572246	229572646	+	1000	77.0	[12.678137]	[111]	[11.70322]	[111]	[229572449]	[229572449]
77_10135	chr1	230642194	230642594	+	1000	77.0	[6.369463]	[94]	[10.863351]	[94]	[230642358]	[230642358]
77_10136	chr10	30542306	30542706	+	1000	77.0	[7.283927]	[131]	[8.701957]	[131]	[30542520]	[30542520]
77_10137	chr10	43204004	43204404	+	1000	77.0	[7.777689]	[106]	[7.3176527]	[106]	[43204209]	[43204209]
77_10138	chr10	49300467	49300867	+	1000	77.0	[8.253789]	[115]	[]	[]	[49300672]	[]
77_1014	chr6	166586736	166587136	+	1000	484.0	[16.90268]	[107]	[11.66858]	[107]	[166586941]	[166586941]
77_10140	chr11	68043363	68043763	+	1000	77.0	[6.712904]	[117]	[7.0931196]	[117]	[68043580]	[68043580]
77_10141	chr11	78290262	78290662	+	1000	77.0	[7.689707]	[118]	[13.304022]	[118]	[78290463]	[78290463]
77_10142	chr11	78673240	78673640	+	1000	77.0	[13.541038, 6.5756316]	[105, 122]	[13.783291]	[105]	[78673443, 78673460]	[78673443]
77_10145	chr12	55025522	55025922	+	1000	77.0	[9.502248]	[85]	[10.719419, 11.880088]	[85, 124]	[55025702]	[55025702, 55025741]
77_10146	chr12	108519568	108519968	+	1000	77.0	[13.018968]	[96]	[6.342368]	[96]	[108519758]	[108519758]
77_10147	chr12	125292693	125293093	+	1000	77.0	[11.66858, 6.5196033]	[109, 126]	[16.90268]	[109]	[125292891, 125292908]	[125292891]
77_10148	chr12	129045223	129045623	+	1000	77.0	[8.754446]	[108]	[13.247486]	[108]	[129045416]	[129045416]
77_10149	chr12	130669232	130669632	+	1000	77.0	[6.864139]	[89]	[6.178773]	[89]	[130669412]	[130669412]
77_1015	chr17	38748277	38748677	+	1000	483.0	[10.902928]	[87]	[9.242645]	[87]	[38748460]	[38748460]
77_10150	chr12	132167697	132168097	+	1000	77.0	[9.242645]	[82]	[10.902928]	[82]	[132167863]	[132167863]
77_10152	chr14	50845102	50845502	+	1000	77.0	[14.977686]	[107]	[8.54334]	[107]	[50845308]	[50845308]
77_10153	chr14	64112956	64113356	+	1000	77.0	[13.541038]	[125]	[13.783291]	[125]	[64113172]	[64113172]
77_10154	chr14	96746102	96746502	+	1000	77.0	[15.742009]	[114]	[15.742009]	[114]	[96746316]	[96746316]
77_10155	chr14	96780482	96780882	+	1000	77.0	[]	[]	[12.029826]	[126]	[]	[96780695]
77_10156	chr14	100025193	100025593	+	1000	77.0	[10.691777]	[115]	[10.691777]	[115]	[100025408]	[100025408]
77_10157	chr15	63469234	63469634	+	1000	77.0	[13.817017]	[104]	[12.61677]	[104]	[63469425]	[63469425]
77_10158	chr15	89566926	89567326	+	1000	77.0	[14.977686]	[106]	[8.54334, 6.2918677]	[106, 124]	[89567123]	[89567123, 89567141]
77_10159	chr15	90200473	90200873	+	1000	77.0	[8.107944]	[90]	[9.2292185]	[90]	[90200661]	[90200661]
77_1016	chr21	44817909	44818309	+	1000	483.0	[12.61677]	[110]	[13.817017]	[110]	[44818119]	[44818119]
77_10160	chr15	91033053	91033453	+	1000	77.0	[6.9198985]	[120]	[]	[]	[91033249]	[]
77_10161	chr16	336230	336630	+	1000	77.0	[10.658051]	[108]	[11.616045]	[108]	[336438]	[336438]
77_10164	chr16	6103571	6103971	+	1000	77.0	[16.90268]	[92]	[11.66858]	[92]	[6103760]	[6103760]
77_10165	chr16	8126325	8126725	+	1000	77.0	[14.94396]	[92]	[9.467608]	[92]	[8126515]	[8126515]
77_10166	chr16	58658680	58659080	+	1000	77.0	[7.309894]	[99]	[]	[]	[58658877]	[]
77_10167	chr16	83952911	83953311	+	1000	77.0	[6.185811]	[73]	[]	[]	[83953081]	[]
77_10168	chr16	87114846	87115246	+	1000	77.0	[8.374634]	[109]	[]	[]	[87115052]	[]
77_10169	chr16	87233850	87234250	+	1000	77.0	[8.604708]	[92]	[12.863889, 8.444596]	[92, 101]	[87234038]	[87234038, 87234047]
77_1017	chr5	138632966	138633366	+	1000	483.0	[8.54334, 6.5430913]	[92, 151]	[14.977686]	[92]	[138633155, 138633214]	[138633155]
77_10170	chr16	90022407	90022807	+	1000	77.0	[9.386169]	[117]	[]	[]	[90022614]	[]
77_10172	chr17	17352459	17352859	+	1000	77.0	[8.457079, 7.202008, 11.66858]	[114, 147, 162]	[9.657327, 8.4878025, 16.90268]	[114, 147, 162]	[17352654, 17352687, 17352702]	[17352654, 17352687, 17352702]
77_10173	chr17	39200437	39200837	+	1000	77.0	[9.942381]	[157]	[9.804418]	[157]	[39200687]	[39200687]
77_10174	chr17	42042952	42043352	+	1000	77.0	[12.61677]	[95]	[13.817017]	[95]	[42043135]	[42043135]
77_10175	chr17	45963874	45964274	+	1000	77.0	[8.457079]	[103]	[9.657327]	[103]	[45964070]	[45964070]
77_10176	chr17	48209983	48210383	+	1000	77.0	[8.329096]	[105]	[9.76405]	[105]	[48210183]	[48210183]
77_10177	chr17	57940230	57940630	+	1000	77.0	[12.063598]	[91]	[]	[]	[57940414]	[]
77_10178	chr17	61443413	61443813	+	1000	77.0	[7.3176527]	[108]	[7.777689]	[108]	[61443621]	[61443621]
77_1018	chr15	74843114	74843514	+	1000	482.0	[]	[]	[7.114472]	[80]	[]	[74843293]
77_10180	chr17	79294505	79294905	+	1000	77.0	[6.712904]	[129]	[7.0931196]	[129]	[79294726]	[79294726]
77_10182	chr18	35507588	35507988	+	1000	77.0	[7.6297903]	[92]	[13.838806]	[92]	[35507779]	[35507779]
77_10185	chr19	19865610	19866010	+	1000	77.0	[]	[]	[7.6927557]	[124]	[]	[19865832]
77_10187	chr19	41264102	41264502	+	1000	77.0	[8.287579]	[146]	[]	[]	[41264319]	[]
77_10189	chr19	55160533	55160933	+	1000	77.0	[]	[]	[6.2152076]	[121]	[]	[55160744]
77_1019	chr3	134485812	134486212	+	1000	482.0	[9.744501]	[103]	[10.477165]	[103]	[134486011]	[134486011]
77_10190	chr2	62579404	62579804	+	1000	77.0	[8.54334]	[87]	[14.977686]	[87]	[62579587]	[62579587]
77_10192	chr2	111983594	111983994	+	1000	77.0	[10.902928]	[112]	[9.242645]	[112]	[111983787]	[111983787]
77_10193	chr2	132521011	132521411	+	1000	77.0	[9.242645]	[112]	[10.902928]	[112]	[132521216]	[132521216]
77_10194	chr2	144508477	144508877	+	1000	77.0	[8.069922]	[106]	[12.923806]	[106]	[144508681]	[144508681]
77_10195	chr2	182672774	182673174	+	1000	77.0	[6.354525, 13.783291, 7.5185666]	[91, 113, 145]	[13.541038, 7.004728]	[113, 145]	[182672946, 182672968, 182673000]	[182672968, 182673000]
77_10197	chr2	223611067	223611467	+	1000	77.0	[6.2298284, 13.018968]	[79, 97]	[6.342368, 6.32848]	[97, 135]	[223611246, 223611264]	[223611264, 223611302]
77_10198	chr2	231589099	231589499	+	1000	77.0	[]	[]	[11.880088]	[106]	[]	[231589288]
77_10199	chr2	241665308	241665708	+	1000	77.0	[8.497726]	[128]	[8.497726]	[128]	[241665529]	[241665529]
77_102	chr16	58684567	58684967	+	1000	912.0	[9.304013, 9.709861]	[83, 98]	[8.789132, 14.701707]	[83, 98]	[58684749, 58684764]	[58684749, 58684764]
77_1020	chr1	39167841	39168241	+	1000	481.0	[11.231717]	[94]	[8.848328]	[94]	[39168033]	[39168033]
77_10200	chr20	4815009	4815409	+	1000	77.0	[7.4987073, 15.742009]	[97, 118]	[6.953123, 15.742009]	[97, 118]	[4815165, 4815186]	[4815165, 4815186]
77_10201	chr20	36183241	36183641	+	1000	77.0	[6.403372]	[103]	[]	[]	[36183434]	[]
77_10202	chr20	43141373	43141773	+	1000	77.0	[9.778227]	[104]	[9.552897]	[104]	[43141572]	[43141572]
77_10203	chr20	49766982	49767382	+	1000	77.0	[6.4599075, 12.029826, 8.110693]	[75, 114, 153]	[]	[]	[49767142, 49767181, 49767220]	[]
77_10204	chr21	32728250	32728650	+	1000	77.0	[6.4237375]	[86]	[]	[]	[32728430]	[]
77_10205	chr21	36589308	36589708	+	1000	77.0	[]	[]	[11.322493]	[112]	[]	[36589510]
77_1021	chr1	153967167	153967567	+	1000	481.0	[12.61677]	[96]	[13.817017]	[96]	[153967362]	[153967362]
77_10212	chr22	21990556	21990956	+	1000	77.0	[6.5390077, 10.333352]	[117, 157]	[6.2967544]	[117]	[21990752, 21990792]	[21990752]
77_10216	chr22	23168442	23168842	+	1000	77.0	[]	[]	[12.029826]	[146]	[]	[23168660]
77_1022	chr11	73983381	73983781	+	1000	481.0	[9.913788]	[101]	[8.712692]	[101]	[73983580]	[73983580]
77_10222	chr22	35575337	35575737	+	1000	77.0	[8.54334]	[117]	[14.977686]	[117]	[35575541]	[35575541]
77_10223	chr22	37176687	37177087	+	1000	77.0	[8.637897]	[94]	[10.218359]	[94]	[37176877]	[37176877]
77_10225	chr3	9552162	9552562	+	1000	77.0	[6.3588653]	[87]	[]	[]	[9552343]	[]
77_10226	chr3	38046839	38047239	+	1000	77.0	[13.541038]	[110]	[13.783291]	[110]	[38047046]	[38047046]
77_10227	chr3	41848730	41849130	+	1000	77.0	[14.977686]	[106]	[8.54334]	[106]	[41848933]	[41848933]
77_10228	chr3	44761522	44761922	+	1000	77.0	[]	[]	[6.1674156]	[90]	[]	[44761709]
77_1023	chr14	91114414	91114814	+	1000	481.0	[7.689707]	[94]	[13.304022]	[94]	[91114607]	[91114607]
77_10230	chr3	51941710	51942110	+	1000	77.0	[9.702682]	[94]	[10.442892]	[94]	[51941902]	[51941902]
77_10231	chr3	112776096	112776496	+	1000	77.0	[9.272999, 11.582319]	[75, 117]	[6.647356, 11.582319]	[75, 117]	[112776256, 112776298]	[112776256, 112776298]
77_10232	chr3	150412473	150412873	+	1000	77.0	[7.8195086]	[98]	[7.3519254]	[98]	[150412662]	[150412662]
77_10233	chr3	185851953	185852353	+	1000	77.0	[14.977686]	[113]	[8.54334]	[113]	[185852162]	[185852162]
77_10234	chr4	53476576	53476976	+	1000	77.0	[9.743587]	[91]	[13.777439]	[91]	[53476766]	[53476766]
77_10235	chr4	177256124	177256524	+	1000	77.0	[12.61677]	[94]	[13.817017]	[94]	[177256318]	[177256318]
77_10237	chr5	35048950	35049350	+	1000	77.0	[7.496406, 9.885845]	[93, 110]	[7.7141895, 10.869158]	[93, 110]	[35049132, 35049149]	[35049132, 35049149]
77_10239	chr5	60482274	60482674	+	1000	77.0	[14.977686]	[97]	[8.54334]	[97]	[60482467]	[60482467]
77_1024	chr17	55238279	55238679	+	1000	481.0	[12.827922]	[104]	[12.367886]	[104]	[55238478]	[55238478]
77_10240	chr5	157284803	157285203	+	1000	77.0	[15.742009]	[120]	[15.742009, 7.111437]	[120, 139]	[157285012]	[157285012, 157285031]
77_10241	chr5	157291385	157291785	+	1000	77.0	[6.438376, 7.1963696, 7.5990453, 6.445126]	[114, 125, 152, 166]	[6.680629, 6.666873, 8.312523]	[114, 125, 166]	[157291580, 157291591, 157291618, 157291632]	[157291580, 157291591, 157291632]
77_10242	chr5	158686242	158686642	+	1000	77.0	[12.61677]	[118]	[13.817017]	[118]	[158686439]	[158686439]
77_10243	chr5	173671099	173671499	+	1000	77.0	[]	[]	[8.655703, 6.3005075]	[106, 125]	[]	[173671305, 173671324]
77_10244	chr5	173858596	173858996	+	1000	77.0	[10.658051]	[92]	[11.616045]	[92]	[173858785]	[173858785]
77_10245	chr6	3195563	3195963	+	1000	77.0	[8.069922]	[93]	[12.923806]	[93]	[3195753]	[3195753]
77_10246	chr6	14449772	14450172	+	1000	77.0	[10.477165]	[108]	[9.744501]	[108]	[14449979]	[14449979]
77_10248	chr6	27761355	27761755	+	1000	77.0	[8.329096]	[101]	[9.76405]	[101]	[27761548]	[27761548]
77_1025	chr19	12938131	12938531	+	1000	481.0	[11.66858]	[93]	[16.90268]	[93]	[12938322]	[12938322]
77_10252	chr7	4670775	4671175	+	1000	77.0	[11.66858]	[125]	[16.90268]	[125]	[4670992]	[4670992]
77_10253	chr7	66003081	66003481	+	1000	77.0	[9.657327]	[108]	[8.457079]	[108]	[66003282]	[66003282]
77_10257	chr7	105664795	105665195	+	1000	77.0	[10.389888]	[82]	[]	[]	[105664959]	[]
77_10258	chr7	152030071	152030471	+	1000	77.0	[8.368528]	[85]	[8.211823]	[85]	[152030256]	[152030256]
77_10259	chr8	2181821	2182221	+	1000	77.0	[6.178773, 7.283927]	[62, 109]	[6.864139, 8.701957]	[62, 109]	[2181974, 2182021]	[2181974, 2182021]
77_1026	chrX	71365764	71366164	+	1000	481.0	[13.817017]	[99]	[12.61677]	[99]	[71365958]	[71365958]
77_10260	chr8	11622765	11623165	+	1000	77.0	[7.1518536]	[100]	[10.518556]	[100]	[11622955]	[11622955]
77_10261	chr8	78876808	78877208	+	1000	77.0	[9.885845]	[88]	[10.869158]	[88]	[78876992]	[78876992]
77_10262	chr8	94760635	94761035	+	1000	77.0	[]	[]	[9.862626]	[94]	[]	[94760826]
77_10263	chr8	101314338	101314738	+	1000	77.0	[6.5390077]	[106]	[7.8735733, 6.2967544]	[56, 106]	[101314539]	[101314489, 101314539]
