#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F3_idr.fa E2F3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
227_10333	chr15	72474466	72474866	+	1000	37.5	[6.425717]	[102]	[7.6141095]	[100]	[72474635]	[72474633]
227_10334	chr15	72796724	72797124	+	1000	37.5	[]	[]	[8.259437, 6.425717]	[156, 200]	[]	[72796917, 72796961]
227_10339	chr16	96854	97254	+	1000	37.5	[6.425717]	[179]	[]	[]	[97105]	[]
227_10343	chr16	4350841	4351241	+	1000	37.5	[7.6141095]	[63]	[7.071043]	[126]	[4350995]	[4351058]
227_10344	chr16	11797137	11797537	+	1000	37.5	[8.259437, 6.425717]	[128, 199]	[7.071043, 6.425717]	[143, 197]	[11797293, 11797364]	[11797308, 11797362]
227_10362	chr17	27529302	27529702	+	1000	37.5	[]	[]	[7.071043]	[179]	[]	[27529517]
227_1037	chr17	42744988	42745388	+	1000	81.5	[]	[]	[7.071043]	[89]	[]	[42745150]
227_10371	chr17	59892973	59893373	+	1000	37.5	[7.071043, 8.259437]	[75, 130]	[]	[]	[59893147, 59893202]	[]
227_1038	chr17	82098482	82098882	+	1000	81.5	[6.5268717]	[158]	[]	[]	[82098697]	[]
227_10380	chr18	23453060	23453460	+	1000	37.5	[6.5268717]	[198]	[]	[]	[23453269]	[]
227_10382	chr18	76822780	76823180	+	1000	37.5	[]	[]	[7.071043]	[157]	[]	[76822978]
227_10391	chr19	12956868	12957268	+	1000	37.5	[7.6141095]	[86]	[]	[]	[12957026]	[]
227_10392	chr19	14118196	14118596	+	1000	37.5	[]	[]	[6.425717]	[117]	[]	[14118357]
227_10397	chr19	18279367	18279767	+	1000	37.5	[6.425717, 6.425717]	[125, 157]	[]	[]	[18279558, 18279590]	[]
227_10408	chr2	26412129	26412529	+	1000	37.5	[6.425717]	[156]	[7.6141095]	[154]	[26412323]	[26412321]
227_10415	chr20	381617	382017	+	1000	37.5	[7.6141095]	[72]	[]	[]	[381782]	[]
227_10418	chr20	32762353	32762753	+	1000	37.5	[7.071043]	[124]	[]	[]	[32762521]	[]
227_10426	chr21	29024595	29024995	+	1000	37.5	[]	[]	[6.5268717]	[176]	[]	[29024846]
227_10427	chr21	38839827	38840227	+	606	37.5	[]	[]	[6.425717]	[241]	[]	[38840076]
227_10438	chr22	20077228	20077628	+	1000	37.5	[6.425717]	[177]	[]	[]	[20077461]	[]
227_10443	chr22	20277324	20277724	+	1000	37.5	[7.071043]	[162]	[]	[]	[20277553]	[]
227_10446	chr22	20449877	20450277	+	1000	37.5	[]	[]	[6.425717]	[78]	[]	[20450046]
227_1047	chr1	33036734	33037134	+	1000	81.0	[]	[]	[6.5268717]	[210]	[]	[33036959]
227_10478	chr3	172129946	172130346	+	1000	37.5	[]	[]	[7.071043]	[114]	[]	[172130113]
227_10486	chr4	48483405	48483805	+	995	37.5	[6.425717, 8.259437]	[139, 188]	[6.425717]	[205]	[48483557, 48483606]	[48483623]
227_10497	chr5	138542940	138543340	+	1000	37.5	[7.071043]	[151]	[]	[]	[138543115]	[]
227_10501	chr5	181246353	181246753	+	1000	37.5	[]	[]	[7.071043]	[137]	[]	[181246562]
227_1051	chr10	68900643	68901043	+	1000	81.0	[7.6141095, 8.259437]	[96, 135]	[7.6141095]	[94]	[68900809, 68900848]	[68900807]
227_10513	chr6	41545918	41546318	+	1000	37.5	[]	[]	[7.071043]	[157]	[]	[41546104]
227_10518	chr6	139135735	139136135	+	956	37.5	[7.071043]	[81]	[]	[]	[139135916]	[]
227_10521	chr7	65038282	65038682	+	590	37.5	[8.259437]	[129]	[]	[]	[65038494]	[]
227_1053	chr15	75201806	75202206	+	1000	81.0	[8.259437]	[134]	[6.425717]	[144]	[75202037]	[75202047]
227_10530	chr7	131556186	131556586	+	1000	37.5	[6.425717]	[88]	[]	[]	[131556341]	[]
227_10534	chr8	9150380	9150780	+	1000	37.5	[]	[]	[7.6141095]	[97]	[]	[9150548]
227_1054	chr16	8112596	8112996	+	1000	81.0	[7.6141095]	[66]	[6.425717, 7.6141095]	[64, 105]	[8112755]	[8112753, 8112794]
227_10546	chr9	35914351	35914751	+	1000	37.5	[6.425717]	[217]	[6.425717]	[215]	[35914582]	[35914580]
227_1055	chr2	27086420	27086820	+	1000	81.0	[]	[]	[8.259437]	[125]	[]	[27086644]
227_10558	chrX	40735621	40736021	+	1000	37.5	[8.259437]	[178]	[]	[]	[40735868]	[]
227_10566	chr1	6246598	6246998	+	1000	37.0	[]	[]	[8.259437]	[170]	[]	[6246842]
227_1057	chr21	39183260	39183660	+	1000	81.0	[8.259437, 7.6141095]	[66, 86]	[8.259437]	[123]	[39183423, 39183443]	[39183480]
227_10574	chr1	22285438	22285838	+	1000	37.0	[6.425717]	[135]	[]	[]	[22285593]	[]
227_10587	chr1	107057165	107057565	+	1000	37.0	[]	[]	[6.425717]	[138]	[]	[107057322]
227_10593	chr1	146038068	146038468	+	1000	37.0	[6.425717]	[122]	[7.6141095]	[120]	[146038278]	[146038276]
227_10608	chr1	207807787	207808187	+	953	37.0	[]	[]	[6.425717]	[84]	[]	[207807967]
227_10611	chr1	236395766	236396166	+	1000	37.0	[]	[]	[7.071043]	[78]	[]	[236395925]
227_10618	chr10	22321171	22321571	+	1000	37.0	[8.259437]	[157]	[7.6141095]	[119]	[22321369]	[22321331]
227_1062	chr3	6507557	6507957	+	1000	81.0	[]	[]	[8.259437, 8.259437]	[89, 100]	[]	[6507745, 6507756]
227_10620	chr10	30434435	30434835	+	1000	37.0	[6.425717]	[135]	[]	[]	[30434636]	[]
227_10621	chr10	37976154	37976554	+	1000	37.0	[6.425717]	[118]	[7.6141095]	[92]	[37976362]	[37976336]
227_10632	chr11	6234407	6234807	+	914	37.0	[6.425717]	[188]	[]	[]	[6234653]	[]
227_10637	chr11	61161325	61161725	+	1000	37.0	[]	[]	[6.425717, 7.6141095]	[100, 142]	[]	[61161512, 61161554]
227_1064	chr7	50450136	50450536	+	1000	81.0	[]	[]	[7.6141095]	[208]	[]	[50450382]
227_10645	chr11	110092942	110093342	+	1000	37.0	[7.071043]	[85]	[]	[]	[110093121]	[]
227_10647	chr11	118620944	118621344	+	1000	37.0	[]	[]	[8.259437]	[179]	[]	[118621192]
227_10654	chr12	57865154	57865554	+	1000	37.0	[]	[]	[8.259437, 8.259437]	[72, 134]	[]	[57865310, 57865372]
227_10656	chr12	102313192	102313592	+	781	37.0	[]	[]	[7.071043]	[73]	[]	[102313346]
227_10657	chr12	109714042	109714442	+	1000	37.0	[]	[]	[7.071043, 7.071043]	[138, 156]	[]	[109714201, 109714219]
227_10668	chr14	50532254	50532654	+	1000	37.0	[]	[]	[8.259437]	[145]	[]	[50532473]
227_10669	chr14	50668238	50668638	+	1000	37.0	[8.259437]	[137]	[]	[]	[50668429]	[]
227_10670	chr14	64503571	64503971	+	1000	37.0	[]	[]	[6.425717, 7.6141095, 8.259437]	[84, 116, 126]	[]	[64503736, 64503768, 64503778]
227_10671	chr14	68763006	68763406	+	1000	37.0	[]	[]	[8.259437]	[128]	[]	[68763225]
227_10673	chr14	102086877	102087277	+	1000	37.0	[6.425717]	[85]	[]	[]	[102087048]	[]
227_10674	chr15	22837935	22838335	+	1000	37.0	[8.259437]	[92]	[7.6141095]	[130]	[22838118]	[22838156]
227_10681	chr15	73633317	73633717	+	1000	37.0	[7.6141095]	[108]	[8.259437]	[57]	[73633522]	[73633471]
227_10682	chr15	74614692	74615092	+	1000	37.0	[6.425717, 7.6141095]	[109, 132]	[]	[]	[74614884, 74614907]	[]
227_10686	chr16	622368	622768	+	1000	37.0	[7.6141095]	[151]	[6.425717]	[149]	[622567]	[622565]
227_10687	chr16	1244875	1245275	+	1000	37.0	[7.6141095]	[172]	[7.071043]	[168]	[1245103]	[1245099]
227_10688	chr16	2663867	2664267	+	900	37.0	[]	[]	[8.259437]	[192]	[]	[2664111]
227_10693	chr16	24729544	24729944	+	1000	37.0	[7.071043]	[91]	[6.425717]	[115]	[24729714]	[24729738]
227_10695	chr16	28936294	28936694	+	1000	37.0	[]	[]	[8.259437]	[135]	[]	[28936503]
227_1070	chr1	144412555	144412955	+	1000	80.5	[]	[]	[7.6141095]	[91]	[]	[144412726]
227_10700	chr16	58487677	58488077	+	1000	37.0	[6.425717]	[142]	[7.6141095]	[114]	[58487890]	[58487862]
227_10701	chr16	67833715	67834115	+	1000	37.0	[]	[]	[8.259437, 8.259437]	[117, 152]	[]	[67833911, 67833946]
227_10707	chr16	87493110	87493510	+	1000	37.0	[]	[]	[8.259437]	[161]	[]	[87493285]
227_10709	chr16	89926247	89926647	+	883	37.0	[7.6141095]	[164]	[]	[]	[89926497]	[]
227_10724	chr18	839317	839717	+	1000	37.0	[6.425717, 8.259437]	[123, 167]	[]	[]	[839512, 839556]	[]
227_1073	chr10	45000727	45001127	+	1000	80.5	[6.425717, 8.259437]	[101, 137]	[8.259437]	[172]	[45000899, 45000935]	[45000970]
227_10731	chr19	1897451	1897851	+	735	37.0	[]	[]	[6.5268717, 8.259437]	[138, 189]	[]	[1897635, 1897686]
227_10745	chr2	28751981	28752381	+	1000	37.0	[8.259437]	[190]	[]	[]	[28752195]	[]
227_10750	chr2	64988623	64989023	+	1000	37.0	[8.259437]	[123]	[6.5268717]	[60]	[64988837]	[64988774]
227_10751	chr2	68679579	68679979	+	1000	37.0	[7.071043]	[54]	[]	[]	[68679732]	[]
227_10752	chr2	73385500	73385900	+	1000	37.0	[7.071043]	[59]	[8.259437, 7.6141095]	[99, 111]	[73385659]	[73385699, 73385711]
227_10754	chr2	119679070	119679470	+	1000	37.0	[8.259437]	[76]	[]	[]	[119679242]	[]
227_10757	chr2	174395720	174396120	+	920	37.0	[7.071043]	[101]	[6.425717]	[97]	[174395885]	[174395881]
227_1076	chr10	79347325	79347725	+	1000	80.5	[7.6141095]	[116]	[8.259437, 6.425717, 8.259437]	[156, 182, 199]	[79347487]	[79347527, 79347553, 79347570]
227_10762	chr20	324443	324843	+	1000	37.0	[]	[]	[6.425717]	[190]	[]	[324668]
227_10773	chr21	46634466	46634866	+	1000	37.0	[8.259437]	[114]	[]	[]	[46634650]	[]
227_10775	chr22	16717944	16718344	+	1000	37.0	[]	[]	[6.425717, 6.5268717]	[113, 129]	[]	[16718148, 16718164]
227_1078	chr12	31326139	31326539	+	1000	80.5	[8.259437]	[116]	[]	[]	[31326351]	[]
227_10784	chr22	19378997	19379397	+	1000	37.0	[]	[]	[8.259437]	[86]	[]	[19379158]
227_10785	chr22	19401797	19402197	+	1000	37.0	[]	[]	[8.259437]	[99]	[]	[19401956]
227_1079	chr14	103715222	103715622	+	1000	80.5	[]	[]	[7.071043, 8.259437, 6.5268717, 8.259437]	[63, 113, 122, 136]	[]	[103715375, 103715425, 103715434, 103715448]
227_108	chr5	131164462	131164862	+	1000	220.0	[8.259437, 7.6141095]	[109, 142]	[]	[]	[131164661, 131164694]	[]
227_10802	chr22	20816620	20817020	+	1000	37.0	[7.071043]	[124]	[]	[]	[20816771]	[]
227_10810	chr22	21715715	21716115	+	626	37.0	[6.425717]	[110]	[]	[]	[21715910]	[]
227_10819	chr22	30969260	30969660	+	1000	37.0	[]	[]	[6.425717]	[180]	[]	[30969507]
227_10826	chr3	17693292	17693692	+	1000	37.0	[7.071043]	[159]	[]	[]	[17693511]	[]
227_10827	chr3	42811244	42811644	+	1000	37.0	[6.5268717]	[207]	[]	[]	[42811479]	[]
227_10828	chr3	42906078	42906478	+	713	37.0	[]	[]	[6.5268717, 6.425717]	[115, 146]	[]	[42906284, 42906315]
227_1084	chr19	4909270	4909670	+	1000	80.5	[8.259437]	[180]	[]	[]	[4909487]	[]
227_10841	chr4	7043700	7044100	+	1000	37.0	[7.6141095]	[119]	[]	[]	[7043857]	[]
227_10845	chr4	80007048	80007448	+	1000	37.0	[8.259437]	[114]	[]	[]	[80007253]	[]
227_1085	chr19	12884830	12885230	+	1000	80.5	[7.6141095]	[88]	[]	[]	[12885010]	[]
227_10850	chr5	21459246	21459646	+	932	37.0	[6.5268717]	[112]	[7.071043]	[179]	[21459419]	[21459486]
227_10859	chr5	82278500	82278900	+	1000	37.0	[8.259437]	[94]	[]	[]	[82278672]	[]
227_10861	chr5	96112665	96113065	+	1000	37.0	[8.259437]	[143]	[]	[]	[96112899]	[]
227_10867	chr5	142357223	142357623	+	1000	37.0	[6.425717]	[179]	[]	[]	[142357451]	[]
227_1087	chr2	127701686	127702086	+	1000	80.5	[8.259437]	[116]	[7.6141095]	[78]	[127701889]	[127701851]
227_10881	chr6	30685575	30685975	+	1000	37.0	[]	[]	[7.071043]	[146]	[]	[30685732]
227_10888	chr6	41320491	41320891	+	1000	37.0	[]	[]	[8.259437]	[167]	[]	[41320731]
227_10892	chr6	79537149	79537549	+	1000	37.0	[8.259437]	[101]	[]	[]	[79537326]	[]
227_1090	chr3	47475632	47476032	+	1000	80.5	[7.071043]	[199]	[]	[]	[47475851]	[]
227_10903	chr6	156779377	156779777	+	1000	37.0	[]	[]	[7.071043, 8.259437, 8.259437]	[69, 91, 146]	[]	[156779544, 156779566, 156779621]
227_10908	chr7	6448174	6448574	+	1000	37.0	[6.425717]	[142]	[]	[]	[6448359]	[]
227_10914	chr7	101216802	101217202	+	1000	37.0	[7.6141095]	[183]	[6.425717]	[181]	[101217028]	[101217026]
227_1092	chr5	175478345	175478745	+	1000	80.5	[7.6141095, 7.6141095, 8.259437]	[79, 102, 118]	[]	[]	[175478519, 175478542, 175478558]	[]
227_1093	chr6	30720042	30720442	+	1000	80.5	[]	[]	[8.259437]	[142]	[]	[30720276]
227_10949	chr9	137127615	137128015	+	1000	37.0	[8.259437]	[146]	[]	[]	[137127829]	[]
227_1096	chr1	16352291	16352691	+	1000	80.0	[8.259437]	[146]	[]	[]	[16352536]	[]
227_10962	chr1	15833097	15833497	+	803	36.5	[6.425717]	[167]	[]	[]	[15833304]	[]
227_10968	chr1	25246409	25246809	+	1000	36.5	[7.6141095, 7.6141095]	[110, 153]	[6.5268717]	[128]	[25246561, 25246604]	[25246579]
227_10970	chr1	26529652	26530052	+	1000	36.5	[7.6141095]	[82]	[]	[]	[26529805]	[]
227_11009	chr1	234851490	234851890	+	1000	36.5	[6.5268717]	[202]	[]	[]	[234851729]	[]
227_11034	chr11	59545780	59546180	+	1000	36.5	[8.259437]	[108]	[]	[]	[59545959]	[]
227_11044	chr11	95153371	95153771	+	1000	36.5	[7.071043]	[81]	[]	[]	[95153543]	[]
227_11064	chr13	46211639	46212039	+	947	36.5	[]	[]	[8.259437]	[185]	[]	[46211884]
227_11076	chr14	49633695	49634095	+	966	36.5	[6.425717]	[127]	[]	[]	[49633886]	[]
227_11081	chr15	74906949	74907349	+	1000	36.5	[]	[]	[6.425717]	[166]	[]	[74907128]
227_11084	chr16	351879	352279	+	669	36.5	[8.259437]	[114]	[8.259437]	[145]	[352044]	[352075]
227_11086	chr16	2520228	2520628	+	1000	36.5	[8.259437]	[116]	[]	[]	[2520404]	[]
227_11097	chr16	83952789	83953189	+	1000	36.5	[6.425717]	[160]	[]	[]	[83953029]	[]
227_1110	chr7	127392066	127392466	+	1000	80.0	[6.5268717, 6.425717]	[81, 87]	[]	[]	[127392239, 127392245]	[]
227_11111	chr17	61412447	61412847	+	1000	36.5	[8.259437]	[141]	[]	[]	[61412602]	[]
227_11113	chr17	75405329	75405729	+	1000	36.5	[]	[]	[6.425717]	[103]	[]	[75405491]
227_11119	chr18	12308179	12308579	+	1000	36.5	[7.6141095]	[192]	[6.425717]	[136]	[12308413]	[12308357]
227_11122	chr19	566459	566859	+	1000	36.5	[8.259437, 7.071043]	[95, 165]	[]	[]	[566640, 566710]	[]
227_11135	chr19	16086339	16086739	+	1000	36.5	[6.5268717]	[97]	[6.425717]	[145]	[16086511]	[16086559]
227_11139	chr19	37371023	37371423	+	1000	36.5	[8.259437, 8.259437]	[135, 141]	[]	[]	[37371248, 37371254]	[]
227_1114	chr1	24413324	24413724	+	1000	79.5	[]	[]	[8.259437, 6.5268717]	[100, 137]	[]	[24413517, 24413554]
227_11141	chr19	47729886	47730286	+	770	36.5	[8.259437]	[86]	[]	[]	[47730038]	[]
227_11150	chr2	46296777	46297177	+	1000	36.5	[]	[]	[6.425717]	[222]	[]	[46297014]
227_1116	chr1	145281059	145281459	+	1000	79.5	[]	[]	[7.6141095]	[113]	[]	[145281266]
227_11161	chr2	203327919	203328319	+	1000	36.5	[6.5268717]	[144]	[8.259437]	[170]	[203328130]	[203328156]
227_11169	chr20	58374394	58374794	+	1000	36.5	[7.071043]	[92]	[]	[]	[58374558]	[]
227_11170	chr20	62143148	62143548	+	1000	36.5	[6.425717]	[155]	[6.5268717]	[98]	[62143385]	[62143328]
227_11171	chr20	62795342	62795742	+	1000	36.5	[]	[]	[7.071043]	[145]	[]	[62795519]
227_1119	chr11	65040793	65041193	+	1000	79.5	[7.6141095]	[97]	[6.425717]	[112]	[65040987]	[65041002]
227_11203	chr22	20540231	20540631	+	1000	36.5	[]	[]	[6.425717]	[178]	[]	[20540439]
227_1121	chr16	23510142	23510542	+	1000	79.5	[]	[]	[8.259437]	[141]	[]	[23510376]
227_11229	chr22	49853188	49853588	+	1000	36.5	[6.425717, 8.259437]	[206, 228]	[]	[]	[49853413, 49853435]	[]
227_11230	chr3	9642185	9642585	+	745	36.5	[6.425717]	[75]	[7.6141095]	[73]	[9642339]	[9642337]
227_11234	chr3	24494168	24494568	+	1000	36.5	[]	[]	[7.071043]	[165]	[]	[24494418]
227_11237	chr3	45688147	45688547	+	1000	36.5	[]	[]	[7.6141095, 7.6141095]	[117, 140]	[]	[45688314, 45688337]
227_1124	chr20	35771614	35772014	+	1000	79.5	[]	[]	[8.259437]	[141]	[]	[35771846]
227_11275	chr6	21609956	21610356	+	1000	36.5	[7.071043]	[116]	[6.425717, 7.6141095]	[89, 149]	[21610156]	[21610129, 21610189]
227_11276	chr6	28944374	28944774	+	1000	36.5	[8.259437]	[134]	[]	[]	[28944560]	[]
227_11281	chr6	33411012	33411412	+	1000	36.5	[7.071043]	[142]	[]	[]	[33411224]	[]
227_11284	chr6	41895300	41895700	+	1000	36.5	[]	[]	[7.6141095]	[131]	[]	[41895495]
227_11299	chr6	158026206	158026606	+	922	36.5	[8.259437]	[117]	[]	[]	[158026423]	[]
227_113	chr8	142726923	142727323	+	1000	216.0	[8.259437, 6.425717]	[125, 158]	[6.425717, 6.425717, 7.6141095]	[64, 108, 156]	[142727136, 142727169]	[142727075, 142727119, 142727167]
227_1132	chr7	101153998	101154398	+	1000	79.5	[7.6141095]	[145]	[8.259437]	[115]	[101154197]	[101154167]
227_11332	chr9	120894011	120894411	+	1000	36.5	[]	[]	[6.425717]	[206]	[]	[120894253]
227_11336	chr9	129258512	129258912	+	1000	36.5	[8.259437]	[108]	[]	[]	[129258663]	[]
227_1134	chr7	150368398	150368798	+	1000	79.5	[7.071043]	[221]	[7.071043, 6.425717]	[209, 217]	[150368646]	[150368634, 150368642]
227_11340	chrUn_KI270744v1	105111	105511	+	822	36.5	[6.5268717]	[129]	[]	[]	[105311]	[]
227_11361	chr1	30908882	30909282	+	992	36.0	[]	[]	[8.259437]	[139]	[]	[30909052]
227_11366	chr1	43979966	43980366	+	712	36.0	[]	[]	[7.071043]	[169]	[]	[43980206]
227_11372	chr1	95117452	95117852	+	916	36.0	[6.425717]	[199]	[]	[]	[95117681]	[]
227_11382	chr1	200738894	200739294	+	1000	36.0	[7.071043]	[129]	[]	[]	[200739121]	[]
227_11403	chr10	70132648	70133048	+	710	36.0	[7.071043]	[131]	[]	[]	[70132870]	[]
227_11408	chr10	97334497	97334897	+	1000	36.0	[6.5268717]	[93]	[]	[]	[97334670]	[]
227_1142	chr16	89686603	89687003	+	1000	79.0	[7.071043]	[160]	[]	[]	[89686839]	[]
227_11424	chr11	67955570	67955970	+	1000	36.0	[7.6141095]	[133]	[]	[]	[67955736]	[]
227_1143	chr17	49678121	49678521	+	1000	79.0	[8.259437, 8.259437]	[91, 122]	[7.6141095]	[109]	[49678311, 49678342]	[49678329]
227_11439	chr12	133130497	133130897	+	956	36.0	[]	[]	[7.6141095]	[101]	[]	[133130650]
227_11447	chr14	56118271	56118671	+	1000	36.0	[8.259437]	[210]	[]	[]	[56118504]	[]
227_11454	chr15	22710987	22711387	+	1000	36.0	[8.259437]	[130]	[6.425717]	[98]	[22711217]	[22711185]
227_11465	chr16	29809937	29810337	+	1000	36.0	[7.071043, 7.071043, 7.071043, 7.071043, 7.071043]	[118, 124, 133, 139, 148]	[]	[]	[29810103, 29810109, 29810118, 29810124, 29810133]	[]
227_11473	chr17	42024874	42025274	+	882	36.0	[]	[]	[7.071043]	[99]	[]	[42025070]
227_11481	chr17	65100545	65100945	+	904	36.0	[6.425717, 7.071043]	[95, 105]	[6.425717]	[167]	[65100716, 65100726]	[65100788]
227_11486	chr17	81346331	81346731	+	1000	36.0	[8.259437]	[170]	[]	[]	[81346580]	[]
227_1149	chr6	33208220	33208620	+	1000	79.0	[8.259437]	[75]	[]	[]	[33208392]	[]
227_11491	chr18	49460512	49460912	+	918	36.0	[6.425717]	[116]	[]	[]	[49460689]	[]
227_11496	chr19	1725351	1725751	+	632	36.0	[8.259437]	[111]	[8.259437]	[103]	[1725554]	[1725546]
227_11500	chr19	9914495	9914895	+	1000	36.0	[8.259437]	[167]	[]	[]	[9914695]	[]
227_11504	chr19	17309481	17309881	+	927	36.0	[]	[]	[6.425717]	[151]	[]	[17309703]
227_11543	chr20	41339917	41340317	+	1000	36.0	[]	[]	[6.5268717, 8.259437]	[133, 171]	[]	[41340071, 41340109]
227_11545	chr20	49188398	49188798	+	1000	36.0	[]	[]	[7.6141095]	[130]	[]	[49188598]
227_11549	chr21	33266399	33266799	+	1000	36.0	[]	[]	[7.071043]	[155]	[]	[33266568]
